Codigo Municipio,Densidad,Umbral
43176,13.37,Poblado
43177,16.04,Poblado
43178,201.01,Poblado
43901,108.5,Poblado
43902,59.39,Poblado
43903,107.87,Poblado
43904,137.75,Poblado
43905,1884.47,Poblado
43906,96.82,Poblado
43907,813.85,Poblado
44001,1.44,Despoblado11
44002,0.76,Despoblado11
44003,0.92,Despoblado11
44004,12.98,Poblado
44005,1.79,Despoblado11
44006,7.35,Despoblado11
44007,3.31,Despoblado11
44008,10.28,Despoblado11
44009,2.42,Despoblado11
44010,4.43,Despoblado11
44011,1.17,Despoblado11
44012,4.92,Despoblado11
44013,33.95,Poblado
44014,27.17,Poblado
44016,5.53,Despoblado11
44017,1.98,Despoblado11
44018,1.14,Despoblado11
44019,2.44,Despoblado11
44020,0.91,Despoblado11
44021,1.92,Despoblado11
44022,8.59,Despoblado11
44023,1.23,Despoblado11
44024,0.97,Despoblado11
44025,51.83,Poblado
44026,0.89,Despoblado11
44027,5.73,Despoblado11
44028,3.56,Despoblado11
44029,11.16,Despoblado11
44031,1.82,Despoblado11
44032,0.67,Despoblado11
44033,11.04,Despoblado21
44034,3.04,Despoblado11
44035,5.83,Despoblado11
44036,1.37,Despoblado11
44037,6.27,Despoblado11
44038,3.8,Despoblado11
44039,5.22,Despoblado11
44040,6.19,Despoblado11
44041,3.12,Despoblado11
44042,2.09,Despoblado11
44043,1.64,Despoblado11
44044,4.87,Despoblado11
44045,7.87,Despoblado11
44046,1.6,Despoblado11
44047,7.69,Despoblado11
44048,2.54,Despoblado11
44049,12.08,Despoblado21
44050,14.13,Poblado
44051,33.43,Poblado
44052,3.66,Despoblado11
44053,1.59,Despoblado11
44054,2.0,Despoblado11
44055,2.57,Despoblado11
44056,14.28,Poblado
44059,6.08,Despoblado11
44060,1.18,Despoblado11
44061,10.31,Despoblado11
44062,1.72,Despoblado11
44063,4.76,Despoblado11
44064,3.15,Despoblado11
44065,2.2,Despoblado11
44066,4.76,Despoblado11
44067,3.27,Despoblado11
44068,25.03,Poblado
44070,1.37,Despoblado11
44071,3.42,Despoblado11
44074,8.43,Despoblado11
44075,4.32,Despoblado11
44076,20.68,Poblado
44077,3.05,Despoblado11
44080,15.12,Poblado
44082,1.24,Despoblado11
44084,3.11,Despoblado11
44085,1.09,Despoblado11
44086,11.55,Despoblado11
44087,2.19,Despoblado11
44088,7.99,Despoblado11
44089,1.4,Despoblado11
44090,3.16,Despoblado11
44092,4.87,Despoblado11
44093,3.93,Despoblado11
44094,3.31,Despoblado11
44096,1.85,Despoblado11
44097,3.21,Despoblado11
44099,18.81,Poblado
44100,4.89,Despoblado11
44101,3.33,Despoblado11
44102,1.46,Despoblado11
44103,2.32,Despoblado11
44105,3.13,Despoblado11
44106,1.33,Despoblado11
44107,7.74,Despoblado11
44108,11.58,Despoblado21
44109,2.99,Despoblado11
44110,2.53,Despoblado11
44111,4.76,Despoblado11
44112,11.73,Despoblado21
44113,3.44,Despoblado11
44114,8.36,Despoblado11
44115,2.44,Despoblado11
44116,4.16,Despoblado11
44117,7.22,Despoblado11
44118,2.87,Despoblado11
44119,4.44,Despoblado11
44120,8.8,Despoblado11
44121,1.35,Despoblado11
44122,11.32,Despoblado11
44123,4.11,Despoblado11
44124,2.04,Despoblado11
44125,1.49,Despoblado11
44126,12.38,Despoblado11
44127,1.46,Despoblado11
44128,3.04,Despoblado11
44129,4.8,Despoblado11
44130,1.68,Despoblado11
44131,1.35,Despoblado11
44132,2.58,Despoblado11
44133,1.9,Despoblado11
44135,4.11,Despoblado11
44136,1.39,Despoblado11
44137,2.58,Despoblado11
44138,2.49,Despoblado11
44141,10.76,Despoblado11
44142,1.58,Despoblado11
44143,3.33,Despoblado11
44144,7.87,Despoblado11
44145,42.38,Poblado
44146,11.93,Despoblado11
44147,6.54,Despoblado11
44148,3.76,Despoblado11
44149,2.93,Despoblado11
44150,0.9,Despoblado11
44151,3.55,Despoblado11
44152,1.34,Despoblado11
44153,28.32,Poblado
44154,4.97,Despoblado11
44155,15.08,Poblado
44156,1.49,Despoblado11
44157,1.42,Despoblado11
44158,10.02,Despoblado11
44159,2.49,Despoblado11
44160,2.36,Despoblado11
44161,5.12,Despoblado11
44163,3.12,Despoblado11
44164,1.91,Despoblado11
44165,2.16,Despoblado11
44167,0.56,Despoblado11
44168,2.98,Despoblado11
44169,5.2,Despoblado11
44171,11.34,Despoblado11
44172,5.5,Despoblado11
44173,2.98,Despoblado11
44174,8.11,Despoblado11
44175,3.46,Despoblado11
44176,5.68,Despoblado11
44177,1.39,Despoblado11
44178,1.83,Despoblado11
44179,6.11,Despoblado11
44180,3.07,Despoblado11
44181,2.33,Despoblado11
44182,2.57,Despoblado11
44183,1.73,Despoblado11
44184,2.61,Despoblado11
44185,2.25,Despoblado11
44187,12.12,Despoblado11
44189,1.18,Despoblado11
44190,3.52,Despoblado11
44191,14.96,Poblado
44192,1.95,Despoblado11
44193,1.51,Despoblado11
44194,4.63,Despoblado11
44195,2.1,Despoblado11
44196,5.12,Despoblado11
44197,1.6,Despoblado11
44198,7.72,Despoblado11
44199,2.12,Despoblado11
44200,0.64,Despoblado11
44201,11.79,Despoblado11
44203,0.47,Despoblado11
44204,1.02,Despoblado11
44205,6.37,Despoblado11
44206,3.55,Despoblado11
44207,11.64,Despoblado11
44208,2.64,Despoblado11
44209,13.17,Poblado
44210,8.08,Despoblado11
44211,0.72,Despoblado11
44212,2.58,Despoblado11
44213,2.51,Despoblado11
44215,4.11,Despoblado11
44216,81.73,Poblado
44217,1.21,Despoblado11
44218,1.23,Despoblado11
44219,4.7,Despoblado11
44220,4.67,Despoblado11
44221,16.82,Poblado
44222,2.3,Despoblado11
44223,2.77,Despoblado11
44224,0.94,Despoblado11
44225,8.02,Despoblado11
44226,5.99,Despoblado11
44227,3.53,Despoblado11
44228,3.98,Despoblado11
44229,5.9,Despoblado11
44230,6.46,Despoblado11
44231,1.1,Despoblado11
44232,11.76,Despoblado11
44234,1.88,Despoblado11
44235,4.76,Despoblado11
44236,1.87,Despoblado11
44237,10.58,Despoblado21
44238,75.41,Poblado
44239,2.06,Despoblado11
44240,4.96,Despoblado11
44241,12.55,Poblado
44243,2.84,Despoblado11
44244,2.05,Despoblado11
44245,18.31,Poblado
44246,19.81,Poblado
44247,9.25,Despoblado11
44249,2.83,Despoblado11
44250,1.83,Despoblado11
44251,5.09,Despoblado11
44252,5.31,Despoblado11
44256,2.74,Despoblado11
44257,3.79,Despoblado11
44258,2.07,Despoblado11
44260,1.23,Despoblado11
44261,14.99,Poblado
44262,2.59,Despoblado11
44263,11.47,Despoblado11
44264,4.01,Despoblado11
44265,6.01,Despoblado11
44266,2.67,Despoblado11
44267,1.78,Despoblado11
44268,1.52,Despoblado11
45001,63.7,Poblado
45002,113.88,Poblado
45003,17.08,Poblado
45004,84.54,Poblado
45005,20.28,Poblado
45006,10.53,Despoblado21
45007,13.08,Poblado
45008,8.94,Despoblado11
45009,7.12,Despoblado11
45010,11.93,Despoblado21
45011,11.1,Despoblado11
45012,9.13,Despoblado11
45013,35.79,Poblado
45014,129.24,Poblado
45015,31.55,Poblado
45016,278.66,Poblado
45017,14.02,Poblado
45018,49.53,Poblado
45019,118.28,Poblado
45020,13.53,Poblado
45021,66.29,Poblado
45022,11.66,Despoblado21
45023,119.32,Poblado
45024,37.12,Poblado
45025,118.34,Poblado
45026,16.75,Poblado
45027,9.13,Despoblado11
45028,21.19,Poblado
45029,22.72,Poblado
45030,4.01,Despoblado11
45031,64.07,Poblado
45032,24.15,Poblado
45033,5.28,Despoblado11
45034,16.92,Poblado
45035,15.63,Poblado
45036,16.7,Poblado
45037,16.0,Poblado
45038,203.07,Poblado
45039,14.89,Poblado
45040,45.28,Poblado
45041,66.84,Poblado
45042,6.76,Despoblado11
45043,24.6,Poblado
45045,62.8,Poblado
45046,87.14,Poblado
45047,152.23,Poblado
45048,10.41,Despoblado21
45049,15.9,Poblado
45050,26.85,Poblado
45051,136.27,Poblado
45052,297.35,Poblado
45053,27.73,Poblado
45054,15.42,Poblado
45055,34.04,Poblado
45056,132.61,Poblado
45057,22.75,Poblado
45058,25.14,Poblado
45059,20.28,Poblado
45060,20.06,Poblado
45061,47.04,Poblado
45062,27.42,Poblado
45063,12.2,Despoblado11
45064,229.24,Poblado
45065,4.23,Despoblado11
45066,172.37,Poblado
45067,54.82,Poblado
45068,7.52,Despoblado11
45069,54.11,Poblado
45070,47.58,Poblado
45071,12.38,Despoblado11
45072,9.07,Despoblado11
45073,29.03,Poblado
45074,13.23,Poblado
45075,1.38,Despoblado11
45076,29.33,Poblado
45077,28.19,Poblado
45078,20.28,Poblado
45079,5.96,Despoblado11
45080,0.55,Despoblado11
45081,532.67,Poblado
45082,16.39,Poblado
45083,44.05,Poblado
45084,17.0,Poblado
45085,113.52,Poblado
45086,14.57,Poblado
45087,39.04,Poblado
45088,133.45,Poblado
45089,21.47,Poblado
45090,30.77,Poblado
45091,7.64,Despoblado11
45092,4.73,Despoblado11
45093,14.67,Poblado
45094,7.96,Despoblado11
45095,42.91,Poblado
45096,6.22,Despoblado11
45097,28.01,Poblado
45098,14.18,Poblado
45099,68.21,Poblado
45100,11.66,Despoblado21
45101,51.73,Poblado
45102,164.18,Poblado
45103,8.21,Despoblado11
45104,43.61,Poblado
45105,18.87,Poblado
45106,58.02,Poblado
45107,60.36,Poblado
45108,13.18,Poblado
45109,27.74,Poblado
45110,32.02,Poblado
45111,2.95,Despoblado11
45112,20.98,Poblado
45113,7.3,Despoblado11
45114,6.14,Despoblado11
45115,53.41,Poblado
45116,25.69,Poblado
45117,8.44,Despoblado11
45118,76.22,Poblado
45119,175.73,Poblado
45120,10.72,Despoblado11
45121,88.05,Poblado
45122,205.16,Poblado
45123,114.32,Poblado
45124,17.03,Poblado
45125,8.67,Despoblado11
45126,10.48,Despoblado21
45127,48.52,Poblado
45128,120.98,Poblado
45129,6.5,Despoblado11
45130,8.15,Despoblado11
45131,8.91,Despoblado11
45132,67.37,Poblado
45133,24.64,Poblado
45134,111.43,Poblado
45135,47.5,Poblado
45136,55.48,Poblado
45137,17.73,Poblado
45138,1214.29,Poblado
45139,5.5,Despoblado11
45140,38.45,Poblado
45141,9.36,Despoblado21
45142,126.65,Poblado
45143,105.83,Poblado
45144,17.78,Poblado
45145,146.09,Poblado
45146,2.43,Despoblado11
45147,23.39,Poblado
45148,2.77,Despoblado11
45149,9.72,Despoblado11
45150,10.38,Despoblado11
45151,6.32,Despoblado11
45152,8.1,Despoblado11
45153,17.22,Poblado
45154,43.9,Poblado
45155,17.8,Poblado
45156,15.46,Poblado
45157,27.45,Poblado
45158,46.7,Poblado
45159,7.05,Despoblado11
45160,59.11,Poblado
45161,384.62,Poblado
45162,3.65,Despoblado11
45163,184.72,Poblado
45164,11.51,Despoblado11
45165,446.11,Poblado
45166,10.63,Despoblado11
45167,11.8,Despoblado21
45168,368.09,Poblado
45169,11.73,Despoblado11
45170,4.08,Despoblado11
45171,33.39,Poblado
45172,20.76,Poblado
45173,783.33,Poblado
45174,13.29,Poblado
45175,8.94,Despoblado11
45176,363.44,Poblado
45177,11.11,Despoblado21
45179,10.65,Despoblado11
45180,169.21,Poblado
45181,20.06,Poblado
45182,9.59,Despoblado11
45183,194.92,Poblado
45184,35.68,Poblado
45185,35.13,Poblado
45186,43.0,Poblado
45187,45.61,Poblado
45188,149.24,Poblado
45189,23.92,Poblado
45190,24.11,Poblado
45191,14.14,Poblado
45192,21.25,Poblado
45193,12.08,Despoblado21
45194,0.98,Despoblado11
45195,16.15,Poblado
45196,58.5,Poblado
45197,33.7,Poblado
45198,14.15,Poblado
45199,99.04,Poblado
45200,9.45,Despoblado11
45201,282.18,Poblado
45202,62.4,Poblado
45203,248.09,Poblado
45204,25.4,Poblado
45205,709.05,Poblado
45901,20.33,Poblado
46001,10.24,Despoblado21
46002,128.13,Poblado
46003,187.95,Poblado
46004,145.87,Poblado
46005,7602.31,Poblado
46006,168.74,Poblado
46007,2270.94,Poblado
46008,234.7,Poblado
46009,889.61,Poblado
46010,62.04,Poblado
46011,394.59,Poblado
46012,46.94,Poblado
46013,2982.51,Poblado
46014,947.74,Poblado
46015,1140.67,Poblado
46016,421.02,Poblado
46017,406.05,Poblado
46018,14.03,Poblado
46019,515.12,Poblado
46020,994.97,Poblado
46021,2013.27,Poblado
46022,2132.97,Poblado
46023,75.08,Poblado
46024,50.38,Poblado
46025,1667.17,Poblado
46026,76.0,Poblado
46027,189.03,Poblado
46028,37.95,Poblado
46029,661.14,Poblado
46030,74.67,Poblado
46031,579.23,Poblado
46032,2763.2,Poblado
46033,35.48,Poblado
46034,1192.45,Poblado
46035,834.94,Poblado
46036,5.67,Despoblado11
46037,688.84,Poblado
46038,3.09,Despoblado11
46039,122.47,Poblado
46040,64.11,Poblado
46041,5.81,Despoblado11
46042,171.73,Poblado
46043,20.43,Poblado
46044,12.13,Despoblado11
46045,56.24,Poblado
46046,84.1,Poblado
46047,37.89,Poblado
46048,1625.26,Poblado
46049,32.6,Poblado
46050,2.39,Despoblado11
46051,447.6,Poblado
46052,152.93,Poblado
46053,199.69,Poblado
46054,19782.05,Poblado
46055,647.27,Poblado
46056,18.21,Poblado
46057,51.99,Poblado
46058,521.38,Poblado
46059,76.34,Poblado
46060,593.9,Poblado
46061,746.77,Poblado
46062,171.71,Poblado
46063,179.95,Poblado
46064,156.59,Poblado
46065,559.12,Poblado
46066,3966.67,Poblado
46067,1037.33,Poblado
46068,109.16,Poblado
46069,86.32,Poblado
46070,338.52,Poblado
46071,4.21,Despoblado11
46072,42.29,Poblado
46073,33.08,Poblado
46074,3566.04,Poblado
46075,51.1,Poblado
46076,18.06,Poblado
46077,83.97,Poblado
46078,11253.49,Poblado
46079,7.56,Despoblado11
46080,13.45,Poblado
46081,606.45,Poblado
46082,1724.56,Poblado
46083,345.89,Poblado
46084,245.88,Poblado
46085,347.46,Poblado
46086,22.17,Poblado
46087,10.53,Despoblado11
46088,10.73,Despoblado11
46089,69.46,Poblado
46090,121.77,Poblado
46091,25.6,Poblado
46092,3.22,Despoblado11
46093,80.26,Poblado
46094,2166.34,Poblado
46095,20.26,Poblado
46096,226.97,Poblado
46097,9.74,Despoblado11
46098,152.34,Poblado
46099,4.52,Despoblado11
46100,51.5,Poblado
46101,124.56,Poblado
46102,1269.52,Poblado
46103,515.72,Poblado
46104,49.28,Poblado
46105,421.92,Poblado
46106,8.84,Despoblado11
46107,56.04,Poblado
46108,12.05,Despoblado11
46109,124.17,Poblado
46110,5888.5,Poblado
46111,88.23,Poblado
46112,12.17,Despoblado11
46113,1040.32,Poblado
46114,10.39,Despoblado11
46115,4.65,Despoblado11
46116,2086.89,Poblado
46117,23266.67,Poblado
46118,19.77,Poblado
46119,118.9,Poblado
46120,71.27,Poblado
46121,17.76,Poblado
46122,2172.56,Poblado
46123,271.22,Poblado
46124,12.84,Poblado
46125,221.23,Poblado
46126,1157.72,Poblado
46127,383.13,Poblado
46128,24.01,Poblado
46129,14.03,Poblado
46130,129.54,Poblado
46131,1248.89,Poblado
46132,183.71,Poblado
46133,11.72,Despoblado11
46134,310.37,Poblado
46135,1550.83,Poblado
46136,99.17,Poblado
46137,338.55,Poblado
46138,140.8,Poblado
46139,168.02,Poblado
46140,497.27,Poblado
46141,27.59,Poblado
46142,10.48,Despoblado11
46143,285.41,Poblado
46144,8.08,Despoblado11
46145,384.78,Poblado
46146,133.89,Poblado
46147,103.76,Poblado
46148,27.99,Poblado
46149,43.63,Poblado
46150,57.7,Poblado
46151,596.08,Poblado
46152,3100.0,Poblado
46153,86.09,Poblado
46154,113.92,Poblado
46155,85.77,Poblado
46156,47.71,Poblado
46157,517.11,Poblado
46158,35.53,Poblado
46159,1592.21,Poblado
46160,405.29,Poblado
46161,53.02,Poblado
46162,218.18,Poblado
46163,1017.39,Poblado
46164,2618.83,Poblado
46165,1761.18,Poblado
46166,2319.75,Poblado
46167,4.42,Despoblado11
46168,1070.31,Poblado
46169,21832.51,Poblado
46170,28.8,Poblado
46171,1381.87,Poblado
46172,189.89,Poblado
46173,220.27,Poblado
46174,23.88,Poblado
46175,72.06,Poblado
46176,97.77,Poblado
46177,531.57,Poblado
46178,188.61,Poblado
46179,63.86,Poblado
46180,580.27,Poblado
46181,419.14,Poblado
46182,54.22,Poblado
46183,260.83,Poblado
46184,286.58,Poblado
46185,38.66,Poblado
46186,6666.92,Poblado
46187,119.25,Poblado
46188,1044.9,Poblado
46189,72.42,Poblado
46190,1990.54,Poblado
46191,48.46,Poblado
46192,541.18,Poblado
46193,1623.89,Poblado
46194,250.46,Poblado
46195,695.94,Poblado
46196,13.54,Poblado
46197,271.79,Poblado
46198,346.91,Poblado
46199,2266.57,Poblado
46200,131.58,Poblado
46201,1.35,Despoblado11
46202,763.6,Poblado
46203,440.04,Poblado
46204,326.01,Poblado
46205,1103.59,Poblado
46206,10.03,Despoblado11
46207,2226.43,Poblado
46208,672.41,Poblado
46209,145.02,Poblado
46210,103.7,Poblado
46211,420.26,Poblado
46212,122.82,Poblado
46213,24.84,Poblado
46214,396.57,Poblado
46215,318.43,Poblado
46216,3181.62,Poblado
46217,183.07,Poblado
46218,165.93,Poblado
46219,56.25,Poblado
46220,500.62,Poblado
46221,48.08,Poblado
46222,279.03,Poblado
46223,5652.46,Poblado
46224,26.66,Poblado
46225,26.91,Poblado
46226,6.79,Despoblado21
46227,557.64,Poblado
46228,58.06,Poblado
46229,10.7,Despoblado21
46230,767.83,Poblado
46231,85.37,Poblado
46232,11.74,Despoblado11
46233,125.22,Poblado
46234,11.82,Despoblado11
46235,298.5,Poblado
46236,53.36,Poblado
46237,11801.28,Poblado
46238,348.61,Poblado
46239,5.98,Despoblado11
46240,43.67,Poblado
46241,8.19,Despoblado11
46242,85.38,Poblado
46243,118.42,Poblado
46244,1213.71,Poblado
46245,57.09,Poblado
46246,9.94,Despoblado11
46247,10.12,Despoblado11
46248,85.83,Poblado
46249,48.45,Poblado
46250,5670.6,Poblado
46251,50.28,Poblado
46252,2.76,Despoblado11
46253,122.58,Poblado
46254,5.3,Despoblado11
46255,102.84,Poblado
46256,142.05,Poblado
46257,344.63,Poblado
46258,87.91,Poblado
46259,10.75,Despoblado11
46260,2255.56,Poblado
46261,17.56,Poblado
46262,3.13,Despoblado11
46263,11.38,Despoblado11
46902,13.77,Poblado
46903,1087.07,Poblado
46904,312.86,Poblado
47001,3.57,Despoblado11
47002,1.11,Despoblado11
47003,6.0,Despoblado11
47004,13.46,Poblado
47005,13.16,Poblado
47006,11.29,Despoblado11
47007,108.08,Poblado
47008,1.69,Despoblado11
47009,7.54,Despoblado11
47010,1739.38,Poblado
47011,13.24,Poblado
47012,8.35,Despoblado11
47013,4.75,Despoblado11
47014,4.4,Despoblado11
47015,8.21,Despoblado11
47016,6.35,Despoblado11
47017,5.49,Despoblado11
47018,2.87,Despoblado11
47019,7.44,Despoblado11
47020,9.6,Despoblado11
47021,6.07,Despoblado11
47022,10.16,Despoblado11
47023,174.92,Poblado
47024,11.9,Despoblado11
47025,5.32,Despoblado11
47026,3.97,Despoblado11
47027,82.51,Poblado
47028,3.69,Despoblado11
47029,2.56,Despoblado11
47030,22.38,Poblado
47031,7.04,Despoblado11
47032,9.97,Despoblado11
47033,9.35,Despoblado11
47034,4.04,Despoblado11
47035,17.08,Poblado
47036,11.32,Despoblado11
47037,7.19,Despoblado11
47038,6.01,Despoblado11
47039,5.65,Despoblado11
47040,4.45,Despoblado11
47041,11.27,Despoblado11
47042,4.15,Despoblado11
47043,4.3,Despoblado11
47044,12.98,Poblado
47045,7.91,Despoblado11
47046,6.47,Despoblado11
47047,7.92,Despoblado11
47048,7.48,Despoblado11
47049,4.5,Despoblado11
47050,86.91,Poblado
47051,12.35,Despoblado21
47052,286.72,Poblado
47053,10.47,Despoblado21
47054,11.1,Despoblado11
47055,5.54,Despoblado11
47056,5.79,Despoblado11
47057,12.23,Despoblado11
47058,4.87,Despoblado11
47059,6.89,Despoblado11
47060,9.79,Despoblado11
47061,7.03,Despoblado11
47062,5.73,Despoblado11
47063,8.11,Despoblado11
47064,2.18,Despoblado11
47065,13.16,Poblado
47066,79.55,Poblado
47067,10.36,Despoblado11
47068,3.31,Despoblado11
47069,9.9,Despoblado21
47070,1.95,Despoblado11
47071,28.16,Poblado
47073,5.19,Despoblado11
47074,5.42,Despoblado11
47075,104.05,Poblado
47076,774.31,Poblado
47077,6.62,Despoblado11
47078,7.47,Despoblado11
47079,4.93,Despoblado11
47080,3.56,Despoblado11
47081,4.5,Despoblado11
47082,20.57,Poblado
47083,8.06,Despoblado11
47084,9.76,Despoblado21
47085,132.37,Poblado
47086,39.51,Poblado
47087,22.74,Poblado
47088,6.17,Despoblado11
47089,5.96,Despoblado11
47090,71.65,Poblado
47091,3.37,Despoblado11
47092,4.15,Despoblado11
47093,14.3,Poblado
47094,4.66,Despoblado11
47095,2.81,Despoblado11
47096,10.14,Despoblado11
47097,12.13,Despoblado11
47098,11.49,Despoblado11
47099,9.7,Despoblado11
47100,8.08,Despoblado11
47101,15.61,Poblado
47102,8.99,Despoblado11
47103,11.76,Despoblado11
47104,27.75,Poblado
47105,9.38,Despoblado11
47106,4.47,Despoblado11
47109,6.86,Despoblado11
47110,11.81,Despoblado11
47111,19.76,Poblado
47112,108.53,Poblado
47113,3.91,Despoblado11
47114,66.62,Poblado
47115,5.26,Despoblado11
47116,9.58,Despoblado11
47117,11.62,Despoblado11
47118,8.98,Despoblado11
47119,5.43,Despoblado11
47121,12.09,Despoblado21
47122,36.99,Poblado
47123,15.3,Poblado
47124,16.91,Poblado
47125,2.98,Despoblado11
47126,5.07,Despoblado11
47127,6.62,Despoblado11
47128,4.8,Despoblado11
47129,18.69,Poblado
47130,3.97,Despoblado11
47131,7.7,Despoblado11
47132,2.03,Despoblado11
47133,134.22,Poblado
47134,8.94,Despoblado11
47135,11.76,Despoblado11
47137,2.96,Despoblado11
47138,11.22,Despoblado11
47139,13.3,Poblado
47140,8.78,Despoblado11
47141,6.04,Despoblado11
47142,5.07,Despoblado11
47143,6.43,Despoblado11
47144,1.84,Despoblado11
47145,11.85,Despoblado21
47146,46.98,Poblado
47147,5.5,Despoblado11
47148,12.36,Despoblado11
47149,4.96,Despoblado11
47150,9.43,Despoblado11
47151,3.47,Despoblado11
47152,4.24,Despoblado11
47153,2.57,Despoblado11
47154,7.16,Despoblado11
47155,325.83,Poblado
47156,5.33,Despoblado11
47157,30.6,Poblado
47158,16.18,Poblado
47159,45.93,Poblado
47160,9.06,Despoblado11
47161,125.47,Poblado
47162,2.12,Despoblado11
47163,7.29,Despoblado11
47164,7.61,Despoblado11
47165,61.84,Poblado
47166,11.63,Despoblado11
47167,5.03,Despoblado11
47168,5.36,Despoblado11
47169,3.05,Despoblado11
47170,1.56,Despoblado11
47171,7.54,Despoblado11
47172,3.78,Despoblado11
47173,43.69,Poblado
47174,9.1,Despoblado11
47175,142.89,Poblado
47176,7.28,Despoblado11
47177,6.36,Despoblado11
47178,5.04,Despoblado11
47179,10.72,Despoblado11
47180,8.05,Despoblado11
47181,5.42,Despoblado11
47182,44.28,Poblado
47183,5.67,Despoblado11
47184,15.65,Poblado
47185,5.63,Despoblado11
47186,1508.71,Poblado
47187,3.76,Despoblado11
47188,7.6,Despoblado11
47189,8.08,Despoblado11
47190,6.22,Despoblado11
47191,5.17,Despoblado11
47192,8.39,Despoblado11
47193,120.13,Poblado
47194,30.77,Poblado
47195,10.39,Despoblado11
47196,2.65,Despoblado11
47197,15.55,Poblado
47198,4.76,Despoblado11
47199,4.11,Despoblado11
47200,6.65,Despoblado11
47203,4.54,Despoblado11
47204,25.79,Poblado
47205,9.01,Despoblado11
47206,4.54,Despoblado11
47207,10.04,Despoblado11
47208,5.62,Despoblado11
47209,2.67,Despoblado11
47210,11.0,Despoblado11
47211,3.67,Despoblado11
47212,4.78,Despoblado11
47213,6.24,Despoblado11
47214,21.79,Poblado
47215,3.78,Despoblado11
47216,11.45,Despoblado11
47217,61.94,Poblado
47218,32.91,Poblado
47219,6.75,Despoblado11
47220,6.38,Despoblado11
47221,6.42,Despoblado11
47222,7.26,Despoblado11
47223,5.6,Despoblado11
47224,8.18,Despoblado11
47225,6.57,Despoblado11
47226,4.41,Despoblado11
47227,3.3,Despoblado11
47228,9.38,Despoblado11
47229,7.35,Despoblado11
47230,9.59,Despoblado11
47231,309.97,Poblado
47232,5.13,Despoblado11
48001,211.32,Poblado
48002,582.47,Poblado
48003,332.7,Poblado
48004,31.68,Poblado
48005,58.82,Poblado
48006,112.71,Poblado
48007,19.91,Poblado
48008,19.73,Poblado
48009,43.57,Poblado
48010,39.33,Poblado
48011,747.08,Poblado
48012,167.27,Poblado
48013,4037.9,Poblado
48014,200.78,Poblado
48015,5782.45,Poblado
48016,832.88,Poblado
48017,496.42,Poblado
48018,64.17,Poblado
48019,152.4,Poblado
48020,8379.41,Poblado
48021,81.55,Poblado
48022,20.02,Poblado
48023,60.08,Poblado
48024,18.57,Poblado
48025,22.82,Poblado
48026,23.59,Poblado
48027,2789.84,Poblado
48028,57.58,Poblado
48029,3566.97,Poblado
48030,44.28,Poblado
48031,191.11,Poblado
48032,199.49,Poblado
48033,25.0,Poblado
48034,2440.65,Poblado
48035,97.51,Poblado
48036,934.35,Poblado
48037,18.96,Poblado
48038,90.39,Poblado
48039,46.01,Poblado
48040,96.82,Poblado
48041,63.07,Poblado
48042,41.72,Poblado
48043,588.66,Poblado
48044,6498.65,Poblado
48045,161.5,Poblado
48046,2003.87,Poblado
48047,32.84,Poblado
48048,43.25,Poblado
48049,32.81,Poblado
48050,54.92,Poblado
48051,228.95,Poblado
48052,96.61,Poblado
48053,152.53,Poblado
48054,3836.47,Poblado
48055,226.26,Poblado
48056,68.59,Poblado
48057,4062.01,Poblado
48058,50.71,Poblado
48059,29.62,Poblado
48060,111.92,Poblado
48061,62.16,Poblado
48062,16.9,Poblado
48063,60.89,Poblado
48064,60.29,Poblado
48065,782.13,Poblado
48066,28.2,Poblado
48067,29.58,Poblado
48068,456.37,Poblado
48069,398.13,Poblado
48070,25.27,Poblado
48071,354.02,Poblado
48072,109.69,Poblado
48073,1936.28,Poblado
48074,125.72,Poblado
48075,25.99,Poblado
48076,181.68,Poblado
48077,746.87,Poblado
48078,14421.97,Poblado
48079,29.6,Poblado
48080,926.21,Poblado
48081,150.64,Poblado
48082,5195.6,Poblado
48083,1052.64,Poblado
48084,7637.43,Poblado
48085,1693.48,Poblado
48086,61.98,Poblado
48087,19.32,Poblado
48088,57.65,Poblado
48089,644.56,Poblado
48090,342.02,Poblado
48091,58.45,Poblado
48092,65.73,Poblado
48093,139.36,Poblado
48094,252.43,Poblado
48095,260.77,Poblado
48096,270.79,Poblado
48097,161.79,Poblado
48901,667.98,Poblado
48902,1347.77,Poblado
48903,157.32,Poblado
48904,664.96,Poblado
48905,180.35,Poblado
48906,119.27,Poblado
48907,37.02,Poblado
48908,57.37,Poblado
48909,22.7,Poblado
48910,195.97,Poblado
48911,67.74,Poblado
48912,145.6,Poblado
48913,124.77,Poblado
48914,42.15,Poblado
48915,21.79,Poblado
49002,3.57,Despoblado11
49003,18.95,Poblado
49004,10.1,Despoblado11
49005,2.31,Despoblado11
49006,9.63,Despoblado11
49007,8.95,Despoblado11
49008,7.39,Despoblado11
49009,19.4,Poblado
49010,35.51,Poblado
49011,17.81,Poblado
49012,6.49,Despoblado11
49013,9.7,Despoblado21
49014,7.82,Despoblado11
49015,13.82,Poblado
49016,7.16,Despoblado11
49017,6.53,Despoblado11
49018,6.2,Despoblado11
49019,12.68,Poblado
49020,5.3,Despoblado11
49021,388.36,Poblado
49022,12.88,Poblado
49023,6.38,Despoblado11
49024,11.64,Despoblado21
