Codigo Municipio,Deuda (Miles de €)
43015,17.0
43016,8210.53642
43017,127.9255
43018,144.60245
43019,580.2663299999999
43020,970.94872
43021,261.0
43022,55.849470000000004
43023,559.2214399999999
43024,803.02205
43025,367.84957
43026,127.0
43027,88.22538
43028,4581.6626
43029,36.0
43030,0.0
43031,430.0
43032,3.4796199999999997
43033,123.0
43034,185.0
43035,55.05452
43036,171.0
43037,44006.45132
43038,47626.54484
43039,114.99513
43040,64.42932
43041,53.53737
43042,2036.0
43043,1188.0
43044,3010.91263
43045,114.78594
43046,300.0
43047,450.0
43048,233.0
43049,978.69263
43050,2509.0
43051,22538.0
43052,403.69124
43053,260.37951
43054,2714.53071
43055,2152.52315
43056,0.6242300000000001
43057,40.740370000000006
43058,75.40396000000001
43059,265.0
43060,1081.0
43061,102.0
43062,66.12980999999999
43063,36.0
43064,2026.9941999999999
43065,230.0
43066,0.0
43067,26.09482
43068,338.0
43069,87.53825
43070,299.25257
43071,118.40173
43072,0.0
43073,0.0
43074,941.4117
43075,127.0
43076,302.06696999999997
43077,328.99374
43078,689.08928
43079,298.0
43080,175.0
43081,237.0
43082,92.97523
43083,19.0
43084,20.0
43085,87.48389
43086,6013.26358
43088,646.51261
43089,136.0
43090,953.0
43091,56.0
43092,9332.393820000001
43093,6442.82786
43094,523.01416
43095,3243.4227
43096,184.0
43097,606.0
43098,211.19875
43099,186.08225
43100,429.0
43101,91.0
43102,346.8712
43103,1668.0
43104,1083.96668
43105,67.80675
43106,579.58472
43107,243.0
43108,461.72745000000003
43109,1479.0
43110,75.16861999999999
43111,797.0
43112,65.35203
43113,225.06257
43114,60.47056
43115,111.0
43116,388.0
43117,68.34353
43118,150.0
43119,34.0
43120,208.0
43121,1052.44523
43122,0.0
43123,136171.08473
43124,55.0
43125,1326.3761100000002
43126,541.0
43127,273.05485
43128,304.06162
43129,3777.37732
43130,0.0
43131,6814.3457
43132,94.0
43133,6028.94873
43134,62.0
43135,236.0
43136,6806.79478
43137,860.6126899999999
43138,655.18853
43139,1764.0
43140,3897.21415
43141,40.0
43142,1712.12785
43143,0.0
43144,1342.2820800000002
43145,8538.35765
43146,0.0
43147,300.0
43148,176295.74197
43149,360.11571000000004
43150,881.74834
43151,25.95361
43152,50.6619
43153,25613.052649999998
43154,21.79535
43155,43563.972350000004
43156,5279.490650000001
43157,252.55075
43158,119.0
43159,147.0
43160,630.0
43161,17937.27075
43162,1807.34354
43163,66155.69999000001
43164,183.0
43165,552.01454
43166,1169.0
43167,99.0
43168,213.0
43169,338.0
43170,1154.81643
43171,18773.48719
43172,126.0
43173,0.0
43174,168.49181
43175,117.26415
43176,300.0
43177,135.17098000000001
43178,1797.30451
43901,8546.73484
43902,3305.76566
43903,1729.4991699999998
43904,216.0366
43905,26996.72116
43906,3026.35853
43907,439.0
06001,0.0
06002,599.0
06003,31.0
06004,512.0
06005,987.0
06006,3571.0
06007,270.0
06008,0.0
06009,0.0
06010,97.0
06011,9089.0
06012,1957.0
06013,0.0
06014,2797.0
06015,37321.0
06016,676.0
06017,396.0
06018,44.0
06019,477.0
06020,113.0
06021,225.0
06022,1334.0
06023,1520.0
06024,207.0
06025,1023.0
06026,210.0
06027,585.0
06028,0.0
06029,676.0
06030,0.0
06031,50.0
06032,0.0
06033,265.0
06034,0.0
06035,888.0
06036,2237.0
06037,75.0
06038,0.0
06039,79.0
06040,0.0
06041,20.0
06042,198.0
06043,0.0
06044,10283.0
06045,0.0
06046,0.0
06047,333.0
06048,0.0
06049,320.0
06050,68.0
06051,1075.0
06052,1335.0
06053,35.0
06054,1682.0
06055,240.0
06056,118.0
06057,0.0
06058,0.0
06059,365.0
06060,746.0
06061,48.0
06062,618.0
06063,1113.0
06064,359.0
06065,78.0
06066,294.0
06067,0.0
06068,1516.0
06069,16.0
06070,3131.0
06071,14.0
06072,710.0
06073,148.0
06074,1590.0
06075,0.0
06076,0.0
06077,0.0
06078,16.0
06079,522.0
06080,0.0
06081,359.0
06082,50.0
06083,39833.0
06084,38.0
06085,637.0
06086,51.0
06087,1620.0
06088,2047.0
06089,63.0
06090,138.0
06091,0.0
06092,117.0
06093,1157.0
06094,625.0
06095,915.0
06096,102.0
06097,506.0
06098,18.0
06099,0.0
06100,0.0
06101,100.0
06102,646.0
06103,263.0
06104,40.0
06105,21.0
06106,61.0
06107,35.0
06108,0.0
06109,946.0
06110,38.0
06111,377.0
06112,23.0
06113,942.0
06114,0.0
06115,578.0
06116,260.0
06117,498.0
06118,0.0
06119,14.0
06120,856.0
06121,726.0
06122,3812.0
06123,707.0
06124,124.0
06125,29.0
06126,51.0
06127,0.0
06128,514.0
06129,76.0
06130,53.0
06131,0.0
06132,0.0
06133,626.0
06134,37.0
06135,0.0
06136,0.0
06137,0.0
06138,245.0
06139,0.0
06140,0.0
06141,437.0
06142,83.0
06143,532.0
06144,169.0
06145,0.0
06146,424.0
06147,43.0
06148,27.0
06149,5413.0
06150,0.0
06151,62.0
06152,249.0
06153,2387.0
06154,1716.0
06155,74.0
06156,131.0
06157,41.0
06158,5841.0
06159,314.0
06160,707.0
06161,0.0
06162,182.0
06901,434.0
06902,55.0
10001,0.0
10002,0.0
10003,67.0
10004,0.0
10005,0.0
10006,38.0
10007,0.0
10008,1469.0
10009,187.0
10010,155.0
10011,136.0
10012,0.0
10013,0.0
10014,0.0
10015,44.0
10016,11.0
10017,59.0
10018,147.0
10019,0.0
10020,197.0
10021,53.0
10022,0.0
10023,0.0
10024,1440.0
10025,0.0
10026,0.0
10027,20.0
10028,0.0
10029,0.0
10030,0.0
10031,196.0
10032,582.0
10033,0.0
10034,0.0
10035,164.0
10036,18.0
10037,32848.0
10038,0.0
10039,27.0
10040,0.0
10041,0.0
10042,0.0
10043,114.0
10044,270.0
10045,579.0
10046,59.0
10047,385.0
10048,205.0
10049,0.0
10050,555.0
10051,183.0
10052,35.0
10053,0.0
10054,0.0
10055,28.0
10056,106.0
10057,335.0
10058,0.0
10059,0.0
10060,35.0
10061,0.0
10062,274.0
10063,0.0
10064,42.0
10065,0.0
10066,170.0
10067,6028.0
10068,61.0
10069,14.0
10070,42.0
10071,0.0
10072,0.0
10073,0.0
10075,63.0
10076,114.0
10077,0.0
10078,90.0
10079,0.0
10080,37.0
10081,84.0
10082,126.0
10083,0.0
10084,0.0
10085,0.0
10086,0.0
10087,18.0
10088,0.0
10089,0.0
10090,0.0
10091,224.0
10092,97.0
10093,0.0
10094,0.0
10095,159.0
10096,715.0
10097,0.0
10098,42.0
10099,26.0
10100,216.0
10101,0.0
10102,243.0
10103,0.0
10104,541.0
10105,617.0
10106,0.0
10107,108.0
10108,42.0
10109,676.0
10110,355.0
10111,72.0
10112,0.0
10113,695.0
10114,0.0
10115,144.0
10116,82.0
10117,49.0
10118,330.0
10119,162.0
10120,11.0
10121,25.0
10122,26.0
10123,58.0
10124,68.0
10125,0.0
10126,160.0
10127,204.0
10128,3887.0
10129,0.0
10130,0.0
10131,1671.0
10132,126.0
10133,269.0
10134,297.0
10135,324.0
10136,0.0
10137,11.0
10138,0.0
10139,0.0
10140,136.0
10141,235.0
10142,0.0
10143,0.0
10144,87.0
10145,0.0
10146,46.0
10147,186.0
10148,23256.0
10149,527.0
10150,105.0
10151,11.0
10152,0.0
10153,127.0
10154,37.0
10155,106.0
10156,0.0
10157,60.0
10158,0.0
10159,5.0
10160,0.0
10161,19.0
10162,588.0
10163,39.0
10164,0.0
10165,36.0
10166,0.0
10167,0.0
10168,637.0
10169,678.0
10170,0.0
10171,0.0
10172,0.0
10173,0.0
10174,10.0
10175,101.0
10176,0.0
10177,0.0
10178,76.0
10179,32.0
10180,2949.0
10181,96.0
10182,0.0
10183,498.0
10184,37.0
10185,36.0
10186,0.0
10187,0.0
10188,35.0
10189,477.0
10190,90.0
10191,42.0
10192,238.0
10193,53.0
10194,155.0
10195,676.0
10196,69.0
10197,446.0
10198,110.0
10199,45.0
10200,0.0
10201,19.0
10202,97.0
10203,1339.0
10204,0.0
10205,0.0
10206,0.0
10207,0.0
10208,59.0
10209,209.0
10210,372.0
10211,0.0
10212,881.0
10213,0.0
10214,0.0
10215,0.0
10216,0.0
10217,0.0
10218,0.0
10219,265.0
10901,85.0
10902,0.0
10903,6.0
15001,220.0
15002,4104.0
15003,0.0
15004,1967.0
15005,1736.0
15006,1342.0
15007,7.0
15008,371.0
15009,2873.0
15010,0.0
15011,8646.0
15012,963.0
15013,1502.0
15014,421.0
15015,0.0
15016,2109.0
15017,4449.0
15018,88.0
15019,3385.0
15020,1467.0
15021,1180.0
15022,1147.0
15023,1281.0
15024,1868.0
15025,0.0
15026,0.0
15027,0.0
15028,79.0
15029,761.0
15030,72720.0
15031,8438.0
15032,674.0
15033,62.0
15034,0.0
15035,2525.0
15036,30197.0
15037,895.0
15038,170.0
15039,0.0
15040,1611.0
15041,1997.0
15042,831.0
15043,215.0
15044,0.0
15045,408.0
15046,2085.0
15047,219.0
15048,4088.0
15049,186.0
15050,166.0
15051,197.0
15052,203.0
15053,1933.0
15054,12579.0
15055,1275.0
15056,1188.0
15057,2130.0
15058,4747.0
15059,5002.0
15060,1689.0
15061,2559.0
15062,1186.0
15063,177.0
15064,167.0
15065,933.0
15066,0.0
15067,2589.0
15068,1595.0
15069,0.0
15070,13.0
15071,3898.0
15072,4154.0
15073,6174.0
15074,69.0
15075,1226.0
15076,245.0
15077,1319.0
15078,58300.0
15079,200.0
15080,97.0
15081,783.0
15082,2155.0
15083,138.0
15084,1137.0
15085,0.0
15086,0.0
15087,685.0
15088,493.0
15089,768.0
15090,184.0
15091,0.0
15092,1006.0
15093,0.0
15901,563.0
27001,27.0
27002,262.0
27003,72.0
27004,69.0
27005,0.0
27006,0.0
27007,247.0
27008,32.0
27009,246.0
27010,1379.0
27011,89.0
27012,0.0
27013,2380.0
27014,0.0
27015,782.0
27016,2766.0
27017,23.0
27018,200.0
27019,998.0
27020,52.0
27021,63.0
27022,328.0
27023,53.0
27024,276.0
27025,0.0
27026,175.0
27027,391.0
27028,42075.0
27029,239.0
27030,448.0
27031,2315.0
27032,984.0
27033,56.0
27034,0.0
27035,0.0
27037,0.0
27038,242.0
27039,83.0
27040,597.0
27041,281.0
27042,312.0
27043,372.0
27044,935.0
27045,0.0
27046,65.0
27047,920.0
27048,786.0
27049,99.0
27050,1856.0
27051,1266.0
27052,124.0
27053,0.0
27054,371.0
27055,0.0
27056,206.0
27057,1569.0
27058,277.0
27059,327.0
27060,164.0
27061,58.0
27062,0.0
27063,231.0
27064,228.0
27065,3977.0
27066,5977.0
27901,176.0
27902,1503.0
32001,2830.0
32002,60.0
32003,134.0
32004,1633.0
32005,366.0
32006,418.0
32007,147.0
32008,306.0
32009,2304.0
32010,0.0
32011,0.0
32012,765.0
32013,558.0
32014,697.0
32015,41.0
32016,280.0
32017,0.0
32018,603.0
32019,3463.0
32020,190.0
32021,334.0
32022,0.0
32023,215.0
32024,1459.0
32025,46.0
32026,103.0
32027,330.0
32028,181.0
32029,28.0
32030,140.0
32031,116.0
32032,3964.0
32033,88.0
32034,147.0
32035,109.0
32036,372.0
32037,561.0
32038,161.0
32039,261.0
32040,22.0
32041,79.0
32042,195.0
32043,675.0
32044,0.0
32045,56.0
32046,0.0
32047,0.0
32048,411.0
32049,0.0
32050,62.0
32051,307.0
32052,199.0
32053,137.0
32054,48080.0
32055,0.0
32056,405.0
32057,0.0
32058,320.0
32059,401.0
32060,412.0
32061,293.0
32062,418.0
32063,386.0
32064,44.0
32065,0.0
32066,75.0
32067,307.0
32068,92.0
32069,1884.0
32070,130.0
32071,585.0
32072,2350.0
32073,357.0
32074,72.0
32075,0.0
32076,850.0
32077,167.0
32078,30.0
32079,532.0
32080,0.0
32081,167.0
32082,107.0
32083,30.0
32084,20.0
32085,4549.0
32086,14.0
32087,0.0
32088,297.0
32089,0.0
32090,24.0
32091,0.0
32092,589.0
36001,355.0
36002,356.0
36003,823.0
36004,1962.0
36005,2697.0
36006,3630.0
36007,0.0
36008,3209.0
36009,1034.0
36010,1511.0
36011,168.0
36012,0.0
36013,493.0
36014,9.0
36015,19.0
36016,0.0
36017,4306.0
36018,652.0
36019,117.0
36020,346.0
36021,1075.0
36022,5737.0
36023,1167.0
36024,4940.0
36025,0.0
36026,2735.0
36027,41.0
36028,429.0
36029,3445.0
36030,78.0
36031,0.0
36032,326.0
36033,3763.0
36034,0.0
36035,4978.0
36036,105.0
36037,18.0
36038,23928.0
36039,2274.0
36040,446.0
36041,8571.0
36042,2222.0
36043,1011.0
36044,0.0
36045,7080.0
36046,0.0
36047,0.0
36048,176.0
36049,1092.0
36050,2486.0
36051,10777.0
36052,2618.0
36053,86.0
36054,42.0
36055,524.0
36056,0.0
36057,46004.0
36058,532.0
36059,723.0
36060,19477.0
36061,1777.0
36901,492.0
28001,0.0
28002,1527.0
28003,0.0
28004,1527.0
28005,91790.0
28006,25248.0
28007,127655.0
28008,327.0
28009,16203.0
28010,609.0
28011,49.0
28012,108.0
28013,44738.0
28014,39504.0
28015,0.0
28016,0.0
28017,309.0
28018,494.0
28019,85.0
28020,188.0
28021,0.0
28022,29091.0
28023,1679.0
28024,0.0
28025,0.0
28026,3095.0
28027,241.0
28028,74.0
28029,0.0
28030,0.0
28031,77.0
28032,1701.0
28033,2383.0
28034,0.0
28035,0.0
28036,871.0
28037,1374.0
28038,179.0
28039,0.0
28040,5425.0
28041,1166.0
28042,111.0
28043,2269.0
28044,1921.0
28045,0.0
28046,2389.0
28047,27920.0
28048,0.0
28049,39685.0
28050,356.0
28051,664.0
28052,2584.0
28053,6664.0
28054,6670.0
28055,427.0
28056,233.0
28057,761.0
28058,50688.0
28059,2057.0
28060,0.0
28061,23174.0
28062,339.0
28063,0.0
28064,0.0
28065,48949.0
28066,1273.0
28067,688.0
28068,3095.0
28069,0.0
28070,23.0
28071,0.0
28072,1139.0
28073,3067.0
28074,35472.0
28075,2215.0
28076,0.0
28078,87.0
28079,6347900.0
28080,20742.0
28082,1772.0
28083,2171.0
28084,3283.0
28085,1106.0
28086,1541.0
28087,799.0
28088,62.0
28089,951.0
28090,5450.0
28091,495.0
28092,93045.0
28093,0.0
28094,15.0
28095,300.0
28096,38194.0
28097,0.0
28099,91.0
28100,2150.0
28101,351.0
28102,153.0
28104,0.0
28106,47051.0
28107,138.0
28108,1899.0
28109,52.0
28110,590.0
28111,46.0
28112,0.0
28113,15303.0
28114,0.0
28115,38140.0
28116,0.0
28117,0.0
28118,668.0
28119,3256.0
28120,263.0
28121,0.0
28122,17.0
28123,49666.0
28124,36.0
28125,1039.0
28126,0.0
28127,40384.0
28128,309.0
28129,0.0
28130,24544.0
28131,6555.0
28132,9310.0
28133,550.0
28134,10558.0
28135,350.0
28136,130.0
28137,907.0
28138,0.0
28140,2983.0
28141,3236.0
28143,0.0
28144,2574.0
28145,563.0
28146,36.0
28147,360.0
28148,69160.0
28149,5438.0
28150,2058.0
28151,1297.0
28152,12317.0
28153,944.0
28154,1341.0
28155,335.0
28156,443.0
28157,0.0
28158,0.0
28159,105.0
28160,4780.0
28161,20040.0
28162,82.0
28163,0.0
28164,79.0
28165,0.0
28166,189.0
28167,2502.0
28168,98.0
28169,1047.0
28170,567.0
28171,24.0
28172,1025.0
28173,69.0
28174,370.0
28175,26.0
28176,3364.0
28177,7322.0
28178,630.0
28179,120.0
28180,197.0
28181,13293.0
28182,0.0
28183,50.0
28901,0.0
28902,0.0
28903,0.0
30001,3533.0
30002,8694.0
30003,4114.0
30004,70.0
30005,33559.0
30006,156.0
30007,3048.0
30008,1094.0
30009,6410.0
30010,6487.0
30011,2636.0
30012,2776.0
30013,5624.0
30014,262.0
30015,21178.0
30016,138188.0
30017,10293.0
30018,8286.0
30019,8056.0
30020,1930.0
30021,14855.0
30022,7190.0
30023,324.0
30024,55455.0
30025,3849.0
30026,2820.0
30027,29012.0
30028,3980.0
30029,8796.0
30030,193926.0
30031,0.0
30032,2024.0
30033,6631.0
30034,0.0
30035,10190.0
30036,8029.0
30037,20237.0
30038,4718.0
30039,41707.0
30040,0.0
30041,5052.0
30042,690.0
30043,18343.0
30901,8525.0
30902,4482.0
31001,0.0
31002,135.0
31003,164.0
31004,40.0
31005,0.0
31006,1845.0
31007,289.0
31008,0.0
31009,1246.0
31010,2525.0
31011,173.0
31012,505.0
31013,0.0
31014,249.0
31015,2466.0
31016,1519.0
31017,0.0
31018,865.0
31019,857.0
31020,0.0
31021,0.0
31022,453.0
31023,0.0
31024,0.0
31025,175.0
31026,528.0
31027,1506.0
31028,0.0
31029,1206.0
31030,35.0
31031,309.0
31032,760.0
31033,50.0
31034,0.0
31035,0.0
31036,339.0
31037,0.0
31038,310.0
31039,143.0
31040,196.0
31041,1141.0
31042,1632.0
31043,40.0
31044,211.0
31045,100.0
31046,77.0
31047,186.0
31048,160.0
31049,742.0
31050,8017.0
31051,87.0
31052,80.0
31053,616.0
31054,153.0
31055,443.0
31056,352.0
31057,1156.0
31058,0.0
31059,147.0
31060,1893.0
31061,38.0
31062,501.0
31063,42.0
31064,943.0
31065,1655.0
31066,818.0
31067,1291.0
31068,2120.0
31069,732.0
31070,10212.0
31071,0.0
31072,6130.0
31073,163.0
31074,212.0
31075,156.0
31076,1835.0
31077,6421.0
31078,673.0
31079,165.0
31080,382.0
31081,0.0
31082,330.0
31083,0.0
31084,1193.0
31085,7.0
31086,0.0
31087,0.0
31088,3570.0
31089,821.0
31090,66.0
31091,0.0
31092,0.0
31093,0.0
31094,74.0
31095,30.0
31096,52.0
31097,7876.0
31098,0.0
31099,0.0
31100,0.0
31101,1196.0
31102,0.0
31103,0.0
31104,3157.0
31105,1162.0
31106,1527.0
31107,1191.0
31108,1898.0
31109,0.0
31110,84.0
31111,0.0
31112,259.0
31113,100.0
31114,513.0
31115,388.0
31116,41.0
31117,0.0
31118,0.0
31119,0.0
31120,0.0
31121,0.0
31122,0.0
31123,1014.0
31124,0.0
31125,0.0
31126,44.0
31127,323.0
31128,125.0
31129,124.0
31130,327.0
31131,918.0
31132,0.0
31133,0.0
31134,0.0
31135,0.0
31136,0.0
31137,0.0
31138,513.0
31139,0.0
31140,0.0
31141,51.0
31142,0.0
31143,0.0
31144,0.0
31145,46.0
31146,146.0
31147,104.0
31148,84.0
31149,1836.0
31150,452.0
31151,228.0
31152,1910.0
31153,4989.0
31154,12.0
31155,409.0
31156,0.0
31157,456.0
31158,0.0
31159,2028.0
31160,0.0
31161,113.0
31162,38.0
31163,1507.0
31164,509.0
31165,1123.0
31166,30.0
31167,1414.0
31168,69.0
31169,4638.0
31170,0.0
31171,107.0
31172,299.0
31173,996.0
31174,0.0
31175,94.0
31176,0.0
31177,363.0
31178,344.0
31179,1549.0
31180,0.0
31181,0.0
31182,0.0
31183,228.0
31184,107.0
31185,470.0
31186,0.0
31187,78.0
31188,0.0
31189,804.0
31190,0.0
31191,5878.0
31192,926.0
31193,2572.0
31194,0.0
31195,637.0
31196,109.0
31197,6.0
31198,20.0
31199,423.0
31200,411.0
31201,89062.0
31202,2800.0
31203,0.0
31204,0.0
31205,64.0
31206,251.0
31207,132.0
31208,2845.0
31209,27.0
31210,357.0
31211,0.0
31212,14.0
31213,0.0
31214,0.0
31215,6254.0
31216,1671.0
31217,744.0
31219,60.0
31220,245.0
31221,1321.0
31222,0.0
31223,102.0
31224,562.0
31225,36.0
31226,300.0
31227,5288.0
31228,201.0
31229,167.0
31230,92.0
31231,0.0
31232,24072.0
31233,0.0
31234,0.0
31235,171.0
31236,517.0
31237,0.0
31238,0.0
31239,344.0
31240,115.0
31241,124.0
31242,0.0
31243,5.0
31244,0.0
31245,196.0
31246,430.0
31247,0.0
31248,397.0
31249,2853.0
31250,1089.0
31251,1398.0
31252,0.0
31253,0.0
31254,3336.0
31255,126.0
31256,0.0
31257,1440.0
31258,2724.0
31259,315.0
31260,510.0
31261,6.0
31262,0.0
31263,0.0
31264,655.0
31265,240.0
31901,1986.0
31902,6122.0
31903,966.0
31904,65.0
31905,2186.0
31906,0.0
31907,0.0
31908,2831.0
01001,1843.0
01002,2166.0
01003,431.0
01004,0.0
01006,0.0
01008,0.0
01009,1990.0
01010,1.0
01011,215.0
01013,0.0
01014,0.0
01016,137.0
01017,69.0
01018,0.0
01019,303.0
01020,0.0
01021,0.0
01022,324.0
01023,212.0
01027,0.0
01028,1586.0
01030,0.0
01031,641.0
01032,595.0
01033,116.0
01034,199.0
01036,0.0
01037,294.0
01039,88.0
01041,129.0
01042,483.0
01043,2171.0
01044,0.0
01046,0.0
01047,508.0
01049,229.0
01051,3837.0
01052,238.0
01053,0.0
01054,75.0
01055,1354.0
01056,257.0
01057,177.0
01058,0.0
01059,134521.0
01060,144.0
01061,0.0
01062,73.0
01063,0.0
01901,0.0
01902,0.0
20001,40.0
20002,234.0
20003,875.0
20004,0.0
20005,275.0
20006,0.0
20007,0.0
20008,693.0
20009,3907.0
20010,2290.0
20011,2427.0
20012,0.0
20013,8266.0
20014,1404.0
20015,603.0
20016,0.0
20017,10259.0
20018,7073.0
20019,6319.0
20020,130.0
20021,118.0
20022,1019.0
20023,480.0
20024,478.0
20025,180.0
20026,248.0
20027,1666.0
20028,2770.0
20029,3304.0
20030,5753.0
20031,57.0
20032,250.0
20033,1174.0
20034,2023.0
20035,0.0
20036,0.0
20037,81.0
20038,301.0
20039,1948.0
20040,2619.0
20041,0.0
20042,1155.0
20043,900.0
20044,540.0
20045,41908.0
20046,0.0
20047,0.0
20048,38.0
20049,0.0
20050,0.0
20051,1351.0
20052,454.0
20053,4653.0
20054,147.0
20055,7059.0
20056,5282.0
20057,436.0
20058,573.0
20059,5606.0
20060,52.0
20061,0.0
20062,224.0
20063,8297.0
20064,3526.0
20065,2004.0
20066,900.0
20067,16208.0
20068,0.0
20069,83350.0
20070,1241.0
20071,10214.0
20072,1364.0
20073,2816.0
20074,10197.0
20075,2848.0
20076,3263.0
20077,1370.0
20078,137.0
20079,18407.0
20080,0.0
20081,0.0
20901,822.0
20902,4599.0
20903,1262.0
20904,198.0
20905,185.0
20906,14.0
20907,162.0
48001,3469.0
48002,4787.0
48003,5549.0
48004,0.0
48005,0.0
48006,0.0
48007,158.0
48008,146.0
48009,515.0
48010,130.0
48011,7510.0
48012,2705.0
48013,16732.0
48014,0.0
48015,6793.0
48016,1786.0
48017,2910.0
48018,760.0
48019,603.0
48020,687.0
48021,0.0
48022,2225.0
48023,0.0
48024,1062.0
48025,164.0
48026,1193.0
48027,0.0
48028,356.0
48029,0.0
48030,0.0
48031,11.0
48032,1848.0
48033,51.0
48034,2514.0
48035,27.0
48036,0.0
48037,273.0
48038,0.0
48039,0.0
48040,474.0
48041,547.0
48042,95.0
48043,0.0
48044,35044.0
48045,801.0
48046,3905.0
48047,150.0
48048,0.0
48049,428.0
48050,0.0
48051,0.0
48052,333.0
48053,271.0
48054,0.0
48055,0.0
48056,611.0
48057,4851.0
48058,1010.0
48059,797.0
48060,2339.0
48061,596.0
48062,0.0
48063,212.0
48064,219.0
48065,0.0
48066,154.0
48067,43.0
48068,1568.0
48069,2995.0
48070,170.0
48071,0.0
48072,238.0
48073,800.0
48074,2875.0
48075,406.0
48076,0.0
48077,451.0
48078,6184.0
48079,590.0
48080,0.0
48081,0.0
48082,20295.0
48083,3173.0
48084,0.0
48085,700.0
48086,0.0
48087,0.0
48088,66.0
48089,0.0
48090,4091.0
48091,975.0
48092,4.0
48093,666.0
48094,1108.0
48095,1987.0
48096,0.0
48097,0.0
48901,2901.0
48902,0.0
48903,0.0
48904,0.0
48905,0.0
48906,664.0
48907,119.0
48908,0.0
48909,263.0
48910,2097.0
48911,0.0
48912,4242.0
48913,0.0
48914,0.0
48915,339.0
26001,40.0
26002,122.0
26003,395.0
26004,0.0
26005,0.0
26006,929.0
26007,410.0
26008,2647.0
26009,0.0
26010,0.0
26011,2370.0
26012,0.0
26013,39.0
26014,55.0
26015,0.0
26016,0.0
26017,29.0
26018,5055.0
26019,0.0
26020,1948.0
26021,739.0
26022,0.0
26023,28.0
26024,35.0
26025,0.0
26026,282.0
26027,0.0
26028,169.0
26029,0.0
26030,0.0
26031,0.0
26032,51.0
26033,160.0
26034,0.0
26035,0.0
26036,13698.0
26037,48.0
26038,0.0
26039,0.0
26040,0.0
26041,63.0
26042,529.0
26043,42.0
26044,0.0
26045,0.0
26046,1861.0
26047,545.0
26048,0.0
26049,0.0
26050,0.0
26051,7.0
26052,0.0
26053,7.0
26054,101.0
26055,0.0
26056,887.0
26057,0.0
26058,29.0
26059,1064.0
26060,0.0
26061,433.0
26062,0.0
26063,60.0
26064,1887.0
26065,0.0
26066,37.0
26067,0.0
26068,0.0
26069,66.0
26070,30.0
26071,7788.0
26072,437.0
26073,35.0
26074,0.0
26075,0.0
26076,27.0
26077,0.0
26078,0.0
26079,450.0
26080,0.0
26081,41.0
26082,162.0
26083,54.0
26084,4518.0
26086,0.0
26087,52.0
26088,0.0
26089,53650.0
26091,12.0
26092,26.0
26093,0.0
26094,23.0
26095,80.0
26096,0.0
26098,0.0
26099,2715.0
26100,0.0
26101,0.0
26102,4116.0
26103,0.0
26104,0.0
26105,387.0
26106,0.0
26107,0.0
26108,0.0
26109,607.0
26110,0.0
26111,901.0
26112,512.0
26113,8.0
26114,0.0
26115,0.0
26117,3182.0
26118,70.0
26119,159.0
26120,285.0
26121,12.0
26122,0.0
26123,181.0
26124,888.0
26125,1110.0
26126,0.0
26127,83.0
26128,0.0
26129,546.0
26130,0.0
26131,0.0
26132,0.0
26134,0.0
26135,78.0
26136,0.0
26138,2472.0
26139,164.0
26140,0.0
26141,206.0
26142,305.0
26143,493.0
26144,0.0
26145,0.0
26146,94.0
26147,0.0
26148,227.0
26149,25.0
26150,17.0
26151,114.0
26152,0.0
26153,0.0
26154,0.0
26155,204.0
26157,320.0
26158,144.0
26160,138.0
26161,0.0
26162,0.0
26163,0.0
26164,0.0
26165,0.0
26166,72.0
26167,20.0
26168,1057.0
26169,0.0
26170,344.0
26171,27.0
26172,0.0
26173,0.0
26174,21.0
26175,0.0
26176,6.0
26177,170.0
26178,41.0
26179,0.0
26180,290.0
26181,0.0
26183,0.0
03001,0.0
03002,1781.0
03003,0.0
03004,226.0
03005,2778.0
03006,87.0
03007,0.0
03008,0.0
03009,35624.0
03010,48.0
03011,7761.0
03012,2982.0
03013,148.0
03014,150540.0
03015,6218.0
03016,0.0
03017,0.0
03018,4538.0
03019,8751.0
03020,7.0
03021,1711.0
03022,0.0
03023,767.0
03024,87.0
03025,244.0
03026,0.0
03027,0.0
03028,39.0
03029,0.0
03030,58.0
03031,74049.0
03032,0.0
03033,100.0
03034,1342.0
03035,202.0
03036,0.0
03037,54.0
03038,0.0
03039,0.0
03040,0.0
03041,2044.0
03042,635.0
03043,384.0
03044,5708.0
03045,0.0
03046,411.0
03047,25354.0
03048,2808.0
03049,11386.0
03050,12336.0
03051,0.0
03052,0.0
03053,963.0
03054,0.0
03055,1857.0
03056,3455.0
03057,0.0
03058,150.0
03059,7911.0
03060,10.0
03061,546.0
03062,849.0
03063,29033.0
03064,4640.0
03065,147483.0
03066,16745.0
03067,25.0
03068,0.0
03069,8090.0
03070,121.0
03071,2046.0
03072,57.0
03073,41.0
03074,53.0
03075,605.0
03076,12594.0
03077,16.0
03078,66.0
03079,11056.0
03080,92.0
03081,123.0
03082,38087.0
03083,820.0
03084,200.0
03085,0.0
03086,49.0
03088,4322.0
03089,10593.0
03090,6873.0
03091,0.0
03092,2387.0
03093,14183.0
03094,5700.0
03095,1676.0
03096,764.0
03097,890.0
03098,62.0
03099,42854.0
03100,46.0
03101,3669.0
03102,8190.0
03103,158.0
03104,14183.0
03105,5920.0
03106,231.0
03107,4329.0
03109,300.0
03110,76.0
03111,917.0
03112,265.0
03113,0.0
03114,98.0
03115,0.0
