Codigo Municipio,Nacimientos,Matrimonios,Defunciones
37013,0.0,0.0,2.0
37014,9.0,1.0,21.0
37016,6.0,4.0,8.0
37017,1.0,0.0,5.0
37018,0.0,0.0,0.0
37019,0.0,0.0,0.0
37020,2.0,1.0,6.0
37021,0.0,0.0,1.0
37022,2.0,1.0,3.0
37023,25.0,7.0,6.0
37024,0.0,0.0,2.0
37025,2.0,1.0,1.0
37026,0.0,0.0,3.0
37027,2.0,1.0,4.0
37028,0.0,0.0,4.0
37029,0.0,0.0,4.0
37030,0.0,0.0,2.0
37031,2.0,1.0,4.0
37032,6.0,4.0,6.0
37033,1.0,0.0,1.0
37034,1.0,0.0,0.0
37035,0.0,0.0,3.0
37037,1.0,0.0,4.0
37038,2.0,2.0,9.0
37039,0.0,0.0,6.0
37040,1.0,1.0,4.0
37041,0.0,0.0,1.0
37042,1.0,0.0,0.0
37044,0.0,0.0,10.0
37045,0.0,0.0,0.0
37046,105.0,35.0,180.0
37047,1.0,0.0,12.0
37049,0.0,0.0,4.0
37050,0.0,0.0,1.0
37051,0.0,1.0,0.0
37052,2.0,0.0,4.0
37054,1.0,0.0,3.0
37055,0.0,0.0,4.0
37056,1.0,0.0,1.0
37057,0.0,0.0,6.0
37058,0.0,1.0,2.0
37059,0.0,2.0,3.0
37060,0.0,0.0,0.0
37061,0.0,1.0,3.0
37063,0.0,0.0,3.0
37065,0.0,0.0,6.0
37062,1.0,0.0,2.0
37067,26.0,11.0,17.0
37068,3.0,0.0,2.0
37069,10.0,1.0,8.0
37070,1.0,1.0,7.0
37071,1.0,0.0,0.0
37072,0.0,0.0,2.0
37073,3.0,3.0,13.0
37074,0.0,0.0,4.0
37077,1.0,0.0,5.0
37078,5.0,0.0,12.0
37079,1.0,0.0,0.0
37080,3.0,1.0,7.0
37081,5.0,2.0,16.0
37082,5.0,0.0,16.0
37083,1.0,0.0,2.0
37085,128.0,30.0,8.0
37086,0.0,0.0,2.0
37087,20.0,6.0,1.0
37088,0.0,0.0,6.0
37089,0.0,1.0,1.0
37090,1.0,0.0,3.0
37091,1.0,0.0,7.0
37092,41.0,28.0,3.0
37185,3.0,1.0,5.0
37096,0.0,0.0,7.0
37097,0.0,0.0,2.0
37098,0.0,0.0,6.0
37099,0.0,0.0,2.0
37100,0.0,0.0,0.0
37101,0.0,0.0,4.0
37102,1.0,0.0,8.0
37103,2.0,1.0,13.0
37114,0.0,0.0,3.0
37104,0.0,0.0,1.0
37106,3.0,0.0,6.0
37107,98.0,33.0,161.0
37108,1.0,0.0,0.0
37109,1.0,0.0,2.0
37110,1.0,0.0,3.0
37112,0.0,0.0,3.0
37113,1.0,0.0,7.0
37115,1.0,0.0,7.0
37116,0.0,0.0,2.0
37117,27.0,9.0,7.0
37118,0.0,0.0,3.0
37119,0.0,1.0,2.0
37120,0.0,1.0,3.0
37121,6.0,3.0,3.0
37122,1.0,0.0,3.0
37123,1.0,0.0,5.0
37124,0.0,0.0,4.0
37125,0.0,0.0,4.0
37126,0.0,0.0,1.0
37127,1.0,0.0,4.0
37128,2.0,1.0,4.0
37129,1.0,0.0,1.0
37130,0.0,0.0,4.0
37131,0.0,1.0,3.0
37132,0.0,0.0,18.0
37133,0.0,0.0,1.0
37134,1.0,0.0,1.0
37135,7.0,3.0,23.0
37136,6.0,0.0,14.0
37137,1.0,0.0,4.0
37138,0.0,0.0,5.0
37139,1.0,0.0,2.0
37140,4.0,0.0,11.0
37141,0.0,0.0,0.0
37142,9.0,4.0,2.0
37143,2.0,1.0,9.0
37144,1.0,0.0,8.0
37145,1.0,1.0,8.0
37146,0.0,0.0,5.0
37147,2.0,0.0,3.0
37148,0.0,1.0,7.0
37149,0.0,0.0,3.0
37150,0.0,0.0,0.0
37151,0.0,1.0,2.0
37152,2.0,1.0,10.0
37154,3.0,1.0,4.0
37155,0.0,0.0,2.0
37156,52.0,8.0,40.0
37157,0.0,0.0,1.0
37158,1.0,0.0,5.0
37159,0.0,0.0,6.0
37160,1.0,0.0,14.0
37161,0.0,0.0,4.0
37162,1.0,0.0,2.0
37163,0.0,1.0,0.0
37164,6.0,1.0,7.0
37165,0.0,0.0,1.0
37166,0.0,0.0,5.0
37167,1.0,0.0,0.0
37168,4.0,2.0,5.0
37169,0.0,0.0,8.0
37170,14.0,1.0,24.0
37171,4.0,0.0,5.0
37172,5.0,3.0,19.0
37173,11.0,3.0,22.0
37175,1.0,0.0,5.0
37174,2.0,4.0,22.0
37176,0.0,0.0,2.0
37177,0.0,0.0,3.0
37178,0.0,0.0,1.0
37179,0.0,0.0,6.0
37180,0.0,0.0,1.0
37181,1.0,0.0,8.0
37183,4.0,2.0,2.0
37182,0.0,0.0,0.0
37184,0.0,0.0,4.0
37186,0.0,0.0,1.0
37187,8.0,1.0,7.0
37188,0.0,1.0,6.0
37189,1.0,0.0,0.0
37190,0.0,0.0,3.0
37191,0.0,0.0,2.0
37192,3.0,2.0,7.0
37193,3.0,1.0,7.0
37194,0.0,1.0,7.0
37195,0.0,0.0,1.0
37196,1.0,0.0,3.0
37197,0.0,1.0,1.0
37198,0.0,0.0,4.0
37199,0.0,0.0,3.0
37200,2.0,0.0,6.0
37201,0.0,1.0,3.0
37202,15.0,5.0,2.0
37203,0.0,0.0,1.0
37204,0.0,0.0,6.0
37205,1.0,1.0,2.0
37206,0.0,0.0,2.0
37207,3.0,5.0,2.0
37208,0.0,0.0,4.0
37209,5.0,0.0,2.0
37211,0.0,0.0,5.0
37213,0.0,0.0,1.0
37214,0.0,0.0,0.0
37215,0.0,0.0,2.0
37212,1.0,0.0,0.0
37216,1.0,0.0,2.0
37217,0.0,0.0,0.0
37218,0.0,0.0,3.0
37219,0.0,0.0,4.0
37221,1.0,2.0,7.0
37222,0.0,0.0,0.0
37223,0.0,0.0,6.0
37224,0.0,0.0,1.0
37225,1.0,0.0,1.0
37226,0.0,0.0,6.0
37228,0.0,0.0,9.0
37229,0.0,0.0,1.0
37230,2.0,0.0,1.0
37231,1.0,1.0,4.0
37232,2.0,1.0,10.0
37233,0.0,0.0,1.0
37234,1.0,1.0,8.0
37235,2.0,1.0,5.0
37236,0.0,0.0,3.0
37237,3.0,1.0,3.0
37238,1.0,0.0,5.0
37239,0.0,0.0,6.0
37240,10.0,6.0,4.0
37241,0.0,0.0,3.0
37242,0.0,0.0,1.0
37243,0.0,0.0,1.0
37244,1.0,0.0,7.0
37245,1.0,0.0,3.0
37246,57.0,18.0,43.0
37247,0.0,0.0,5.0
37248,0.0,0.0,5.0
37249,0.0,0.0,1.0
37250,1.0,1.0,4.0
37251,2.0,0.0,2.0
37252,0.0,0.0,1.0
37253,1.0,0.0,2.0
37254,0.0,0.0,2.0
37255,0.0,0.0,1.0
37256,1.0,0.0,4.0
37257,0.0,0.0,1.0
37258,0.0,1.0,4.0
37259,1.0,0.0,0.0
37260,1.0,0.0,2.0
37261,0.0,0.0,11.0
37262,0.0,0.0,2.0
37263,0.0,1.0,8.0
37264,0.0,0.0,2.0
37265,1.0,0.0,5.0
37266,0.0,0.0,2.0
37267,1.0,0.0,4.0
37268,0.0,0.0,4.0
37269,1.0,0.0,5.0
37270,1.0,1.0,2.0
37271,3.0,1.0,3.0
37272,0.0,0.0,1.0
37273,0.0,0.0,5.0
37303,0.0,1.0,7.0
37274,1259.0,453.0,1487.0
37275,0.0,0.0,3.0
37276,0.0,0.0,10.0
37277,0.0,0.0,0.0
37278,15.0,7.0,3.0
37284,0.0,1.0,10.0
37285,1.0,0.0,18.0
37286,1.0,0.0,4.0
37287,1.0,1.0,7.0
37036,0.0,0.0,2.0
37288,2.0,1.0,0.0
37289,1.0,0.0,5.0
37291,2.0,1.0,4.0
37290,2.0,0.0,1.0
37292,0.0,0.0,1.0
37280,0.0,0.0,1.0
37281,0.0,0.0,0.0
37282,0.0,0.0,7.0
37279,1.0,4.0,17.0
37283,1.0,0.0,2.0
37293,0.0,0.0,2.0
37294,130.0,45.0,90.0
37296,1.0,1.0,6.0
37297,5.0,0.0,10.0
37298,0.0,0.0,4.0
37299,1.0,0.0,6.0
37300,3.0,1.0,12.0
37301,0.0,0.0,3.0
37302,0.0,0.0,4.0
37304,0.0,0.0,7.0
37305,2.0,0.0,3.0
37306,2.0,0.0,5.0
37307,1.0,0.0,2.0
37309,0.0,0.0,0.0
37310,1.0,1.0,5.0
37311,0.0,0.0,5.0
37312,2.0,1.0,8.0
37313,2.0,0.0,4.0
37314,3.0,0.0,0.0
37315,0.0,0.0,2.0
37316,1.0,0.0,13.0
37317,0.0,0.0,4.0
37318,0.0,1.0,3.0
37319,0.0,0.0,2.0
37320,0.0,0.0,0.0
37321,0.0,0.0,1.0
37322,29.0,13.0,9.0
37323,3.0,2.0,13.0
37324,0.0,0.0,4.0
37325,0.0,0.0,0.0
37327,0.0,1.0,3.0
37328,3.0,0.0,4.0
37329,0.0,0.0,0.0
37330,1.0,0.0,5.0
37331,1.0,0.0,4.0
37332,0.0,0.0,2.0
37333,2.0,1.0,3.0
37334,0.0,0.0,1.0
37335,0.0,0.0,8.0
37336,0.0,0.0,1.0
37337,0.0,0.0,2.0
37338,0.0,0.0,2.0
37339,1.0,0.0,7.0
37343,0.0,0.0,1.0
37340,0.0,0.0,1.0
37341,0.0,0.0,1.0
37342,2.0,1.0,2.0
37344,1.0,0.0,3.0
37345,1.0,1.0,2.0
37346,2.0,1.0,5.0
37347,2.0,0.0,7.0
37348,0.0,0.0,1.0
37349,0.0,0.0,3.0
37351,1.0,0.0,7.0
37352,1.0,0.0,3.0
37353,0.0,0.0,3.0
37354,83.0,30.0,18.0
37355,1.0,0.0,6.0
37356,0.0,0.0,2.0
37357,1.0,1.0,11.0
37358,1.0,0.0,2.0
37359,0.0,0.0,4.0
37360,1.0,0.0,6.0
37361,0.0,0.0,1.0
37362,91.0,30.0,15.0
37363,0.0,1.0,1.0
37364,3.0,1.0,15.0
37365,0.0,2.0,4.0
37366,0.0,0.0,1.0
37367,0.0,0.0,4.0
37368,0.0,0.0,0.0
37369,0.0,1.0,3.0
37370,0.0,1.0,5.0
37371,0.0,0.0,7.0
37372,1.0,1.0,3.0
37373,5.0,1.0,11.0
37374,10.0,5.0,13.0
37375,5.0,2.0,5.0
37350,1.0,0.0,12.0
37376,20.0,12.0,30.0
37377,0.0,0.0,7.0
37378,0.0,0.0,2.0
37379,2.0,1.0,2.0
37380,0.0,0.0,1.0
37381,0.0,0.0,3.0
37382,0.0,0.0,3.0
38001,400.0,104.0,170.0
38002,6.0,0.0,17.0
38003,11.0,4.0,8.0
38004,60.0,16.0,54.0
38005,56.0,22.0,58.0
38006,689.0,161.0,327.0
38007,9.0,4.0,34.0
38008,59.0,17.0,41.0
38009,61.0,13.0,23.0
38010,33.0,5.0,32.0
38011,237.0,87.0,133.0
38012,11.0,5.0,40.0
38013,22.0,8.0,24.0
38014,10.0,5.0,23.0
38015,35.0,11.0,56.0
38016,5.0,2.0,18.0
38017,443.0,99.0,205.0
38018,49.0,16.0,53.0
38019,181.0,46.0,119.0
38020,182.0,70.0,145.0
38021,9.0,2.0,15.0
38022,154.0,54.0,184.0
38024,172.0,61.0,181.0
38025,89.0,32.0,67.0
38026,355.0,100.0,292.0
38027,64.0,17.0,91.0
38901,8.0,4.0,21.0
38028,225.0,74.0,363.0
38029,12.0,7.0,11.0
38030,13.0,3.0,21.0
38031,301.0,91.0,259.0
38032,137.0,66.0,81.0
38033,35.0,8.0,51.0
38023,1157.0,459.0,1001.0
38034,51.0,21.0,38.0
38035,179.0,41.0,66.0
38036,67.0,34.0,62.0
38037,106.0,49.0,165.0
38038,1740.0,679.0,1704.0
38039,129.0,45.0,92.0
38040,74.0,17.0,50.0
38041,80.0,24.0,63.0
38042,41.0,7.0,48.0
38043,208.0,65.0,161.0
38044,18.0,9.0,26.0
38045,26.0,6.0,49.0
38046,91.0,25.0,71.0
38047,11.0,3.0,24.0
38049,18.0,9.0,33.0
38050,8.0,1.0,39.0
38048,37.0,11.0,38.0
38051,74.0,33.0,60.0
38052,8.0,0.0,16.0
38053,38.0,12.0,35.0
40001,11.0,4.0,8.0
40002,1.0,0.0,0.0
40003,0.0,0.0,2.0
40004,2.0,0.0,9.0
40005,0.0,0.0,0.0
40012,1.0,0.0,5.0
40006,0.0,1.0,0.0
40007,1.0,0.0,0.0
40008,0.0,0.0,1.0
40009,0.0,0.0,2.0
40010,0.0,0.0,2.0
40013,0.0,0.0,2.0
40014,1.0,0.0,1.0
40015,0.0,0.0,2.0
40016,0.0,1.0,1.0
40017,0.0,0.0,2.0
40018,0.0,0.0,0.0
40019,0.0,2.0,1.0
40020,2.0,0.0,4.0
40021,0.0,0.0,0.0
40022,3.0,0.0,6.0
40024,15.0,2.0,17.0
40025,5.0,0.0,3.0
40026,1.0,0.0,0.0
40028,2.0,3.0,0.0
40029,0.0,0.0,1.0
40030,2.0,1.0,10.0
40031,17.0,6.0,6.0
40032,11.0,1.0,2.0
40033,0.0,0.0,2.0
40034,0.0,1.0,1.0
40035,6.0,2.0,0.0
40036,7.0,2.0,6.0
40037,0.0,0.0,0.0
40039,3.0,1.0,6.0
40040,29.0,5.0,45.0
40041,12.0,2.0,13.0
40043,19.0,10.0,36.0
40044,0.0,0.0,1.0
40045,0.0,2.0,2.0
40046,1.0,0.0,2.0
40047,0.0,0.0,0.0
40048,0.0,0.0,0.0
40049,0.0,0.0,1.0
40051,0.0,1.0,0.0
40052,1.0,0.0,4.0
40053,0.0,0.0,4.0
40054,0.0,1.0,2.0
40065,3.0,2.0,10.0
40055,0.0,1.0,0.0
40056,0.0,0.0,2.0
40057,10.0,4.0,28.0
40058,0.0,0.0,10.0
40059,0.0,0.0,0.0
40060,0.0,0.0,0.0
40061,0.0,0.0,3.0
40902,0.0,0.0,7.0
40062,0.0,0.0,1.0
40063,83.0,23.0,104.0
40905,0.0,0.0,0.0
40068,1.0,1.0,0.0
40069,0.0,0.0,3.0
40070,1.0,0.0,6.0
40071,0.0,0.0,0.0
40072,5.0,2.0,1.0
40073,2.0,0.0,8.0
40074,2.0,0.0,8.0
40075,1.0,2.0,3.0
40076,118.0,50.0,57.0
40077,18.0,13.0,13.0
40078,0.0,0.0,2.0
40079,1.0,0.0,1.0
40080,2.0,0.0,1.0
40081,1.0,1.0,4.0
40082,0.0,0.0,1.0
40083,1.0,0.0,0.0
40084,0.0,0.0,2.0
40086,7.0,2.0,4.0
40087,0.0,0.0,1.0
40088,3.0,2.0,8.0
40089,1.0,0.0,6.0
40091,0.0,0.0,1.0
40092,0.0,2.0,4.0
40093,0.0,0.0,2.0
40094,3.0,5.0,5.0
40095,4.0,1.0,5.0
40097,7.0,2.0,1.0
40099,0.0,0.0,1.0
40100,2.0,1.0,3.0
40101,30.0,10.0,5.0
40103,2.0,1.0,1.0
40104,5.0,2.0,1.0
40105,0.0,0.0,2.0
40106,0.0,0.0,6.0
40107,1.0,0.0,3.0
40108,0.0,0.0,0.0
40109,1.0,1.0,1.0
40110,1.0,1.0,8.0
40111,0.0,0.0,1.0
40112,50.0,17.0,15.0
40113,9.0,2.0,3.0
40115,0.0,2.0,3.0
40903,1.0,0.0,4.0
40118,1.0,0.0,0.0
40119,2.0,1.0,3.0
40120,5.0,0.0,2.0
40121,2.0,1.0,9.0
40122,4.0,3.0,11.0
40124,1.0,0.0,4.0
40123,1.0,0.0,1.0
40125,0.0,0.0,3.0
40126,0.0,1.0,0.0
40127,0.0,0.0,0.0
40128,1.0,1.0,2.0
40129,0.0,0.0,4.0
40130,0.0,1.0,4.0
40131,2.0,1.0,1.0
40132,0.0,0.0,0.0
40134,4.0,3.0,6.0
40135,2.0,1.0,5.0
40136,1.0,0.0,6.0
40138,22.0,8.0,38.0
40139,0.0,1.0,5.0
40140,0.0,1.0,4.0
40141,8.0,4.0,10.0
40142,0.0,0.0,2.0
40143,0.0,0.0,5.0
40144,0.0,0.0,2.0
40145,12.0,6.0,11.0
40904,5.0,1.0,4.0
40146,2.0,2.0,7.0
40148,0.0,1.0,6.0
40149,4.0,1.0,7.0
40150,1.0,0.0,1.0
40151,0.0,0.0,1.0
40901,8.0,2.0,19.0
40152,15.0,3.0,9.0
40154,0.0,0.0,1.0
40155,90.0,24.0,43.0
40156,5.0,6.0,3.0
40157,0.0,2.0,0.0
40158,0.0,0.0,0.0
40159,0.0,0.0,3.0
40160,2.0,0.0,3.0
40161,1.0,0.0,1.0
40162,7.0,1.0,11.0
40163,0.0,0.0,6.0
40164,1.0,0.0,14.0
40181,50.0,42.0,51.0
40165,1.0,0.0,1.0
40166,3.0,3.0,1.0
40168,0.0,0.0,1.0
40170,23.0,6.0,20.0
40171,0.0,0.0,1.0
40172,0.0,0.0,0.0
40173,2.0,1.0,1.0
40174,0.0,2.0,10.0
40176,3.0,1.0,4.0
40177,0.0,0.0,1.0
40178,0.0,1.0,1.0
40906,32.0,7.0,6.0
40182,2.0,1.0,2.0
40183,0.0,3.0,2.0
40184,3.0,3.0,3.0
40179,3.0,3.0,14.0
40180,2.0,0.0,5.0
40185,6.0,3.0,25.0
40186,1.0,0.0,0.0
40188,0.0,0.0,3.0
40189,4.0,1.0,8.0
40190,0.0,0.0,0.0
40191,3.0,1.0,1.0
40192,0.0,0.0,2.0
40193,1.0,0.0,6.0
40194,439.0,107.0,528.0
40195,4.0,4.0,19.0
40196,0.0,0.0,2.0
40198,1.0,0.0,2.0
40199,0.0,0.0,1.0
40200,1.0,1.0,1.0
40201,0.0,0.0,0.0
40206,2.0,0.0,2.0
40202,0.0,0.0,3.0
40203,20.0,10.0,7.0
40204,4.0,1.0,4.0
40205,0.0,2.0,9.0
40207,12.0,5.0,7.0
40208,8.0,4.0,15.0
40210,0.0,1.0,7.0
40211,0.0,2.0,1.0
40212,0.0,0.0,0.0
40213,0.0,0.0,0.0
40218,0.0,0.0,2.0
40219,2.0,1.0,9.0
40220,0.0,0.0,1.0
40221,1.0,0.0,1.0
40214,1.0,1.0,2.0
40215,0.0,0.0,1.0
40216,13.0,10.0,6.0
40222,0.0,0.0,6.0
40223,0.0,0.0,2.0
40224,0.0,1.0,0.0
40225,16.0,13.0,20.0
40228,7.0,3.0,11.0
40229,0.0,0.0,0.0
40230,2.0,0.0,1.0
40231,3.0,0.0,1.0
40233,5.0,2.0,6.0
40234,1.0,1.0,11.0
41001,25.0,7.0,29.0
41002,24.0,6.0,19.0
41003,40.0,13.0,13.0
41004,995.0,323.0,460.0
41005,179.0,71.0,69.0
41006,40.0,12.0,29.0
41007,237.0,88.0,120.0
41008,10.0,1.0,14.0
41009,12.0,8.0,19.0
41010,73.0,28.0,27.0
41011,239.0,77.0,149.0
41012,51.0,24.0,30.0
41013,70.0,27.0,59.0
41014,37.0,8.0,23.0
41015,27.0,27.0,27.0
41016,179.0,51.0,59.0
41017,275.0,91.0,90.0
41018,167.0,48.0,98.0
41019,120.0,42.0,45.0
41020,176.0,52.0,109.0
41021,319.0,108.0,207.0
41022,51.0,15.0,61.0
41023,134.0,37.0,112.0
41901,38.0,12.0,23.0
41024,285.0,103.0,253.0
41025,31.0,7.0,42.0
41026,59.0,17.0,41.0
41027,41.0,15.0,51.0
41028,26.0,7.0,2.0
41029,173.0,89.0,116.0
41030,8.0,1.0,3.0
41031,6.0,3.0,16.0
41032,56.0,12.0,53.0
41033,52.0,15.0,85.0
41034,384.0,144.0,220.0
41035,17.0,2.0,17.0
41036,43.0,13.0,43.0
41037,48.0,20.0,29.0
41903,95.0,34.0,61.0
41038,1629.0,476.0,669.0
41039,533.0,140.0,307.0
41040,231.0,84.0,83.0
41041,142.0,55.0,79.0
41042,78.0,25.0,64.0
41043,11.0,2.0,10.0
41044,80.0,25.0,43.0
41045,104.0,47.0,63.0
41046,29.0,19.0,31.0
41047,120.0,38.0,68.0
41048,28.0,8.0,50.0
41049,183.0,72.0,81.0
41050,68.0,25.0,58.0
41051,31.0,8.0,20.0
41902,65.0,21.0,49.0
41052,46.0,12.0,24.0
41053,319.0,111.0,172.0
41054,4.0,3.0,13.0
41055,218.0,57.0,143.0
41056,55.0,18.0,39.0
41057,1.0,3.0,6.0
41058,334.0,106.0,155.0
41059,533.0,187.0,218.0
41060,241.0,57.0,167.0
41061,32.0,6.0,33.0
41062,35.0,5.0,23.0
41063,52.0,12.0,21.0
41064,62.0,25.0,64.0
41065,276.0,92.0,275.0
41066,15.0,4.0,23.0
41067,96.0,33.0,71.0
41068,198.0,72.0,184.0
41069,466.0,124.0,232.0
41070,120.0,41.0,42.0
41071,64.0,14.0,62.0
41072,69.0,16.0,38.0
41073,11.0,4.0,16.0
41074,28.0,15.0,47.0
41075,205.0,57.0,86.0
41076,19.0,3.0,30.0
41077,127.0,42.0,99.0
41078,36.0,2.0,41.0
41079,158.0,42.0,95.0
41080,16.0,6.0,17.0
41081,440.0,139.0,218.0
41082,28.0,22.0,42.0
41083,11.0,2.0,13.0
41084,16.0,13.0,40.0
41085,80.0,17.0,34.0
41086,293.0,106.0,187.0
41088,8.0,1.0,5.0
41087,154.0,60.0,110.0
41089,106.0,41.0,66.0
41090,37.0,12.0,44.0
41091,7184.0,2380.0,6029.0
41092,88.0,32.0,72.0
41093,334.0,95.0,98.0
41094,155.0,42.0,45.0
41095,597.0,201.0,357.0
41096,82.0,26.0,36.0
41097,44.0,18.0,35.0
41100,7.0,5.0,10.0
41098,64.0,34.0,42.0
41099,38.0,13.0,63.0
41101,75.0,39.0,53.0
41102,223.0,69.0,114.0
42001,2.0,0.0,3.0
42003,0.0,0.0,0.0
42004,33.0,6.0,34.0
42006,2.0,0.0,2.0
42007,0.0,0.0,1.0
42008,0.0,0.0,2.0
42009,0.0,0.0,2.0
42010,0.0,0.0,1.0
42011,0.0,0.0,0.0
42012,0.0,0.0,1.0
42013,0.0,0.0,0.0
42014,0.0,0.0,5.0
42015,0.0,0.0,1.0
42016,0.0,0.0,0.0
42017,1.0,3.0,0.0
42018,0.0,0.0,1.0
42019,5.0,2.0,10.0
42020,55.0,22.0,63.0
42021,0.0,0.0,1.0
42022,0.0,0.0,4.0
42023,0.0,0.0,1.0
42024,0.0,0.0,0.0
42025,10.0,4.0,49.0
42026,0.0,0.0,2.0
42027,0.0,0.0,0.0
42028,1.0,0.0,1.0
42029,0.0,1.0,3.0
42030,0.0,0.0,1.0
42031,0.0,0.0,1.0
42032,1.0,0.0,5.0
42033,0.0,0.0,1.0
42034,0.0,0.0,0.0
42035,4.0,3.0,19.0
42036,0.0,0.0,0.0
42037,0.0,0.0,1.0
42038,0.0,0.0,0.0
42039,1.0,0.0,1.0
42041,0.0,0.0,1.0
42042,0.0,0.0,1.0
42043,33.0,14.0,62.0
42044,1.0,1.0,1.0
42045,2.0,2.0,6.0
42046,0.0,1.0,0.0
42048,0.0,0.0,2.0
42049,0.0,0.0,2.0
42050,0.0,0.0,0.0
42051,0.0,0.0,0.0
42052,0.0,0.0,0.0
42053,0.0,0.0,0.0
42054,0.0,0.0,1.0
42055,1.0,0.0,3.0
42056,0.0,0.0,0.0
42058,0.0,0.0,3.0
42057,0.0,0.0,5.0
42059,0.0,0.0,1.0
42060,0.0,0.0,1.0
42061,1.0,0.0,2.0
42062,0.0,0.0,0.0
42063,0.0,0.0,4.0
42064,0.0,1.0,0.0
42065,0.0,0.0,0.0
42068,0.0,0.0,1.0
42069,13.0,0.0,16.0
42070,0.0,0.0,0.0
42071,0.0,0.0,0.0
42073,0.0,0.0,1.0
42075,0.0,0.0,0.0
42076,0.0,0.0,3.0
42078,10.0,2.0,19.0
42079,0.0,0.0,0.0
42080,0.0,0.0,2.0
42081,2.0,0.0,2.0
42082,0.0,0.0,0.0
42083,0.0,0.0,0.0
42084,0.0,0.0,1.0
42085,0.0,0.0,4.0
42086,0.0,0.0,0.0
42087,0.0,1.0,0.0
42088,0.0,0.0,0.0
42089,0.0,1.0,2.0
42090,0.0,0.0,1.0
42092,0.0,0.0,1.0
42093,0.0,1.0,3.0
42094,8.0,0.0,3.0
42095,39.0,13.0,14.0
42096,0.0,1.0,3.0
42097,0.0,0.0,0.0
42098,0.0,0.0,0.0
42100,0.0,0.0,1.0
42103,3.0,0.0,7.0
42105,1.0,0.0,0.0
42106,0.0,0.0,0.0
42107,0.0,0.0,3.0
42108,0.0,0.0,0.0
42110,1.0,0.0,1.0
42111,0.0,0.0,8.0
42113,4.0,0.0,13.0
42115,0.0,0.0,5.0
42116,0.0,0.0,3.0
42117,3.0,1.0,1.0
42118,0.0,0.0,0.0
42119,1.0,0.0,4.0
42120,0.0,1.0,2.0
42121,0.0,0.0,2.0
42123,0.0,0.0,8.0
42124,0.0,0.0,1.0
42125,0.0,0.0,0.0
42127,0.0,0.0,2.0
42128,0.0,0.0,2.0
42129,4.0,1.0,7.0
42130,0.0,0.0,0.0
42131,0.0,0.0,2.0
42132,1.0,0.0,5.0
42134,33.0,13.0,34.0
42135,0.0,0.0,0.0
42139,0.0,0.0,0.0
42140,0.0,0.0,0.0
42141,0.0,0.0,0.0
42142,0.0,0.0,1.0
42144,1.0,0.0,14.0
42145,0.0,0.0,1.0
42148,0.0,0.0,0.0
42149,0.0,1.0,5.0
42151,0.0,0.0,2.0
42152,0.0,0.0,5.0
42153,0.0,0.0,0.0
42154,0.0,0.0,2.0
42155,1.0,0.0,10.0
42156,0.0,0.0,0.0
42157,0.0,0.0,2.0
42158,0.0,0.0,0.0
42159,0.0,0.0,1.0
42160,2.0,1.0,14.0
42161,0.0,0.0,4.0
42162,18.0,7.0,43.0
42163,0.0,0.0,1.0
42164,17.0,4.0,22.0
42165,1.0,1.0,11.0
42166,0.0,0.0,0.0
42167,3.0,0.0,3.0
42168,0.0,0.0,3.0
42171,2.0,1.0,12.0
42172,0.0,0.0,2.0
42173,374.0,140.0,371.0
42174,0.0,0.0,0.0
42175,0.0,0.0,1.0
42176,0.0,0.0,1.0
42177,0.0,0.0,3.0
42178,0.0,0.0,4.0
42181,1.0,0.0,8.0
42182,0.0,0.0,0.0
42183,0.0,0.0,3.0
42184,0.0,0.0,3.0
42185,0.0,0.0,1.0
42187,0.0,0.0,1.0
42188,0.0,0.0,1.0
42189,1.0,0.0,0.0
42190,0.0,0.0,2.0
42191,1.0,0.0,4.0
42192,0.0,0.0,0.0
42193,0.0,0.0,0.0
42194,0.0,0.0,5.0
42195,0.0,0.0,3.0
42196,0.0,0.0,1.0
42197,0.0,0.0,3.0
42198,0.0,0.0,0.0
42200,0.0,0.0,5.0
42201,0.0,0.0,1.0
42202,0.0,0.0,1.0
42204,0.0,0.0,0.0
42205,0.0,0.0,2.0
42206,0.0,0.0,0.0
42207,1.0,0.0,1.0
42208,0.0,0.0,1.0
42209,0.0,0.0,4.0
42211,1.0,0.0,0.0
42212,0.0,0.0,2.0
42213,0.0,0.0,0.0
42215,6.0,1.0,14.0
42216,0.0,0.0,0.0
42217,0.0,0.0,1.0
42218,1.0,0.0,1.0
42219,0.0,0.0,1.0
43001,6.0,3.0,4.0
43002,23.0,12.0,18.0
43003,5.0,0.0,3.0
43004,81.0,42.0,96.0
43005,57.0,17.0,39.0
43904,49.0,25.0,36.0
43006,7.0,3.0,11.0
43007,12.0,2.0,12.0
43008,3.0,3.0,7.0
43009,18.0,5.0,21.0
43010,8.0,2.0,3.0
43011,9.0,8.0,5.0
43012,46.0,28.0,23.0
43013,60.0,24.0,52.0
43906,12.0,11.0,40.0
43014,250.0,63.0,154.0
43016,76.0,21.0,28.0
43015,1.0,0.0,1.0
43017,1.0,0.0,5.0
43018,3.0,0.0,3.0
43019,8.0,2.0,20.0
43020,30.0,15.0,14.0
43021,4.0,3.0,7.0
43022,13.0,6.0,23.0
43023,3.0,1.0,3.0
43024,21.0,7.0,12.0
43025,4.0,3.0,13.0
43026,7.0,2.0,13.0
43027,0.0,0.0,2.0
43028,42.0,15.0,21.0
