Codigo Municipio,Total impuestos (Miles de €)
19146,13.0
24146,61.7
25146,187.1
26146,31.0
28146,596.62001
31146,16.36169
34146,72.415
37146,40.3
40146,272.3
43146,7.75
44146,0.0
45146,34.0
46146,848.0
47146,77.27
49146,0.0
50146,71.0
05147,42.0
06147,48.2
08147,7571.674
10147,0.0
16147,34.2
17147,4032.90031
18147,1852.12197
19147,0.0
26147,6.5
28147,386.61811
31147,39.227
34147,67.1
37147,50.5
43147,141.0
44147,87.85086
45147,179.5
46147,8005.0
47147,32.0
49147,69.64142
50147,215.8
05148,15.3
06148,144.82
08148,1895.73021
09148,24.6
10148,9068.23236
16148,233.24
17148,1024.0
18148,265.7554
19148,0.0
24148,384.07896999999997
25148,27.8
26148,89.5
28148,42545.37262
31148,45.3
37148,75.76375999999999
40148,93.29665
42148,0.0
43148,67526.64
44148,43.8
45148,76.9
46148,663.16574
47148,103.5
49148,36.0
50148,95.1
05149,20.5
06149,3535.1
08149,486.53412
09149,137.2
10149,65.4
16149,25.77
17149,113.26723000000001
18149,4072.0
22149,61.524
24149,75.7
25149,591.5
26149,4.85
28149,3451.84715
31149,904.0
34149,0.0
37149,36.0
40149,184.04264
42149,219.0
43149,142.0
44149,28.0
45149,268.0
46149,104.25
47149,40.3
49149,52.9
50149,5.3
06150,180.04579999999999
08150,91.2
10150,97.6
16150,103.9
17150,2197.0
18150,2353.0
19150,44.65
22150,146.896
24150,57.088
25150,77.59773000000001
26150,47.4
28150,2240.77912
31150,0.0
37150,0.0
40150,30.0
43150,501.5
44150,11.5
45150,208.66678
46150,683.7034699999999
47150,133.0
49150,24.5
50150,210.6
05151,0.0
06151,312.30975
08151,124.3
09151,246.87167
10151,92.19542999999999
16151,29.0
17151,68.0
18151,180.11154000000002
19151,537.7
22151,35.6
24151,177.0
25151,163.5
26151,4.3
28151,1355.5
31151,90.5
34151,32.83848
37151,36.0
40151,18.9
42151,4.479520000000001
43151,30.3
44151,0.0
45151,266.58221
46151,128.53445
47151,8.7
49151,0.0
50151,367.4
05152,165.6
06152,290.0
08152,78.654
09152,150.2
10152,57.31
16152,9.9
17152,16995.8
18152,207.65
19152,0.0
24152,204.92452000000003
25152,42.06214
26152,13.5
28152,15017.9
31152,575.0
34152,49.51
37152,89.5
40152,475.0
42152,0.0
43152,84.8
44152,11.2
45152,169.14491
46152,17.0
47152,91.832
49152,208.527
50152,581.0
05153,34.8
06153,6445.0
08153,320.0
10153,37.3
16153,318.8
17153,99.8
18153,4542.7
19153,0.0
24153,63.2
25153,38.4615
26153,4.3
28153,466.0
31153,1161.2
42153,0.0
43153,10777.1327
44153,577.5
45153,476.53553000000005
46153,204.62891
47153,43.9
49153,0.0
50153,412.83533
05154,14.8
06154,622.33048
08154,529.63
09154,67.0
10154,35.9
16154,1973.55382
17154,21.95
18154,453.96790999999996
19154,27.167
24154,190.712
25154,26.07302
26154,61.142559999999996
28154,0.0
31154,65.28346
34154,15.0
37154,19.2
40154,0.0
42154,35.0
43154,62.32
44154,0.0
45154,544.06089
46154,242.42244
47154,75.0
49154,99.334
50154,24.0
05155,12.0
06155,362.43890999999996
08155,3778.12
09155,47.42
10155,201.9
16155,153.435
17155,8169.7
19155,21.602400000000003
22155,14.1
24155,84.7
25155,201.1
26155,85.5
28155,285.5
31155,106.41
34155,60.0
37155,68.4
40155,1109.41164
42155,145.0
43155,14026.21961
44155,0.0
45155,87.58
46155,401.926
47155,965.0
49155,20.0
50155,19.0
05156,207.3
06156,388.95946
08156,8723.441579999999
10156,8.82696
16156,29.0
19156,474.9
22156,108.01
24156,42.0
25156,523.0
28156,481.80526000000003
31156,80.3
34156,10.0
37156,3009.0
40156,130.08649
42156,0.0
43156,2200.0
44156,0.0
45156,1194.848
46156,527.62112
47156,74.0
49156,57.19027
50156,48.73494
05157,0.0
06157,273.0
08157,5511.0
10157,72.41827
16157,186.5
17157,21.125
18157,548.214
19157,20.978
22157,1117.0
24157,1319.0
25157,0.0
26157,160.11720000000003
28157,394.1
31157,904.0
34157,947.5
37157,0.0
40157,36.0
42157,0.0
43157,95.0
44157,0.0
45157,1160.8
46157,784.06712
47157,426.0
49157,71.1
50157,0.0
05158,0.0
06158,4438.8
08158,2796.0
10158,153.75976
16158,214.88985
17158,109.2
18158,2654.17975
22158,5943.5
24158,120.70049
25158,481.0
26158,162.1418
28158,473.0
31158,107.226
34158,259.632
37158,26.756
40158,5.95
42158,31.835
43158,35.7
44158,433.0
45158,782.086
46158,514.8
47158,307.34090999999995
49158,25.21146
05159,41.9
06159,483.0
08159,11249.6
09159,15.5
10159,26.44355
16159,196.66
17159,750.1
18159,230.191
19159,40.0
24159,432.14426000000003
28159,0.0
31159,452.50507
34159,127.3
37159,35.8
40159,0.0
42159,6.36015
43159,52.85
44159,18.0
45159,13.08508
46159,12638.8
47159,292.0
49159,71.0
50159,0.0
05160,81.075
06160,866.2741
08160,193.25
09160,37.7
10160,234.19853
16160,22.8
17160,11817.86
19160,460.47965
22160,140.63975
24160,323.0
26160,345.0
28160,5718.0
31160,0.0
34160,44.55
37160,125.77894
40160,29.455
42160,161.6
43160,1183.5
44160,0.0
45160,400.73434999999995
46160,557.2930799999999
47160,150.043
49160,8.2
50160,775.11601
05161,540.8
06161,112.54
08161,5734.91476
10161,0.0
16161,13.05
17161,0.0
18161,42.25
19161,61.61852
24161,66.0
25161,100.125
26161,15.194550000000001
28161,27992.09619
31161,120.13080000000001
34161,0.0
37161,24.6
40161,0.0
42161,29.5
43161,10657.5
44161,160.0
45161,5645.42864
46161,453.81379
47161,2704.0
50161,21.6
05162,28.5
06162,779.45584
08162,811.3
09162,35.9
10162,0.0
16162,9.5
17162,64.22764
18162,519.84923
19162,22.0
22162,45.908120000000004
24162,944.0
26162,86.7
28162,700.0
31162,35.8
37162,86.50264999999999
40162,0.0
42162,860.5
43162,12551.0
45162,154.85
46162,547.0
47162,30.2
49162,0.0
50162,40.9
05163,803.0
08163,11693.0
09163,137.1
10163,91.2045
16163,10.69634
17163,1555.2052099999999
18163,0.0
19163,0.0
22163,141.3
24163,1659.0
25163,196.1
26163,82.5
28163,0.0
31163,853.822
34163,22.51844
37163,18.8
40163,0.0
42163,23.256349999999998
43163,21770.0
44163,0.0
45163,2625.37
46163,1233.0
47163,108.1
49163,62.38397
50163,1112.0
05164,14.0
08164,446.9
09164,67.0
10164,81.4
17164,2063.5
18164,666.239
22164,14.3
24164,234.739
25164,148.0
26164,23.4917
28164,2236.95
31164,205.76
37164,134.54846000000003
40164,40.0
42164,556.6
43164,161.67057
44164,14.2
45164,66.3
46164,4160.0
47164,84.915
49164,0.0
50164,77.478
05165,0.0
08165,1357.1
10165,38.1
16165,28.0
17165,292.00483
18165,2111.6143700000002
19165,0.0
22165,101.1
24165,37.006
25165,159.5
26165,113.5
28165,558.1
31165,1137.15
34165,22.58187
37165,9.55
40165,25.0
42165,202.0
43165,141.679
44165,0.0
45165,28525.552
46165,3444.85661
47165,2363.8
49165,0.0
50165,1203.9350200000001
05166,48.7
08166,301.16
09166,18.0
10166,77.0
16166,91.172
17166,250.5
19166,73.0679
24166,232.685
25166,22.4
26166,0.0
28166,190.0479
31166,81.3
37166,31.3
40166,38.9
42166,20.1
43166,581.129
45166,640.9
46166,3311.0
47166,59.7
49166,314.5
50166,50.0
05167,142.0
08167,6036.879
09167,13.63
10167,53.5
16167,0.0
17167,1518.0084
18167,422.64
19167,0.0
22167,159.2
24167,146.17237
25167,57.8
26167,38.5
28167,6876.62811
31167,293.0
34167,25.45
37167,245.0
42167,0.0
43167,147.3
44167,0.0
45167,629.714
46167,345.88617
47167,66.3
49167,35.91
50167,70.0
05168,1550.75
08168,285.79330000000004
09168,0.0
10168,37.2
17168,82.26319000000001
18168,342.5
19168,78.0
22168,49.44
24168,95.0
25168,186.6
26168,1490.5
28168,492.0
31168,74.6
34168,0.0
37168,0.0
40168,18.4
42168,0.0
43168,39.015
44168,43.6
45168,48931.87
46168,1550.0
47168,7.06
49168,15.3
50168,11.20351
05169,93.0
08169,51548.168
09169,78.5
10169,199.5
16169,7.2
17169,1097.2
19169,50.13742
24169,893.8
25169,55.0
26169,33.6
28169,1307.375
31169,1221.0
34169,91.5
37169,53.066
43169,103.8
44169,0.0
45169,41.62586
46169,12731.703350000002
47169,8.2
49169,0.0
50169,67.549
05170,18.7
08170,120.58
09170,71.0
10170,75.5
16170,235.5
17170,65.5
18170,142.02827000000002
19170,0.0
22170,778.379
24170,360.46666
25170,112.0
26170,387.50536999999997
28170,0.0
31170,26.7
34170,11.8
37170,1038.68542
40170,839.0
43170,445.0
45170,59.3
46170,1790.0
47170,22.7
49170,19.81
50170,87.0
05171,30.1
08171,726.58
10171,196.0
16171,674.6
17171,95.85884
18171,605.2
19171,2446.4
24171,97.94013000000001
25171,1188.95579
26171,45.993
28171,2197.5
31171,259.71094
34171,230.8
37171,157.80693
40171,0.0
42171,0.0
43171,10363.0
44171,48.5
45171,635.63686
46171,6690.0
47171,303.90486
49171,111.01
50171,22.3
05172,52.60329
08172,8396.24679
09172,272.0
10172,105.5
16172,137.175
17172,201.41764999999998
19172,43.584
22172,218.6
24172,109.457
25172,745.9
26172,6.85
28172,5825.6
31172,103.5
37172,200.7
40172,50.15
42172,10.551
43172,215.5
44172,74.5
45172,122.73005
46172,2881.1499900000003
47172,31.8
49172,118.06436
50172,0.0
05173,155.3
09173,18.601
10173,362.0
16173,83.64283
17173,51.1
18173,4350.0
19173,15.6
22173,89.2
24173,238.21
25173,836.5
26173,6.85
28173,252.5
31173,297.0791
37173,352.61763
40173,27.218619999999998
42173,15997.0
43173,27.7
44173,0.0
45173,3830.3
46173,721.7671799999999
47173,310.1
49173,0.0
50173,64.8
05174,53.755
08174,217.50145999999998
09174,197.0
10174,21.6
16174,55.0
17174,49.42843
18174,76.53
19174,0.0
22174,191.14799
24174,99.5
25174,156.07981
26174,39.5
28174,683.87338
31174,27.9
34174,67.1
37174,273.01001
40174,96.2
42174,107.9
43174,42.783
44174,176.243
45174,98.9
46174,400.301
47174,87.4
49174,126.265
50174,13.7
05175,89.48322
08175,1384.2488999999998
09175,34.677440000000004
10175,465.0
16175,1337.0
17175,149.64109
18175,4265.32176
19175,0.0
22175,90.789
24175,644.431
25175,214.5
26175,29.0
28175,234.57776
31175,32.23106
34175,16.97368
37175,94.0
42175,43.0
43175,222.97599
44175,17.77408
45175,280.4
46175,175.455
47175,2366.0
49175,44.5
50175,511.36109000000005
05176,88.69726
08176,271.53932000000003
09176,24.1
10176,238.0
16176,12.64
17176,68.9
18176,26.733310000000003
19176,0.0
22176,27.3
24176,90.6
25176,0.0
26176,59.5
28176,10267.75
31176,823.9892
34176,24.625
37176,22.23213
40176,94.5
42176,28.8
43176,292.3
44176,27.5
45176,1233.6351599999998
46176,1092.94293
47176,38.490919999999996
49176,0.0
50176,0.0
05177,0.0
08177,10.15
09177,283.0
10177,442.782
16177,19.85
17177,241.71417000000002
18177,124.23725999999999
19177,0.0
22177,49.5
24177,88.7
25177,132.284
26177,56.0
28177,7826.7
31177,115.4
34177,46.36
37177,51.127660000000006
40177,40.5
42177,7.57
43177,65.8
44177,62.7
45177,738.0
46177,2510.125
47177,45.0
49177,99.3
50177,120.0
05178,103.643
08178,1214.15
09178,12.0
10178,97.5
17178,841.88
18178,140.24357
19178,10.7
22178,53.0
24178,14.00822
26178,23.754440000000002
28178,523.55188
31178,304.8217
34178,40.2
37178,24.7
40178,31.0
42178,33.3
43178,811.7745600000001
44178,16.9
46178,3650.0
47178,55.5
49178,232.27302000000003
50178,0.0
05179,67.75
08179,248.04546
09179,14.6
10179,97.5123
18179,92.73567999999999
19179,76.47281
24179,90.21318
25179,163.0
26179,8.12023
28179,578.9
31179,212.8224
34179,2.103
37179,41.21
40179,334.84353999999996
44179,0.0
45179,121.85092
46179,805.0
47179,312.68921
49179,57.5
50179,44.41404
05180,18.133
08180,11215.6
09180,18.354560000000003
10180,1965.0
17180,5188.0
18180,126.7835
24180,323.5
25180,88.94027
26180,133.42989
28180,2681.00263
31180,73.087
34180,49.6
37180,55.3
40180,0.0
44180,10.75
45180,1029.9352
46180,210.91047999999998
47180,21.7
49180,150.19
50180,39.4
05181,18.61
08181,6012.85188
09181,62.15
10181,160.57516
16181,22.6
17181,4843.0
18181,20.413
19181,0.0
22181,29.45889
24181,0.0
25181,130.0
26181,54.36
28181,16716.0
31181,35.334270000000004
34181,122.0
37181,60.7
40181,0.0
42181,102.28
44181,11.094
45181,482.126
46181,11464.4082
47181,38.65
49181,63.784659999999995
50181,691.521
05182,249.0
08182,1080.7
09182,15.6
10182,207.656
17182,124.5
18182,576.96035
19182,5.0
22182,108.48431
24182,77.001
25182,0.0
28182,177.11
31182,11.7
34182,406.408
37182,25.0
40182,94.4
42182,15.8
44182,57.5
45182,272.2
46182,754.70695
47182,426.81
50182,0.0
05183,30.16641
08183,2007.4
09183,27.0
10183,329.65
17183,150.49554999999998
18183,193.8
19183,317.4
24183,178.3
25183,267.0
26183,49.4
28183,467.5
31183,257.821
37183,64.0
40183,0.0
42183,129.6
44183,0.0
45183,825.0
46183,3556.65979
47183,40.06811
49183,290.1
50183,74.0
05184,287.0
08184,36563.751
09184,0.0
10184,184.978
17184,0.0
18184,1005.9858
19184,52.95
22184,106.21808999999999
24184,34.6
31184,21.755
34184,29.9
37184,0.0
40184,0.0
42184,0.0
44184,12.5
45184,0.0
46184,11243.0
47184,187.0
49184,37.5
50184,22.7
05185,46.50086
08185,202.5
10185,86.5
16185,28.59125
17185,1269.8
18185,119.878
19185,16.776
24185,99.5
25185,240.62297
31185,124.65
34185,97.216
37185,160.929
40185,309.0
42185,7.71517
44185,0.0
45185,3519.18413
46185,129.65
47185,39.1
49185,33.0
50185,0.0
05186,592.81037
10186,175.8
16186,0.0
17186,1630.4
19186,0.0
22186,33.632949999999994
25186,31.11
31186,90.388
34186,15.195
37186,22.8
40186,0.0
45186,1017.8
46186,8119.28676
47186,119176.58
49186,118.17
50186,19.52518
05187,805.0
08187,69647.5
10187,80.308
16187,28.665
17187,234.0
18187,211.2
19187,21.24332
22187,167.0
24187,234.6
31187,30.65
37187,74.1
42187,32.0
44187,62.3
45187,1525.9243600000002
46187,725.0
47187,32.613459999999996
49187,253.208
50187,10.2
05188,0.0
08188,48.46142
10188,94.6
16188,32.27
17188,117.05
18188,354.724
19188,0.0
22188,51.30735
24188,1808.53799
31188,79.5
37188,59.2
40188,52.07373
42188,57.2
45188,1032.102
46188,310.24451
47188,37.1
49188,32.6
50188,9.5
05189,131.35
08189,77.536
09189,67.6
10189,706.448
16189,91.5
17189,592.1
18189,240.0
19189,138.36720000000003
22189,64.4
24189,2800.0
25189,934.074
31189,572.33
34189,19.1
37189,86.394
40189,223.0
42189,0.0
44189,14.4
45189,279.37597999999997
46189,200.19098000000002
47189,56.32749
49189,43.0
50189,197.009
05190,32.566739999999996
08190,95.4
09190,34.017
10190,221.67565
16190,2420.75958
17190,289.5
19190,985.9219899999999
22190,54.2
24190,41.0
25190,180.587
31190,16.5
34190,0.0
37190,164.46
40190,0.0
42190,15.495
44190,12.7
45190,184.64079999999998
46190,33359.83152
47190,23.385939999999998
49190,16.6
50190,178.0
05191,25.579
08191,3942.569
09191,0.0
10191,98.0
16191,364.461
17191,133.0
19191,6.012770000000001
24191,39.1
25191,102.91891
31191,1527.5
37191,21.8586
40191,204.9
42191,65.36917
44191,314.0
45191,129.5
46191,1016.0
47191,50.0
49191,60.70071
50191,154.5
05192,46.1
08192,2896.2
09192,30.16
10192,196.9
16192,228.6
17192,128.0
18192,456.87915000000004
19192,1020.16804
25192,359.3
31192,108.0
34192,0.0
37192,98.0
40192,41.0
42192,18.3
44192,176.0
45192,889.26
46192,245.0
47192,35.0
49192,23.562
50192,121.0
05193,52.0
08193,762.3
10193,174.0
16193,0.0
17193,2165.54
18193,4283.5
19193,7.4
22193,80.965
24193,130.78978
25193,361.30616
31193,1621.415
37193,131.5
40193,0.0
42193,0.0
44193,0.0
45193,200.8
46193,4210.60841
47193,714.0
49193,126.0
50193,249.7
05194,43.9
08194,16975.745
09194,950.91952
10194,99.102
16194,60.0
17194,156.72321
18194,638.2301
19194,0.0
24194,275.0
25194,109.70336999999999
31194,210.67507999999998
37194,61.0
40194,24548.27
42194,31.37
44194,40.5
45194,27.416670000000003
46194,6970.122179999999
47194,72.0
49194,50.7
50194,0.0
05195,56.75
08195,28.1
09195,20.4
10195,3349.74418
16195,229.737
17195,221.0
19195,8.656310000000001
22195,60.85
31195,49.9
37195,18.0
40195,485.42239
42195,0.0
44195,19.6
45195,945.69027
46195,1355.7
47195,171.1
50195,0.0
05196,29.1
08196,9270.0
09196,37.4
10196,114.0
16196,177.5
17196,87.2
19196,0.0
24196,421.24425
25196,72.8
31196,17.2
34196,24.57
37196,21.2
40196,0.0
42196,4.308
44196,0.0
45196,3085.0
46196,42.99597
47196,11.8
50196,57.28028
05197,24.0
08197,5112.79943
09197,87.4
10197,0.0
16197,15.0
17197,126.026
19197,1.9
22197,202.5
24197,228.3928
25197,39.387449999999994
31197,24.6
37197,19.0
42197,14.485
44197,13.15
45197,675.7
46197,770.0
47197,171.5
49197,37.5
50197,25.0
05198,28.4
08198,2271.1
09198,40.793099999999995
10198,131.19282
16198,762.3
17198,237.94966
19198,21.75
24198,136.0
31198,11.65333
37198,229.745
40198,17.9
42198,61.5
44198,30.0
45198,890.5
46198,348.0
47198,20.00525
50198,0.0
05199,15.0
08199,323.7
09199,41.0
10199,78.0
16199,9.68259
17199,6791.0
19199,0.0
22199,4319.4
24199,119.62475
31199,44.30309
34199,0.0
37199,0.0
40199,99.0
44199,9.0
45199,942.034
46199,3033.5
47199,27.605
49199,27.3
50199,446.0
05200,5.672770000000001
08200,38335.58
09200,24.4
10200,117.0
17200,178.3
19200,43.0
22200,275.559
25200,0.0
31200,262.68
37200,83.15
40200,0.0
42200,143.0
44200,0.0
45200,2057.0
46200,799.44218
47200,22.79193
49200,224.64
50200,171.0
05201,124.3419
08201,217.41
09201,10.024280000000001
10201,40.7
17201,68.9
19201,9.25
22201,49.5
24201,345.1
25201,46.8
31201,56969.44
34201,42.739
37201,26.222
40201,16.23256
42201,18.8
44201,310.0
45201,1848.32773
46201,30.8
49201,51.375
50201,88.58931
08202,8385.93896
09202,0.0
10202,165.98507
16202,241.0
17202,4334.66687
19202,5.55
22202,63.4
24202,2108.54465
25202,56.0
31202,1685.0
34202,6.5
37202,226.48848999999998
40202,0.0
42202,9.0
45202,0.0
46202,6853.0
49202,0.0
50202,28.85
08203,2318.99
10203,1106.0
16203,5340.95057
17203,66.66
19203,28.6616
22203,39.6
24203,28.325
25203,5097.22651
31203,0.0
37203,32.711
40203,364.9
44203,0.0
45203,661.25126
46203,1104.7736499999999
47203,10.082120000000002
49203,66.0
50203,311.0
05204,273.24294
08204,1788.4
10204,259.3
16204,353.7
17204,255.0
19204,67.02011999999999
22204,1514.15
25204,543.5
31204,21.13039
34204,22.199740000000002
37204,0.0
40204,0.0
42204,61.0
44204,10.3
45204,229.68976999999998
46204,5125.0
47204,65.1
49204,0.0
50204,2310.29178
05205,17.7
08205,65840.34425
10205,812.0
16205,0.0
17205,128.5
22205,210.04695999999998
24205,745.88
25205,189.0
31205,133.5
34205,24.6
37205,62.51344
40205,90.1
42205,0.0
44205,0.0
45205,3391.7
46205,8512.545
47205,117.2
49205,75.948
50205,46.4
05206,0.0
08206,750.61072
09206,14.0
10206,76.06269
16206,0.0
17206,355.675
22206,0.0
24206,1160.9
25206,42.65
31206,0.0
34206,247.8485
37206,33.5
40206,125.57742999999999
42206,0.0
44206,64.2
46206,206.63951999999998
47206,28.3
49206,258.0
50206,194.6
05207,140.0
08207,881.0
10207,63.6
17207,1073.0
22207,28.34
24207,82.55
25207,3027.5
31207,119.8
37207,94.6
40207,342.037
42207,7.68896
44207,25.454
46207,2416.14
47207,75.63153000000001
49207,47.112
50207,26.36
05208,22.891
08208,7096.0
09208,71.2
10208,32.25
17208,412.2
19208,24.0
22208,120.4
25208,62.174229999999994
31208,869.61161
34208,22.57
37208,16.9
40208,0.0
42208,41.387
44208,9.0
46208,374.943
47208,14.699219999999999
49208,53.46351
50208,757.1594399999999
05209,19.2
08209,4543.5
09209,2586.0
10209,38.7
16209,18.6
17209,507.0
19209,12.6
22209,63.84028
24209,674.999
25209,796.0
31209,48.10986
37209,213.0
42209,116.617
44209,255.92996
46209,642.56
47209,12.35
49209,0.0
50209,1166.0
05210,17.6
08210,2070.7
10210,31.1
17210,312.0
19210,10.23095
24210,184.7895
25210,535.6
31210,122.4
34210,42.0
40210,0.0
44210,269.0
46210,138.4
47210,84.8
49210,69.1
50210,11.1
05211,115.415
08211,18610.34963
09211,576.5
10211,58.491
16211,150.43698999999998
17211,308.0
19211,426.3
24211,49.7
25211,187.089
31211,10.2
34211,0.0
37211,51.225
40211,23.2
42211,16.95
44211,0.0
46211,972.6
47211,12.006
50211,177.41085999999999
05212,65.55
08212,185.1
10212,641.8
16212,60.5
17212,78.35205
19212,306.0
22212,25.3
24212,252.35556
25212,50.9
31212,67.0
37212,25.37
40212,5.856
42212,61.7
44212,0.0
46212,855.0
47212,160.995
50212,0.0
05213,50.22701
08213,4444.0
09213,135.96302
10213,115.0
16213,13.3188
17213,4427.0
19213,12.09058
22213,1846.57766
24213,18.75
31213,25.975
34213,20.5
37213,36.94
40213,27.0
42213,12.7
44213,23.8
46213,5304.0
47213,42.6
50213,22.39716
05214,31.099190000000004
08214,4319.5
09214,356.90002000000004
10214,25.07813
17214,220.76
19214,17.24111
22214,264.63042
24214,88.5
31214,36.76595
34214,40.96304
37214,32.5
40214,119.991
46214,12770.0
47214,435.047
49214,147.58176
50214,9.0
05215,0.0
08215,933.15
09215,202.0
10215,343.8
16215,98.543
17215,1382.82721
19215,0.0
22215,84.35
24215,40.9
25215,0.0
31215,1833.0
34215,63.5
37215,39.66
40215,56.4
42215,336.97823
44215,28.4
46215,344.55877000000004
47215,0.0
50215,0.0
05216,0.0
08216,9.0
09216,483.50028000000003
10216,525.92435
16216,112.61
17216,53.24586
19216,0.0
24216,121.0
25216,139.3
31216,1601.8
34216,28.22755
37216,50.8
40216,752.2
42216,0.0
44216,15411.94
46216,2921.2
47216,36.83
49216,44.5
50216,57.6
05217,13.0
08217,14670.0
09217,127.1
10217,85.3
16217,21.65
17217,137.0
19217,0.0
22217,188.0
24217,59.8
25217,7469.0
31217,195.01188
34217,358.0
37217,11.7
42217,16.2
44217,0.0
46217,288.5
47217,783.10883
50217,152.32554000000002
05218,50.655
08218,3290.84
09218,158.5
10218,549.38538
16218,62.67273
17218,194.41675
19218,13.3
22218,17.0
24218,137.3
25218,62.75
34218,112.7
37218,23.61
40218,0.0
42218,33.3
44218,7.6
46218,507.66
47218,324.0
50218,20.0
05219,23.11145
08219,8960.8
09219,12479.868
10219,200.6
16219,23.566
19219,0.0
24219,133.09714000000002
25219,24.92645
31219,29.8
37219,24.55
40219,218.69
42219,53.3
44219,28.55
46219,63.29595
47219,10.63987
49219,2581.2736099999997
50219,2073.0
05220,167.61565
08220,940.71
09220,22.504
17220,596.4
19220,0.0
22220,0.0
25220,475.79701
31220,203.5
34220,78.7
40220,17.35457
44220,56.1
46220,32342.82182
47220,59.531150000000004
49220,26.0
50220,20.3
05221,80.1
08221,10749.28
09221,179.6
17221,1697.64897
19221,11.0
22221,138.8
24221,164.2
25221,34.34677000000001
31221,602.7339199999999
34221,81.1
37221,0.0
40221,13.53832
44221,76.5
46221,269.84
47221,0.0
49221,31.5
50221,3.0
05222,87.0
08222,1219.33
17222,44.5
19222,79.37
22222,129.80841
24222,4489.4
25222,212.232
31222,12.60235
34222,19.3
37222,30.5
40222,48.4
44222,37.503
46222,110.9
47222,0.0
49222,80.395
50222,494.0
08223,959.665
09223,7.99128
17223,324.0
19223,40.1909
22223,229.0
24223,803.9041500000001
25223,385.5
31223,280.038
34223,43.2
37223,39.5
40223,282.04276
44223,0.0
46223,3150.629
47223,51.6
49223,97.99164
50223,232.0
05224,30.1
08224,259.6
09224,177.562
16224,13.7
17224,151.7
19224,0.0
24224,165.63345
25224,22.74
31224,284.05462
34224,21.8
37224,35.49
40224,0.0
44224,20.0
46224,90.95664
47224,47.38968
49224,0.0
50224,45.0
05225,0.0
08225,45.6
09225,0.0
16225,0.0
17225,143.4
19225,423.21142
22225,0.0
24225,245.86
25225,235.84135999999998
31225,13.705549999999999
34225,2178.0
37225,20.5
40225,914.045
44225,64.03619
46225,138.181
47225,26.8
49225,22.5
50225,538.46388
05226,94.78747
08226,437.59564
09226,15.475
17226,1038.5
19226,8.0
22226,542.1
24226,45.32727
25226,63.79694
31226,271.2
37226,189.0241
44226,45.6
46226,8.7
47226,74.0
49226,87.92975
05227,214.4515
08227,1044.86
09227,224.18
16227,38.4
17227,68.074
19227,0.0
22227,155.47
24227,460.905
25227,1726.721
31227,3573.9
34227,99.5
44227,17.24
46227,414.10549
47227,17.1
49227,137.569
50227,9.0
05228,21.39296
08228,114.02017
09228,56.6
16228,51.0
17228,93.17286999999999
19228,0.0
22228,84.6
24228,106.0
25228,1075.00758
31228,0.0
34228,30.6
37228,70.5
40228,105.33859
44228,29.2
46228,1628.93
47228,167.3
49228,17.678639999999998
50228,326.47740000000005
05229,30.13542
08229,191.467
09229,55.0
19229,18.0
22229,33.5
24229,66.321
31229,29.444
34229,0.0
37229,32.0
40229,22.3
44229,23.0
46229,430.54886
47229,69.5
49229,28.764
50229,11.20186
05230,0.0
08230,4662.64
09230,0.0
17230,325.761
19230,984.4
22230,71.3
24230,124.0
25230,515.0
31230,43.1
34230,5.765
37230,41.65
40230,31.0
44230,0.0
46230,6778.445
47230,91.832
49230,30.09448
50230,578.4
05231,40.54344
08231,11615.47975
09231,18.208
16231,93.0
19231,7.0
25231,210.1
31231,93.0
34231,0.0
37231,56.0
40231,81.21372
44231,0.0
46231,962.0
47231,1565.5
49231,76.75
50231,0.0
05232,47.38682
08232,727.0
09232,20.0
17232,110.85
19232,0.0
22232,128.6
25232,1024.9
31232,12734.1
34232,203.08394
37232,110.572
44232,89.5
46232,251.0
47232,28.86013
49232,18.3
50232,42.8
05233,101.0
08233,844.0
17233,1377.0
19233,0.0
22233,21.976029999999998
25233,110.0
31233,42.00893
34233,36.7
37233,24.05
40233,189.0
46233,1584.50856
49233,0.0
50233,13.8
05234,0.0
08234,1826.8
16234,13.4
17234,83.318
19234,0.0
22234,194.0
25234,2720.168
31234,52.639
34234,21.3
37234,62.0
40234,79.8
44234,0.0
46234,123.6
49234,63.925
50234,78.18
05235,44.66
08235,3228.5
09235,56.9
19235,18.387940000000004
22235,29.95
31235,146.3
37235,39.7
44235,23.558
46235,13197.738730000001
49235,93.63261
50235,1216.16114
05236,58.0
08236,758.6
09236,8.8
16236,585.8109000000001
22236,57.985099999999996
31236,543.0
34236,32.64
37236,34.795
44236,20.5
46236,280.42260999999996
49236,17.5
50236,36.482
05237,54.98052
08237,635.89712
16237,18.2
19237,27.4
31237,62.5
34237,158.0
37237,80.7
44237,119.01
46237,3053.26848
49237,34.0
50237,27.0
05238,186.0
08238,9638.36513
09238,280.35479000000004
16238,445.3132
19238,25.0
25238,163.32115
31238,79.5
34238,111.0
37238,47.52
44238,400.61552
46238,8755.9166
49238,0.0
50238,0.0
05239,53.895
08239,400.55
09239,26.7
16239,20.0
19239,0.0
22239,48.36999000000001
25239,162.56759999999997
31239,275.965
37239,39.8
44239,6.217
46239,198.351
49239,155.7
50239,20.9
05240,1175.462
08240,6546.56402
16240,48.59153
19240,36.0
25240,541.0
31240,149.45
34240,0.0
37240,357.3
44240,70.5
46240,69.002
49240,101.27
50240,469.37
05241,1665.7
08241,33.8
09241,66.5
19241,0.0
31241,62.0
34241,33.7
37241,46.75
