Codigo Municipio,Nº Residencias Mayores,Nº Instituciones Religiosas y Militares
17200,,
19286,,
05246,,
09391,1.0,
43155,2.0,3.0
19287,,
19288,,
18179,,
09392,,
17201,,
50264,,
17202,1.0,
29092,,
30039,1.0,
45174,,
15085,1.0,
46246,,
27061,,
24171,,
37328,,
49223,,
16215,,
19289,,
12121,,
44234,,
44235,,
22239,,
06134,,
32082,,
50265,,
50266,,
47173,1.0,
15086,,
11037,,
49224,,
37329,,
25234,1.0,
28903,2.0,
04901,,
40207,1.0,
16216,,
09394,,
39088,,
42188,,
18180,,
26155,,
27062,,
16217,,
26157,,1.0
21070,1.0,
47174,,
19290,,
19291,1.0,1.0
34185,,
44236,,
24172,,
48087,1.0,
06135,,
10195,3.0,6.0
09395,,
09396,,
39089,,
31232,2.0,5.0
47175,3.0,
26158,,
46247,,
36055,2.0,1.0
35030,,
31233,,1.0
24173,,
40208,,
46248,,
45175,,
18181,,
04093,,
04094,,
23092,3.0,2.0
48088,,
11038,1.0,
31234,,
19293,,
42189,,
16218,,
39090,,
48065,,
45176,,
18182,1.0,
31123,,
19294,,
31235,,
30040,,
04095,,
17204,,
08290,1.0,
17205,,
43156,1.0,1.0
43157,,
17203,,
31236,1.0,1.0
41094,,
05249,,
50267,1.0,
31237,,
50268,,
47176,,
30041,,
31238,,
16219,,
49225,,
09398,,
45177,1.0,
31239,,
31240,,
24174,,
48089,1.0,
48074,1.0,
01054,,
20072,,
47177,,
04096,,
31241,,
31242,,
44237,,
50269,1.0,
20077,,
50270,,
31244,,
31243,,
47178,,
40210,,
26160,,
17206,,
31245,,
06136,,
50271,,
12122,1.0,
20073,,
19296,,
50272,2.0,
31246,,
46249,2.0,
41095,1.0,2.0
44238,1.0,
31247,,
08291,3.0,
42190,,
49226,,
05251,,
09400,1.0,
17014,,
24185,,
50274,,
39095,1.0,
15088,1.0,
44239,,
27063,1.0,
44240,,
47179,,
34186,,
49227,,
39091,,
28155,,
19297,,
10196,,
44241,,
09403,,
47180,,
19298,,
19299,,
42191,1.0,
28156,,
19300,,
06137,,
10197,,
37330,1.0,
05252,,
16906,,
19301,,
44243,,
49228,,
24175,4.0,
10198,,
37331,,
24176,,
02075,,
42192,,
01055,1.0,
19302,,
37332,,
50273,,
10199,,
06901,,
37333,,
10200,,
37334,,
42193,,
28157,,
21071,,
19303,,
44244,,
37335,,
44245,,
24177,,
26161,,
42194,,
28158,,
13086,,
28159,,
16224,,
37336,,
24178,,
10201,,
28160,,
16225,,
28161,4.0,2.0
16227,,
42195,,
47181,,
19304,,
10202,,
39092,,
16228,1.0,
34189,1.0,
28162,1.0,
13087,1.0,1.0
23093,,
19305,,
24179,,
28163,,
24180,,
42196,,
39093,,
40211,,
24181,2.0,
34190,,
19306,,
39094,2.0,
24182,,
44246,1.0,
42197,,
37337,,
24183,,
33034,3.0,
24184,,
49229,,
19307,,
47182,2.0,
06138,,
28164,1.0,
16902,,
34192,,
40212,,
40213,,
45179,,
24187,,
09405,,
28165,,
09406,,
15087,,
37338,,
47183,,
46250,23.0,17.0
10203,2.0,
24188,1.0,
06139,,
06140,,
06141,,
41096,1.0,
14063,,
13088,1.0,
16903,,
37339,,
22242,,
19308,,
36056,,
26162,,
19309,,
16231,,
44247,,
12124,,
03134,,
12125,,
17208,,
25043,,
25901,,
03136,,
03137,1.0,
03135,,
17207,,
12126,1.0,1.0
46251,1.0,
47186,38.0,30.0
46252,,
09408,,
12123,,
08292,,
25238,,1.0
08293,,
43158,,
07063,,1.0
29093,1.0,
16173,,
22243,,
34196,,
22901,,
06146,,
09904,,
22244,,
09908,,
09409,,
06147,,
09410,3.0,
09411,,
06148,,
09902,,
09905,,
40218,,
09412,1.0,1.0
48080,1.0,
09413,1.0,
09414,,
09415,,
39101,,
31260,,1.0
09416,,
34902,,
18907,,
38049,1.0,
18902,,
24191,,
44249,,
38050,,
09417,,
37343,,
40219,,
40220,,
40221,,
46253,,
09418,,
49230,,
35032,,
25240,,
17170,,
43159,,
08294,,
12127,,
08295,6.0,
17209,,
43160,,
08296,,
43161,3.0,1.0
25906,,
25239,,
09419,,
50275,,
09407,,
45180,1.0,
18183,,
47184,1.0,
50276,,
37340,,
16234,,
40214,,
14064,,
35031,,
19310,,
42198,,
40215,,
31249,1.0,
50277,,
38048,,
28166,,
06142,,
47185,,
16236,1.0,
10204,,
24189,3.0,2.0
06143,,
06144,,
19311,,
06145,,
37341,,
21072,2.0,
10205,1.0,
40216,,
24190,,
16237,,
37342,,
43162,,
25909,,
16238,,
08297,,
24193,,
37344,,1.0
15089,,
24196,,
24197,,
39096,,
39097,1.0,
47187,,
35033,,
05253,,
49231,,
37345,,
24198,,
47188,,
49232,,
16239,,
24194,1.0,
33074,1.0,
49233,,
40222,,
24199,1.0,
40223,,
24201,1.0,
18911,1.0,
10902,,
44250,,
37346,,
32083,1.0,
11039,2.0,
45181,1.0,
42200,,
47189,,
05254,,
04097,,
18184,,
04098,,
29094,4.0,2.0
04099,2.0,
47190,,
22245,,
50278,,
50279,,
42201,,
42202,,
28167,,
34199,,
37347,,
16240,,
47191,,
28168,,
22909,,
43163,3.0,
49234,,
34023,1.0,1.0
46254,,
17210,,
45182,1.0,
18185,,
45183,1.0,
45184,1.0,
26163,,
47192,,
37348,,
40224,,
26164,,
28169,1.0,
04100,1.0,
50280,1.0,
25242,2.0,
32084,,
03138,2.0,
17211,,
32085,1.0,
34201,,
43164,,
49235,,
22247,,
31251,1.0,
47193,2.0,
42204,,
19314,,
32086,2.0,
10206,,
02076,,
04101,,1.0
08298,4.0,4.0
04102,1.0,
27064,,
22248,,
38051,,
14065,,
09422,,
34093,,
09421,,1.0
31252,,
49236,,
49237,,
37349,,
17212,,
17213,2.0,
25243,1.0,
50281,,
36057,15.0,6.0
26165,,
36059,,
43165,,
17214,,
17215,,
36058,,
08299,,
17217,,
17216,,
08301,2.0,
08300,1.0,
17218,1.0,
17220,,
12128,,
17221,1.0,
38052,,
07065,,
08305,4.0,1.0
36060,1.0,2.0
25244,,
17223,,
27065,1.0,
43175,,
08306,,
25245,,
17224,,
43166,,
17225,,
17226,1.0,
17227,,
32087,1.0,
32088,2.0,
46256,,
25247,,
17228,,
12132,,
36061,1.0,
25248,,
25254,1.0,
25249,,
25250,,
43168,,
08303,,
25251,,
08302,1.0,
08902,1.0,
43167,,
08307,5.0,1.0
43169,,
32089,,
12134,,
32090,,
32091,,
12135,4.0,1.0
32092,,
15091,,
43170,,
17230,,
25252,1.0,
15090,,
43171,1.0,
08214,1.0,
08219,6.0,1.0
17222,,
12136,,
43172,,
23094,1.0,
43173,,
43174,,
09423,,
45186,,
38053,,
02077,,
10207,,
28171,1.0,
10208,,
14066,,
47195,1.0,
47196,,
34202,,
21073,,
24202,2.0,
20075,1.0,
47197,,
24203,,
49238,,
01057,,
49239,,
45185,2.0,
47198,,
39098,1.0,
23095,1.0,1.0
40225,,1.0
47199,,
34204,,
42205,,
47200,,
34205,,
28170,,
16242,,
34206,1.0,
24205,,
24207,,
49240,,
09427,1.0,1.0
50283,,
34208,,
39099,,
49241,,
16243,,
09428,,
09429,,
09430,,
49242,,
50284,,
49243,,
05256,,
37351,,
47203,,
31254,1.0,
14067,,
47204,,
50285,1.0,
05257,,
06149,4.0,
45187,2.0,
24209,2.0,3.0
44251,,
12129,,
09431,,
47205,,
09432,,
47206,,
39100,,
09433,,
47207,,1.0
06150,,
16244,,
24210,1.0,
49244,,
47208,,
06151,,
37352,,1.0
09434,,
34210,,
14068,1.0,
13089,1.0,
44252,,
12130,1.0,
34211,,
09437,,
03139,1.0,1.0
34213,,
47209,,
47210,,
49245,,
09438,,
34214,,
49246,,
47211,,
16245,,
47212,,
06152,,
37353,,
50286,,
26166,,
21074,1.0,1.0
16246,1.0,
47213,,
28172,2.0,
09439,1.0,
09440,,
49247,,
34215,,
34216,,
09441,,
50287,,
02078,,
16247,,
09442,1.0,
26167,,
34217,,
49248,,
47214,2.0,
46255,,
49249,,
49250,1.0,1.0
16248,,
49251,,
45188,,
34218,,
11040,,
02079,1.0,
12131,,
24211,,
24901,,
13090,,
41097,,
28173,,
28174,3.0,
28175,1.0,
24212,,1.0
11041,1.0,
34220,,
24213,,
37354,3.0,
13091,,
49252,,
50903,,
09443,,1.0
31255,,
16249,1.0,
09444,,
09445,,
34221,,
26168,,
09446,,
24214,,
18908,,
34222,,
10209,,
10210,,
09447,,
45189,,
45190,,
24215,,
24216,,
49255,,
24217,,
34223,,
45191,,
34224,,
47215,,
34225,,
47216,,
49256,,
09448,,
22249,,
22250,,
47217,,1.0
45192,,
19317,,
29095,1.0,
09449,,
19318,,
05905,,
49257,,
45193,,
26169,,
49258,,
09450,,
46257,,
14069,2.0,
47218,,
50288,2.0,
05258,,
42206,,
16250,,
09451,,
50290,,
50289,,
28176,2.0,
29902,,
47219,,
13092,1.0,
16251,,1.0
23096,1.0,
06153,2.0,1.0
10211,1.0,
19319,1.0,
10212,,
21075,,
24218,,
49259,,
18187,,
47220,,
21076,,
13093,3.0,
47221,,
33075,,
28178,,
13094,,
41100,,
47222,,
22251,,1.0
29098,,
09454,,
12133,,
05259,,
41098,1.0,
23097,1.0,1.0
05260,,
49260,1.0,
37355,,
14070,1.0,1.0
06154,,
28177,1.0,
34227,,
44256,,
14071,1.0,
30042,1.0,
41099,,
29096,1.0,
29097,,
18188,,
34228,,
24219,,
24902,,
02080,,
34229,,
24221,,
24222,1.0,
09455,,
09456,,
37356,,
26170,,
16253,,
37357,,
05261,,
16254,1.0,
49263,,
37358,,
16255,,
37359,,
50291,,
16263,1.0,
37360,,
10214,,
06156,,
37361,,
26171,,
42207,,
46258,,1.0
49264,,
42208,,
44257,,
16258,,
16259,,
28179,,
10213,,
13095,,
06155,,
42209,,
44258,,
16910,,
49261,2.0,
14072,1.0,
09903,1.0,
49262,1.0,
47223,,
49265,,
49266,,
23098,,
49267,,
26172,,
16264,,
16265,,
45194,,
24223,3.0,1.0
28180,,
05262,,
16266,,
19321,,
37362,,
24224,,
42211,,
37363,,
16269,1.0,
23099,1.0,
46259,,
09458,,
37364,1.0,
44260,,
37365,,
34230,,
47224,,
37366,,
44261,1.0,
34231,,
34232,1.0,
21077,,
50292,,
49268,1.0,
02081,2.0,2.0
23101,,
26173,,
50293,1.0,
44262,,
50294,,
13096,1.0,1.0
45195,1.0,
16270,,
16271,,
06157,,
13097,,
26174,,
16272,,
24225,,
09460,,
34233,,
42212,,
37367,,
10215,,
37368,,
42213,,
19322,,
45196,1.0,
19323,,
37369,,
37370,,
49269,,
24226,,
45197,,
47225,,
34234,,
37371,,
44263,,
09463,,
45198,,
05263,,
23903,,
02082,,
09464,,
31257,,
34236,,
24227,1.0,
34237,,
31258,1.0,1.0
02083,,
47226,,
26175,,
47227,,
49270,,
02084,,
37372,1.0,
40228,,
47228,,
40229,,
26176,,
09466,,
41101,,
16273,,
09467,,
49272,,
49271,,
47229,1.0,
33076,2.0,1.0
14073,,1.0
28181,5.0,
37373,1.0,
28182,,
34238,1.0,
09471,,
33077,,
24228,,
24229,,
09472,,
09473,,
40230,,
44264,,
19324,1.0,
03140,1.0,1.0
34240,,
34241,,
34242,,
34243,,
16274,,
12137,,
37374,,
09476,,
37375,,1.0
26177,,
34245,,
34246,,
08304,,
17233,,
17232,,
47194,,
09424,,
25253,,
50282,,
37350,1.0,
09425,,
43176,,1.0
15092,1.0,
44265,,
25255,,
46260,,
12138,1.0,1.0
16275,,
43177,,
26178,,
26179,,
42215,,
43178,,1.0
49273,,
05264,,
29099,,
19325,1.0,
44266,,
45199,,
41102,1.0,
13098,1.0,
14074,1.0,
50295,,
12139,,
05265,,
37376,1.0,1.0
01059,28.0,11.0
27066,1.0,2.0
44267,,
12140,2.0,
08308,,
02085,,
09478,,
42216,,
18189,,
39102,,
42217,,
47230,,
03081,,
46145,2.0,1.0
46143,,
46146,,
27021,,
43052,,
32032,1.0,
46110,1.0,
27025,,
32036,,
32037,,
35034,,
42218,,
40231,,
46261,,
45200,1.0,
19326,,
19327,1.0,
22252,,
30043,1.0,1.0
37377,,
01060,1.0,
19329,,
19330,,
45201,2.0,
42219,,
16276,,
45202,1.0,1.0
33078,,
31261,,1.0
46262,,
22253,,
02086,1.0,
45203,,
45204,,
45205,1.0,
29100,,
19331,,1.0
19332,,
31262,,
09480,,
18192,,
06158,2.0,1.0
16277,,
16278,,
18913,,
11042,1.0,
06159,,
50296,1.0,
22254,,
06160,1.0,
21078,1.0,
48095,,
20078,,
01061,,
48096,1.0,
37378,,
37379,,
01062,,
49275,6.0,9.0
48905,,
19333,,
05266,,
05267,,
50297,97.0,43.0
37380,,
48097,,
47231,1.0,
20079,1.0,2.0
46263,,
26180,,
10216,,
10217,,
37381,,
16279,,
10218,,
06162,1.0,
47232,,
06161,,
28183,1.0,
26181,,
09482,,
16280,,
19334,,
40233,,
40234,,
15093,,
09483,,
48024,,
48025,1.0,
20025,,
20026,,
20027,2.0,
48913,2.0,
01018,1.0,
31073,1.0,
48915,,
31907,,2.0
20028,1.0,
44268,,
10219,,
37382,,
19335,,
12141,,
26183,,
24230,,
18193,1.0,1.0
31263,,
12142,,
50298,1.0,
21079,,
31264,,
14075,,
01063,2.0,
18194,,
20081,1.0,1.0
20080,1.0,
09485,,
31265,,
04103,,
