Codigo Municipio,Superficie Km2,Densidad Poblacion
24201,122.9,9.35
24202,228.24,36.04
24203,36.97,2.49
24205,44.93,27.02
24206,24.13,74.97
24207,16.63,17.98
24209,177.37,15.82
24210,167.06,3.81
24211,16.23,17.99
24212,57.8,18.74
24213,31.66,4.93
24214,78.98,8.64
24215,39.63,3.79
24216,56.98,12.48
24217,37.23,3.46
24218,31.89,15.52
24219,31.79,16.2
24221,53.42,15.5
24222,52.69,352.95
24223,36.25,81.24
24224,25.85,22.71
24225,59.85,18.73
24226,56.52,3.2
24227,57.02,32.71
24228,45.42,14.0
24229,145.88,2.69
24230,53.94,7.77
24901,175.84,5.19
24902,48.28,6.59
25001,77.89,2.2
25002,160.98,3.65
25003,79.43,68.79
25004,20.45,37.8
25005,57.36,5.61
25006,26.12,13.67
25007,10.7,207.85
25008,37.52,41.6
25009,32.72,22.89
25010,21.12,11.03
25011,114.65,84.41
25012,16.55,211.0
25013,11.28,244.59
25014,32.0,9.41
25015,54.41,7.77
25016,50.26,60.98
25017,185.03,1.51
25019,48.93,140.51
25020,56.5,5.49
25021,66.52,50.59
25022,69.08,1.77
25023,15.36,408.46
25024,217.75,1.97
25025,255.25,7.6
25027,23.68,57.26
25029,58.22,36.77
25030,43.35,4.01
25031,11.6,5.78
25032,10.48,8.11
25033,24.06,63.38
25034,176.36,19.51
25035,29.55,14.42
25036,10.03,20.64
25037,102.92,4.34
25038,67.15,37.13
25039,129.36,2.64
25040,57.17,304.51
25041,7.78,121.21
25042,144.65,1.58
25043,220.83,4.8
25044,70.24,3.19
25045,17.64,3.74
25046,15.77,33.04
25047,31.16,39.31
25048,35.16,66.24
25049,5.05,36.04
25050,35.02,147.09
25051,97.93,21.8
25052,46.41,48.65
25053,7.56,202.78
25055,66.05,2.69
25056,33.22,7.86
25057,21.67,13.15
25058,61.66,100.47
25059,27.86,40.2
25060,14.16,4.24
25061,79.18,1.19
25062,156.59,5.15
25063,48.52,1.83
25064,60.27,2.26
25067,64.32,13.99
25068,16.31,42.43
25069,52.62,10.05
25070,15.86,61.54
25071,41.66,1.1
25072,55.21,168.95
25073,34.04,19.54
25074,16.47,12.26
25075,40.67,3.88
25076,17.47,8.19
25077,152.61,3.59
25078,21.38,70.11
25079,39.06,9.14
25081,21.45,15.29
25082,97.37,3.76
25085,21.15,8.13
25086,8.55,97.31
25087,16.5,3.88
25088,21.41,6.03
25089,63.38,1.83
25092,5.62,25.8
25093,5.35,145.98
25094,28.91,6.75
25096,11.13,112.04
25097,16.33,6.18
25098,91.08,2.88
25099,16.79,110.48
25100,56.32,4.12
25101,82.97,8.5
25102,38.39,24.25
25103,23.98,6.05
25104,16.58,9.59
25105,20.3,7.59
25109,25.38,10.36
25110,18.18,401.05
25111,65.7,1.92
25112,27.39,12.23
25113,24.17,64.25
25114,15.32,7.18
25115,139.3,7.61
25118,76.71,5.18
25119,47.33,75.41
25120,211.8,661.38
25121,23.39,41.3
25122,28.82,94.52
25123,148.25,1.65
25124,128.34,1.46
25125,66.29,6.47
25126,69.03,5.0
25127,102.61,2.81
25128,41.19,3.76
25129,38.9,4.81
25130,31.54,7.51
25131,14.19,42.21
25132,26.14,8.53
25133,57.46,16.12
25134,20.53,38.43
25135,14.9,91.68
25136,26.74,3.81
25137,6.96,2089.8
25138,29.13,22.49
25139,55.17,10.8
25140,176.92,6.11
25141,29.46,6.48
25142,7.44,66.26
25143,12.14,7.5
25145,9.67,9.1
25146,145.25,2.02
25148,114.47,2.21
25149,32.06,57.92
25150,86.45,2.33
25151,54.89,17.53
25152,19.09,8.85
25153,11.01,18.35
25154,13.01,9.76
25155,12.46,61.48
25156,135.32,7.39
25157,26.03,7.53
25158,12.36,178.4
25161,165.98,2.54
25163,60.63,4.57
25164,25.54,17.35
25165,56.03,6.21
25166,90.97,2.07
25167,104.45,2.78
25168,8.86,75.28
25169,61.99,3.19
25170,17.45,16.73
25171,33.19,91.9
25172,31.21,84.24
25173,148.41,15.71
25174,12.35,58.87
25175,6.21,40.42
25176,21.35,18.31
25177,28.75,14.64
25179,21.15,11.63
25180,9.83,26.96
25181,17.03,13.51
25182,12.58,110.02
25183,62.81,10.48
25185,107.18,8.84
25186,47.41,5.93
25189,9.91,321.49
25190,21.16,16.21
25191,32.95,12.02
25192,25.16,42.09
25193,4.62,213.2
25194,18.87,26.34
25196,92.98,1.31
25197,12.32,14.94
25200,41.54,8.59
25201,86.91,1.38
25202,34.71,4.32
25203,15.19,806.58
25204,85.81,22.41
25205,8.12,92.98
25206,12.61,26.72
25207,17.71,518.07
25208,106.1,4.06
25209,105.15,20.74
25210,30.15,59.07
25211,8.27,102.06
25212,12.52,26.68
25215,27.86,17.55
25216,30.62,9.37
25217,87.96,200.65
25218,13.08,8.03
25219,7.9,23.67
25220,27.58,48.22
25221,8.76,14.95
25222,15.62,4.67
25223,93.29,12.96
25224,13.36,10.85
25225,20.1,41.09
25226,27.82,10.71
25227,165.26,4.63
25228,23.41,200.85
25230,40.51,53.25
25231,10.81,70.21
25232,50.66,47.0
25233,5.83,65.69
25234,302.29,19.49
25238,34.34,6.87
25239,169.44,4.72
25240,27.11,70.53
25242,35.85,24.55
25243,210.85,26.91
25244,19.67,29.84
25245,58.64,9.45
25247,15.36,10.68
25248,13.91,84.69
25249,53.5,3.63
25250,105.19,4.06
25251,8.49,117.79
25252,18.99,40.07
25253,18.85,10.19
25254,21.39,52.69
25255,37.47,12.38
25901,56.43,6.77
25902,34.83,18.63
25903,108.47,2.77
25904,62.41,2.71
25905,54.27,7.94
25906,123.78,2.13
25907,89.17,6.75
25908,102.08,2.55
25909,106.3,1.47
25910,68.56,1.46
25911,56.14,8.96
25912,56.24,19.88
25913,12.35,7.53
26001,18.22,13.61
26002,34.89,33.05
26003,54.11,8.45
26004,66.15,1.01
26005,23.03,151.28
26006,20.24,124.41
26007,31.08,20.82
26008,39.08,71.49
26009,17.17,29.12
26010,6.49,14.18
26011,194.12,49.26
26012,28.11,1.28
26013,5.05,83.76
26014,90.91,5.62
26015,8.39,29.08
26016,5.92,4.73
26017,48.33,9.35
26018,85.4,175.11
26019,7.62,70.47
26020,56.58,13.79
26021,85.28,55.14
26022,11.84,19.0
26023,20.69,24.26
26024,29.59,7.43
26025,9.23,9.1
26026,17.59,89.99
26027,15.27,9.56
26028,27.09,5.43
26029,9.7,3.51
26030,4.62,5.41
26031,4.66,21.24
26032,46.15,1.0
26033,2.44,76.64
26034,37.7,20.0
26035,12.01,1.58
26036,93.57,262.68
26037,20.45,8.36
26038,54.44,1.43
26039,3.6,11.11
26040,9.72,9.36
26041,3.98,33.67
26042,8.13,134.07
26043,10.94,37.2
26044,20.75,2.17
26045,12.43,0.8
26046,31.82,66.18
26047,152.58,15.16
26048,15.8,1.52
26049,9.76,18.85
26050,12.15,14.81
26051,19.66,14.8
26052,4.6,34.35
26053,8.2,31.95
26054,80.54,4.0
26055,8.41,4.52
26056,19.19,27.2
26057,11.3,5.49
26058,69.69,2.5
26059,21.03,76.7
26060,16.14,5.2
26061,142.85,14.53
26062,22.72,4.31
26063,17.0,8.59
26064,34.24,93.2
26065,15.44,5.05
26066,9.74,39.53
26067,11.17,1.7
26068,3.98,28.39
26069,31.01,8.03
26070,31.0,5.87
26071,40.64,286.25
26072,17.21,19.29
26073,10.88,9.38
26074,14.14,8.27
26075,15.86,27.05
26076,7.44,18.95
26077,11.9,1.85
26078,7.4,12.97
26079,21.48,40.32
26080,54.25,11.63
26081,8.43,2.25
26082,41.6,2.64
26083,34.3,9.71
26084,20.62,535.5
26086,12.13,1.48
26087,12.71,18.65
26088,11.12,3.78
26089,78.97,1909.69
26091,142.91,1.05
26092,6.16,18.99
26093,84.76,0.64
26094,17.91,3.35
26095,25.65,3.78
26096,7.46,45.71
26098,54.19,1.99
26099,46.06,35.11
26100,30.9,2.17
26101,15.99,2.19
26102,37.44,215.28
26103,24.6,45.81
26104,16.38,0.61
26105,28.53,105.01
26106,21.61,3.98
26107,42.05,2.12
26108,60.92,5.45
26109,11.72,6.74
26110,44.32,4.11
26111,2.6,119.23
26112,33.02,6.78
26113,25.12,1.04
26114,19.29,4.3
26115,11.89,1.68
26117,31.76,123.68
26118,10.28,6.23
26119,42.4,4.88
26120,54.78,37.86
26121,13.81,2.32
26122,15.85,8.58
26123,8.41,17.6
26124,34.58,29.18
26125,19.86,196.37
26126,35.88,0.72
26127,14.3,14.83
26128,13.84,9.32
26129,32.32,34.38
26130,31.19,7.18
26131,10.77,3.16
26132,47.5,2.76
26134,20.24,4.79
26135,86.07,2.02
26136,8.43,12.81
26138,40.09,155.2
26139,10.82,6.28
26140,15.43,18.02
26141,18.35,5.4
26142,48.53,20.91
26143,15.15,30.69
26144,10.23,22.48
26145,14.6,18.9
26146,49.05,1.71
26147,8.84,4.19
26148,9.1,20.11
26149,34.94,1.4
26150,11.07,10.48
26151,30.45,14.91
26152,4.36,8.03
26153,11.64,0.86
26154,4.92,2.24
26155,34.94,4.15
26157,6.35,56.69
26158,19.06,17.52
26160,13.62,71.59
26161,13.93,0.72
26162,31.74,4.32
26163,9.63,22.22
26164,72.93,0.75
26165,41.72,9.52
26166,8.96,18.19
26167,10.94,6.31
26168,20.46,420.72
26169,18.44,3.96
26170,18.25,32.33
26171,11.99,13.59
26172,6.38,5.33
26173,11.77,0.42
26174,24.73,5.5
26175,89.07,0.44
26176,5.87,10.05
26177,94.71,3.74
26178,65.68,1.23
26179,38.46,0.96
26180,18.66,13.72
26181,18.29,0.71
26183,6.44,13.98
27001,195.56,11.75
27002,77.52,20.77
27003,103.6,18.68
27004,168.82,7.05
27005,72.6,41.34
27006,172.05,16.43
27007,126.79,23.47
27008,91.11,15.44
27009,138.85,15.29
27010,176.97,28.87
27011,174.15,14.98
27012,277.63,4.64
27013,77.86,53.84
27014,157.39,21.86
27015,144.5,30.27
27016,176.73,46.03
27017,193.33,5.12
27018,438.42,7.59
27019,100.29,100.49
27020,292.29,12.6
27021,165.46,10.69
27022,293.98,18.56
27023,154.78,17.04
27024,146.09,10.41
27025,89.12,37.7
27026,121.61,20.98
27027,62.53,34.05
27028,329.78,295.99
27029,46.55,37.19
27030,142.69,24.39
27031,199.52,91.43
27032,114.59,31.08
27033,163.81,3.73
27034,243.69,4.27
27035,72.35,3.08
27037,110.34,9.23
27038,142.07,6.93
27039,134.2,38.87
27040,199.68,16.61
27041,143.24,16.96
27042,121.12,14.23
27043,74.8,18.01
27044,174.99,16.68
27045,104.91,8.99
27046,125.9,12.98
27047,176.71,9.14
27048,135.85,16.25
27049,115.1,12.01
27050,317.56,9.92
27051,109.13,90.45
27052,67.78,13.96
27053,72.99,7.03
27054,66.33,18.29
27055,136.77,8.93
27056,5.17,294.78
27057,184.62,71.81
27058,196.55,18.26
27059,133.35,16.82
27060,146.67,18.33
27061,82.67,13.48
27062,51.18,12.25
27063,110.54,17.73
27064,75.96,21.81
27065,380.76,36.78
27066,109.34,140.04
27901,141.16,17.32
27902,7.78,1211.83
28001,22.06,2.49
28002,19.62,238.33
28003,25.01,9.84
28004,22.25,445.3
28005,87.72,2234.18
28006,44.98,2592.02
28007,33.73,5064.25
28008,51.78,59.58
28009,37.88,547.76
28010,12.64,1183.47
28011,26.0,25.46
28012,21.55,63.06
28013,201.11,297.51
28014,79.65,707.92
28015,20.66,1630.54
28016,29.55,3.69
28017,21.37,85.17
28018,30.35,201.25
28019,23.71,73.85
28020,14.32,15.08
28021,28.8,27.64
28022,47.2,1251.1
28023,39.59,202.3
28024,24.93,8.74
28025,44.33,11.8
28026,48.94,219.17
28027,26.5,73.21
28028,57.32,47.12
28029,14.07,59.49
28030,22.4,124.2
28031,47.64,67.23
28032,35.43,213.24
28033,61.75,103.9
28034,52.7,8.75
28035,47.58,45.02
28036,5.32,740.41
28037,67.49,30.86
28038,35.78,205.67
28039,12.02,13.14
28040,49.64,505.3
28041,20.84,357.2
28042,50.57,37.08
28043,114.32,72.63
28044,31.7,295.77
28045,182.56,287.47
28046,22.57,325.56
28047,26.52,2406.67
28048,25.91,28.64
28049,12.01,6767.11
28050,12.82,518.1
28051,25.4,98.19
28052,115.91,47.5
28053,43.77,240.35
28054,68.75,241.37
28055,79.1,17.46
28056,28.2,61.77
28057,31.59,76.48
28058,39.41,4877.77
28059,33.23,207.13
28060,60.59,36.77
28061,64.99,534.11
28062,39.66,10.36
28063,24.12,14.26
28064,20.04,9.53
28065,78.38,2335.99
28066,17.42,600.86
28067,61.05,108.01
28068,56.98,293.91
28069,17.18,4.19
28070,20.57,8.26
28071,24.39,4.35
28072,45.31,191.57
28073,19.46,1014.18
28074,43.09,4357.44
28075,44.06,201.09
28076,57.94,10.23
28078,8.46,6.74
28079,605.77,5456.54
28080,38.47,1872.47
28082,126.7,72.63
28083,35.11,424.47
28084,17.21,1379.26
28085,56.66,116.22
28086,50.29,184.75
28087,19.56,233.28
28088,31.95,11.42
28089,31.29,169.19
28090,42.56,318.91
28091,45.2,175.31
28092,45.36,4621.67
28093,27.29,117.99
28094,11.75,133.87
28095,76.05,35.77
28096,100.22,306.28
28097,27.44,5.14
28099,50.78,60.3
28100,20.2,328.22
28101,16.57,21.54
28102,21.51,60.02
28104,43.92,597.34
28106,24.51,5372.87
28107,34.47,15.2
28108,28.35,219.61
28109,7.58,372.96
28110,48.92,62.53
28111,41.44,22.37
28112,25.84,7.59
28113,62.04,862.94
28114,18.19,10.17
28115,43.2,2016.99
28116,31.0,38.39
28117,22.48,6.63
28118,57.7,1.3
28119,25.71,139.75
28120,150.28,11.67
28121,12.87,22.84
28122,31.82,27.12
28123,67.38,1379.12
28124,20.35,4.77
28125,93.01,48.16
28126,18.03,3.94
28127,58.31,1626.86
28128,30.15,19.57
28129,38.28,353.66
28130,39.86,986.28
28131,56.4,327.2
28132,105.93,187.42
28133,115.48,75.86
28134,58.66,1550.66
28135,74.41,19.3
28136,27.98,33.06
28137,34.89,78.22
28138,5.44,17.65
28140,13.29,333.26
28141,25.13,371.87
28143,20.42,4.26
28144,43.21,210.39
28145,39.36,104.75
28146,26.88,103.46
28147,9.95,136.68
28148,32.62,4070.23
28149,8.98,1063.36
28150,52.32,87.81
28151,43.4,112.83
28152,21.95,1098.95
28153,18.49,58.36
28154,43.79,176.5
28155,64.31,9.52
28156,18.79,88.88
28157,42.13,24.35
28158,17.58,57.57
28159,52.2,15.11
28160,93.68,141.39
28161,64.17,1209.09
28162,26.81,160.72
28163,17.59,34.79
28164,33.52,140.1
28165,42.48,72.48
28166,13.53,38.29
28167,14.35,874.08
28168,34.14,61.01
28169,9.79,243.82
28170,32.97,105.07
28171,78.42,87.18
28172,34.63,434.57
28173,29.32,25.99
28174,63.15,41.85
28175,23.99,63.11
28176,34.92,646.62
28177,25.35,682.84
28178,31.18,51.28
28179,27.62,80.05
28180,118.62,63.67
28181,68.05,411.9
28182,23.29,11.85
28183,20.63,86.57
28901,51.28,27.44
28902,58.33,12.33
28903,37.93,1285.29
29001,65.11,83.75
29002,45.19,52.36
29003,34.0,31.09
29004,20.36,17.58
29005,9.74,672.59
29006,19.71,41.86
29007,82.7,506.26
29008,73.1,356.98
29009,14.4,127.99
29010,34.37,56.56
29011,162.89,23.69
29012,169.62,78.62
29013,33.85,61.74
29014,31.24,8.35
29015,748.03,55.28
29016,4.8,82.92
29017,186.46,43.52
29018,106.46,23.65
29019,26.3,44.9
29020,8.27,497.22
29021,10.9,16.42
29022,20.67,11.42
29023,145.39,53.85
29024,19.75,22.08
29025,26.91,2608.84
29026,12.12,126.65
29027,5.74,527.87
29028,32.0,45.94
29029,24.9,17.59
29030,24.39,37.15
29031,118.35,15.25
29032,187.44,44.29
29033,42.05,40.52
29034,33.22,24.41
29035,164.97,9.9
29036,22.56,31.87
29037,21.47,12.06
29038,105.1,261.05
29039,67.62,54.9
29040,113.74,22.26
29041,162.34,45.23
29042,127.36,183.53
29043,65.95,52.31
29044,25.5,52.9
29045,54.23,71.29
29046,175.28,17.31
29047,16.54,81.92
29048,16.3,98.22
29049,36.89,97.97
29050,19.42,31.0
29051,137.37,523.59
29052,20.41,12.25
29053,40.51,78.94
29054,10.31,8010.18
29055,90.55,30.59
29056,98.24,16.24
29057,31.87,12.27
29058,22.4,103.84
29059,34.66,95.01
29060,43.87,16.87
29061,99.39,15.29
29062,7.47,122.09
29063,27.17,14.28
29064,39.32,14.06
29065,33.66,6.98
29066,7.26,72.18
29067,395.71,1459.16
29068,35.58,473.55
29069,117.15,1262.98
29070,148.73,583.23
29071,14.37,86.57
29072,74.56,71.63
29073,57.65,47.91
29074,45.46,20.63
29075,85.12,246.92
29076,85.61,46.99
29077,44.44,5.65
29079,58.75,53.77
29080,63.61,150.48
29081,24.38,12.22
29082,28.0,1778.21
29083,39.98,68.38
29084,397.24,84.64
29085,10.29,16.81
29086,18.3,88.2
29087,31.61,18.73
29088,85.57,39.57
29089,143.74,25.93
29090,94.41,23.33
29091,50.05,378.36
29092,9.2,78.8
29093,21.17,117.29
29094,158.19,524.48
29095,70.75,58.36
29096,43.95,76.77
29097,58.99,90.86
29098,21.63,66.44
29099,27.22,75.13
29100,55.15,51.97
29901,19.91,3418.18
29902,67.49,48.56
29903,54.49,10.5
29904,29.11,16.25
30001,235.62,25.96
30002,115.04,113.58
30003,251.77,142.81
30004,17.08,81.26
30005,16.24,2620.63
30006,49.54,21.86
30007,23.84,412.84
30008,313.03,71.05
30009,16.38,1190.48
30010,10.11,1138.28
30011,87.17,75.81
30012,82.5,140.84
30013,185.59,54.6
30014,47.01,43.84
30015,860.2,29.77
30016,560.19,386.24
30017,300.12,49.31
30018,10.3,1184.37
30019,366.2,96.4
30020,149.39,70.37
30021,274.19,62.82
30022,969.71,27.05
30023,56.63,94.49
30024,1675.27,57.45
30025,15.73,465.35
30026,318.17,103.68
30027,169.37,433.95
30028,952.61,8.18
30029,633.84,26.94
30030,885.11,520.1
30031,45.72,10.83
30032,29.34,131.83
30033,144.62,111.05
30034,86.83,14.57
30035,75.36,446.46
30036,22.35,1177.63
30037,189.61,196.71
30038,38.76,563.39
30039,287.28,112.49
30040,40.02,21.64
30041,25.75,797.51
30042,13.14,248.71
30043,605.26,57.96
30901,44.12,366.14
30902,20.06,844.22
31001,4.86,17.28
31002,23.02,23.37
31003,21.36,5.99
31004,10.89,2.66
31005,21.25,16.28
31006,77.48,32.01
31007,7.72,21.63
31008,18.67,3.7
31009,47.71,16.39
31010,26.72,278.48
31011,41.85,21.12
31012,37.03,24.98
31013,30.2,23.87
31014,9.48,34.81
31015,51.51,53.43
31016,1.93,5560.62
31017,61.44,8.02
31018,24.1,25.48
31019,13.54,206.13
31020,38.81,13.19
31021,3.75,18.4
31022,31.71,19.11
31023,40.61,288.75
31024,13.6,8.38
31025,53.78,17.96
31026,17.72,8.63
31027,14.54,76.55
31028,145.69,1.74
31029,57.67,19.63
31030,16.89,9.71
31031,12.2,22.54
31032,66.93,34.51
31033,8.32,5.89
31034,4.04,7.92
31035,12.38,3.8
31036,55.21,19.0
31037,5.71,17.51
31038,67.14,25.93
31039,6.03,19.4
31040,26.33,8.39
31041,9.61,252.86
31042,33.7,112.2
31043,10.5,2.57
31044,11.77,29.99
31045,13.94,43.97
31046,8.35,5.75
31047,25.32,10.03
31048,2.9,81.38
31049,83.08,10.09
31050,370.99,21.19
31051,22.25,13.53
31052,6.08,19.24
31053,12.98,52.16
31054,39.56,15.07
31055,7.17,52.58
31056,15.69,14.47
31057,36.38,61.52
31058,19.19,11.88
31059,64.33,3.0
31060,2.11,9347.39
31061,7.18,7.38
31062,35.66,37.44
31063,11.9,7.14
31064,27.1,75.46
31065,80.82,34.45
31066,40.45,27.69
31067,97.0,25.64
31068,62.93,62.96
31069,85.61,11.12
31070,18.07,238.3
31071,26.34,0.68
31072,37.34,215.61
31073,14.22,24.75
31074,41.47,11.77
31075,4.36,37.39
31076,52.5,74.1
31077,81.35,101.04
31078,36.54,86.59
31079,13.84,5.2
31080,33.41,17.63
31081,23.48,19.21
31082,46.28,17.89
31083,2.29,34.06
31084,32.87,75.72
31085,14.1,45.74
31086,53.26,404.73
31087,3.87,55.3
31088,48.15,173.5
31089,9.55,30.99
31090,25.69,5.68
31091,41.79,8.76
31092,143.73,5.5
31093,28.79,10.7
31094,19.09,5.55
31095,26.46,2.8
31096,8.76,11.76
31097,15.45,900.39
31098,149.13,18.71
31099,13.47,4.83
31100,7.74,36.05
31101,34.16,52.96
31102,23.7,5.74
31103,46.39,0.93
31104,115.38,20.07
31105,43.23,48.14
31106,22.26,44.88
31107,52.48,46.78
31108,66.91,37.21
31109,41.18,55.22
31110,56.45,1.81
31111,43.0,2.23
31112,21.25,4.52
31113,43.59,3.14
31114,10.52,47.81
31115,21.51,8.83
31116,8.64,7.06
31117,90.18,7.63
31118,42.3,3.9
31119,26.59,1.28
31120,77.03,5.69
31121,24.64,3.25
31122,3.86,1887.56
31123,38.05,20.53
31124,54.33,4.88
31125,16.28,19.47
31126,42.5,10.24
31127,8.52,19.72
31128,147.3,2.78
31129,15.51,32.75
31130,9.76,44.16
31131,51.49,25.11
31132,59.34,2.9
31133,7.45,5.1
31134,30.84,5.87
31135,46.6,2.68
31136,31.51,18.57
31137,28.13,7.61
31138,11.12,114.03
31139,41.43,3.91
31140,16.88,8.95
31141,20.65,6.1
31142,77.1,27.34
31143,7.71,12.84
31144,107.09,8.55
31145,17.01,10.29
31146,14.63,2.19
31147,8.3,14.94
31148,4.92,21.95
31149,58.49,51.46
31150,95.5,2.37
31151,21.75,2.11
31152,98.16,18.08
31153,55.56,49.39
31154,19.04,12.55
31155,19.28,16.39
31156,65.44,4.8
31157,45.34,106.84
31158,90.75,3.09
31159,57.38,22.53
31160,8.1,16.3
31161,12.98,32.59
31162,5.77,8.84
31163,21.7,132.07
31164,26.11,28.07
31165,78.1,44.88
31166,32.95,9.07
31167,39.43,28.2
31168,22.58,12.8
31169,28.44,122.01
31170,2.65,23.02
31171,59.79,14.25
31172,22.61,21.23
31173,10.84,101.94
31174,8.94,12.98
31175,14.47,5.87
31176,13.22,312.78
31177,4.47,80.31
31178,58.72,11.46
31179,33.79,19.68
31180,5.94,42.76
31181,95.92,1.29
31182,9.42,3.82
31183,19.85,46.75
31184,3.28,22.56
31185,129.16,3.84
31186,24.09,15.03
31187,8.1,16.3
31188,15.99,24.33
31189,19.19,77.38
31190,4.35,11.72
31191,84.15,47.51
31192,40.72,5.16
31193,41.25,45.28
31194,37.22,11.1
31195,81.72,2.34
31196,8.99,3.56
31197,7.2,12.08
31198,11.54,4.25
31199,23.91,5.81
31200,47.99,19.61
31201,25.14,8078.0
31202,88.36,67.51
31203,27.55,1.09
31204,13.26,2.94
31205,42.38,12.55
31206,39.71,73.53
31207,21.04,16.4
31208,28.95,128.43
31209,91.44,2.05
31210,38.98,5.28
31211,15.28,1.24
31212,12.65,10.75
31213,8.95,12.74
31214,13.87,7.79
31215,21.16,300.99
31216,68.03,71.62
31217,50.17,7.83
31219,13.63,7.19
31220,33.96,25.47
31221,8.69,210.13
31222,22.95,2.66
31223,14.91,86.32
31224,71.33,16.11
31225,6.14,8.31
31226,46.79,14.4
31227,98.08,107.89
31228,21.35,30.26
31229,5.64,8.33
31230,17.96,5.07
31231,12.39,9.85
31232,215.06,172.08
31233,3.81,35.7
31234,11.85,15.61
31235,112.12,1.56
31236,96.44,17.31
31237,37.31,6.08
31238,18.88,8.47
31239,7.75,44.9
31240,15.13,43.89
31241,140.86,1.01
31242,59.81,5.13
31243,11.26,35.52
31244,11.93,15.0
31245,20.92,4.21
31246,8.63,19.7
31247,58.34,2.57
31248,44.9,7.13
31249,50.27,48.52
31250,35.33,106.4
31251,78.96,54.98
31252,39.7,2.07
31253,5.14,32.1
31254,46.82,62.09
31255,11.1,10.54
31256,21.64,4.67
31257,23.81,52.83
31258,1.06,9557.55
31259,16.56,35.45
31260,252.61,6.19
31261,22.95,12.55
31262,14.04,21.58
31263,17.82,17.06
31264,5.46,38.64
31265,15.47,5.04
31901,1.39,14282.73
31902,26.13,285.8
31903,2.71,3956.83
31904,3.74,613.9
31905,5.43,760.96
31906,5.63,738.9
31907,5.05,3009.5
31908,6.71,242.03
32001,85.96,73.45
32002,39.68,58.8
32003,20.69,46.01
32004,121.13,14.35
32005,94.71,9.7
32006,98.96,15.06
32007,67.64,21.92
32008,30.02,367.16
32009,85.43,156.67
32010,6.4,59.22
32011,55.97,17.35
32012,47.56,15.66
32013,87.82,25.12
32014,34.9,30.8
32015,91.17,9.08
32016,97.87,7.33
32017,222.67,6.56
32018,46.37,26.94
32019,54.33,256.05
32020,94.29,27.26
32021,122.05,8.02
32022,39.74,33.24
32023,87.61,13.49
32024,67.31,83.97
32025,29.03,37.69
32026,38.11,82.0
32027,26.89,39.46
32028,117.77,13.92
32029,171.81,2.81
32030,84.52,13.35
32031,37.79,29.35
32032,132.67,72.52
32033,28.31,24.48
32034,171.27,7.19
32035,121.05,11.57
32036,60.21,22.69
32037,27.65,26.69
32038,23.69,18.02
32039,215.91,5.66
32040,38.25,39.48
32041,68.88,11.16
32042,168.38,9.93
32043,101.93,27.95
32044,114.57,7.38
32045,40.04,67.88
32046,53.25,21.31
32047,50.99,38.03
32048,104.27,9.65
32049,135.57,5.2
32050,119.14,20.99
32051,109.56,13.21
32052,98.31,21.03
32053,71.48,23.96
32054,84.77,1233.88
32055,38.76,35.42
32056,57.04,28.98
32057,62.43,8.71
32058,60.89,106.26
32059,54.52,33.49
32060,30.48,28.84
32061,52.69,22.05
32062,43.4,19.06
32063,84.2,23.93
32064,9.86,49.8
32065,17.08,41.22
32066,31.26,19.64
32067,72.11,16.96
32068,40.66,37.06
32069,25.16,198.93
32070,61.14,8.26
32071,114.27,12.77
32072,35.91,118.21
32073,100.79,13.79
32074,29.03,36.1
32075,39.48,139.54
32076,94.44,21.94
32077,52.84,22.35
32078,77.29,14.41
32079,25.19,57.64
32080,27.64,12.16
32081,58.29,40.73
32082,56.74,22.22
32083,290.79,3.05
32084,94.23,9.7
32085,94.11,144.98
32086,270.73,10.29
32087,56.09,33.55
32088,88.26,20.81
32089,106.74,11.79
32090,20.7,38.21
32091,152.55,11.67
32092,200.23,2.56
33001,339.37,4.77
33002,376.32,27.49
33003,114.98,5.36
33004,26.72,2877.02
33005,208.01,6.92
33006,32.63,51.82
33007,120.28,12.07
33008,238.83,8.13
33009,38.31,29.0
33010,71.97,27.33
33011,823.58,14.53
33012,213.24,29.05
33013,13.25,38.26
33014,66.59,154.5
33015,306.62,4.7
33016,55.46,402.07
33017,125.44,26.59
33018,65.8,50.33
33019,97.57,33.17
33020,46.01,338.4
33021,100.78,49.3
33022,87.16,9.78
33023,78.03,48.44
33024,183.95,1461.79
33025,81.73,127.4
33026,216.71,44.5
33027,114.5,6.92
33028,333.41,3.55
33029,102.46,3.12
33030,25.51,40.96
33031,83.54,463.05
33032,131.06,97.31
33033,318.2,33.3
33034,353.52,31.91
33035,106.69,129.25
33036,262.93,51.77
33037,146.04,253.53
33038,50.05,50.81
33039,8.09,237.45
33040,95.81,54.94
33041,63.11,131.55
33042,5.66,903.36
33043,74.88,9.74
33044,186.65,1165.56
33045,126.24,41.92
33046,92.19,5.55
33047,84.06,14.8
33048,38.98,3.62
33049,284.92,24.29
33050,206.36,2.78
33051,102.96,77.08
33052,76.8,9.4
33053,203.21,5.94
33054,65.85,28.5
33055,35.44,48.65
33056,84.37,67.39
33057,21.98,84.21
33058,46.49,39.49
33059,227.11,21.48
33060,55.05,284.56
33061,67.72,5.21
33062,47.12,9.21
33063,31.1,13.47
33064,22.6,12.26
33065,25.72,50.43
33066,211.23,244.32
33067,69.42,11.94
33068,290.12,3.81
33069,35.34,108.94
33070,65.99,55.81
33071,82.16,7.21
33072,176.31,8.98
33073,540.83,16.82
