Codigo Municipio,Nº viviendas
26124,798.0
39061,4763.0
39062,1106.0
46214,10592.0
43125,863.0
34155,129.0
27052,942.0
28122,626.0
15073,16249.0
27053,465.0
01047,644.0
33057,1089.0
06113,1858.0
25905,279.0
25185,657.0
34156,56.0
17145,1608.0
12095,797.0
40171,132.0
50225,1378.0
30034,1026.0
24131,566.0
24132,967.0
17146,2306.0
45147,521.0
43126,909.0
44195,117.0
19237,133.0
29082,25447.0
26125,1905.0
37268,138.0
41081,15129.0
25186,143.0
05194,139.0
09318,102.0
44196,226.0
05195,363.0
49176,678.0
40172,134.0
19238,162.0
29083,1606.0
04078,705.0
46215,1054.0
10155,938.0
39063,651.0
49177,310.0
02067,1151.0
32071,1437.0
33058,1240.0
42158,148.0
24133,569.0
27054,980.0
39064,836.0
17147,5923.0
08180,15049.0
06114,143.0
25913,154.0
17148,1211.0
17149,277.0
43127,675.0
43128,668.0
17150,807.0
43129,2889.0
17151,164.0
28123,25374.0
05196,68.0
09321,1524.0
49178,488.0
47134,208.0
24134,3006.0
47135,51.0
37269,459.0
49179,772.0
10156,198.0
28124,191.0
10157,334.0
19239,243.0
10158,462.0
02068,472.0
28125,3423.0
19240,132.0
45148,640.0
13901,923.0
10159,329.0
37270,163.0
28126,159.0
22197,339.0
26126,57.0
06115,913.0
08181,4200.0
46216,2987.0
43130,247.0
21061,3138.0
41082,2063.0
43131,8491.0
40173,156.0
08183,2569.0
02069,8171.0
36047,1541.0
44197,127.0
26127,288.0
43132,396.0
49180,160.0
15074,1858.0
03113,14262.0
09323,103.0
42159,62.0
37271,286.0
03114,1817.0
10160,176.0
19241,93.0
19242,161.0
50227,114.0
31209,146.0
45149,853.0
31210,214.0
29084,19425.0
41083,714.0
24136,391.0
04079,57286.0
43133,3612.0
21062,1024.0
36048,3502.0
10901,693.0
38032,7771.0
17152,25712.0
49181,634.0
12096,865.0
25189,1464.0
11030,26030.0
46217,701.0
46218,696.0
47137,58.0
43134,212.0
42160,461.0
44198,181.0
09325,418.0
16181,135.0
28127,35388.0
28128,694.0
39065,463.0
32072,3353.0
10161,150.0
09326,118.0
08184,33039.0
47138,158.0
32073,1543.0
44199,79.0
44200,75.0
44201,983.0
08185,104.0
41084,1669.0
18170,399.0
09327,91.0
09328,256.0
47139,844.0
50228,260.0
19243,187.0
39066,584.0
50229,71.0
39067,931.0
46219,127.0
13902,739.0
39068,1095.0
17153,177.0
08901,248.0
23074,1811.0
14058,5662.0
08187,93203.0
24137,1106.0
50241,517.0
22199,7069.0
23075,2496.0
12097,137.0
19244,278.0
16185,146.0
19245,1895.0
13073,503.0
40174,451.0
15075,9803.0
31212,117.0
50230,1019.0
16186,555.0
19246,121.0
47140,132.0
37272,160.0
08188,84.0
03115,300.0
37273,99.0
46220,40814.0
24139,2341.0
37303,186.0
22200,463.0
26128,192.0
37274,92449.0
18171,1253.0
29085,211.0
33059,4675.0
22201,176.0
22202,118.0
09329,200.0
09330,1384.0
25190,433.0
49183,63.0
36049,4490.0
44203,34.0
34157,2475.0
09332,107.0
37275,118.0
08190,349.0
31213,67.0
44204,94.0
42161,157.0
46221,262.0
17154,67.0
22203,86.0
50231,257.0
03116,1094.0
31214,75.0
34158,289.0
16187,171.0
07059,2933.0
09334,59.0
08191,3841.0
22204,3674.0
19247,308.0
16188,170.0
37276,263.0
05197,75.0
02070,537.0
18173,10472.0
43135,308.0
10162,700.0
43905,31266.0
17155,11237.0
41085,2264.0
16189,387.0
05198,103.0
47141,101.0
06116,1308.0
36050,5736.0
50232,261.0
06117,1127.0
10163,446.0
37277,73.0
01051,2514.0
12098,665.0
01052,252.0
40176,398.0
49184,199.0
27055,1011.0
44205,752.0
50233,107.0
31215,2810.0
09335,129.0
24141,180.0
44206,436.0
28129,4657.0
49185,111.0
32074,918.0
19248,236.0
24142,17546.0
19249,97.0
38033,2352.0
46903,3674.0
26129,1038.0
35018,8291.0
05199,109.0
05200,79.0
21063,1703.0
45150,587.0
05201,726.0
35019,28125.0
13074,698.0
34159,290.0
49186,343.0
47142,142.0
34160,172.0
32075,3413.0
16190,3744.0
34161,32.0
40177,148.0
49187,819.0
37278,735.0
38023,71221.0
24144,757.0
40178,141.0
40906,1376.0
32076,1954.0
24145,674.0
42162,2918.0
37284,342.0
22205,430.0
05206,67.0
24146,356.0
05208,55.0
49188,100.0
05207,986.0
42163,163.0
39069,993.0
37285,498.0
11031,41515.0
28130,15304.0
03118,8661.0
05209,118.0
03904,1008.0
30035,39554.0
11902,2580.0
41086,10504.0
05901,594.0
05210,134.0
05211,738.0
38034,2063.0
22207,146.0
05212,520.0
09337,208.0
05213,214.0
21064,3705.0
49189,657.0
24148,1123.0
42164,1496.0
47143,142.0
13075,287.0
28131,10030.0
16191,991.0
05214,177.0
09338,193.0
34163,75.0
16192,148.0
28132,7553.0
05215,291.0
50234,185.0
45151,888.0
33061,263.0
45152,650.0
09339,235.0
10164,731.0
31217,404.0
28133,5865.0
49190,67.0
47144,76.0
37286,377.0
05216,310.0
33060,11393.0
44207,316.0
40182,228.0
50235,1704.0
38035,12152.0
39070,93.0
40183,134.0
05217,133.0
49191,245.0
03120,5966.0
05218,260.0
37287,284.0
47145,573.0
22903,490.0
47146,173.0
37036,111.0
49192,233.0
26130,236.0
09340,122.0
24149,118.0
26131,45.0
01053,420.0
37288,224.0
37289,297.0
41088,379.0
47147,88.0
45153,1568.0
05219,53.0
02071,793.0
24150,235.0
49193,480.0
40184,399.0
49194,340.0
47148,459.0
06119,440.0
37291,321.0
05220,441.0
30036,19708.0
39071,421.0
37290,119.0
42165,708.0
16193,192.0
47149,29.0
37292,76.0
12101,364.0
26132,170.0
47150,363.0
34165,88.0
45154,1955.0
11033,17007.0
39072,271.0
15076,1925.0
47151,29.0
38036,5089.0
14059,512.0
28134,32465.0
21066,376.0
33063,507.0
26139,131.0
06123,3270.0
05231,123.0
39080,3849.0
49208,410.0
26142,1300.0
47156,124.0
03122,26518.0
09360,74.0
49209,479.0
32070,892.0
25191,307.0
24143,382.0
05204,674.0
37280,67.0
37281,44.0
40179,653.0
05205,107.0
37282,270.0
06118,261.0
37279,717.0
32077,935.0
37283,143.0
03117,576.0
40180,383.0
22206,156.0
31216,2510.0
11032,31843.0
21065,327.0
41087,5865.0
31219,89.0
08194,14692.0
08195,74.0
08196,10301.0
08197,5796.0
17157,169.0
17183,215.0
07046,10908.0
08198,2772.0
08199,420.0
08200,34508.0
08201,324.0
43136,10155.0
08203,2028.0
08202,7594.0
08204,1632.0
17158,228.0
08205,33336.0
08206,405.0
25196,184.0
08207,1392.0
08208,3386.0
17159,564.0
08210,3185.0
17160,15370.0
08211,18458.0
17161,862.0
08212,381.0
17162,102.0
08209,3302.0
08213,3960.0
17163,1342.0
25192,762.0
25197,116.0
17164,3091.0
08215,1607.0
08193,619.0
08216,41.0
17165,432.0
43137,1529.0
43902,1900.0
07049,1106.0
03119,11261.0
07050,3705.0
17167,2401.0
17168,214.0
12902,1802.0
08218,4804.0
08217,13518.0
17185,1453.0
46222,230.0
17166,337.0
12099,1488.0
07048,16548.0
08903,258.0
17169,1341.0
08220,1406.0
17903,581.0
08221,7502.0
17171,264.0
25193,1181.0
07051,4981.0
08222,1248.0
08223,1344.0
07052,4462.0
08225,83.0
08224,557.0
17172,337.0
25902,482.0
08226,632.0
08227,1280.0
08228,207.0
17173,117.0
12100,1482.0
08229,344.0
17174,106.0
17175,373.0
17176,157.0
17177,578.0
08231,13700.0
08232,1153.0
08233,1141.0
08234,2227.0
17178,1636.0
08189,101.0
08235,3697.0
08236,1307.0
08237,1214.0
08238,7479.0
08239,398.0
25194,269.0
08240,5581.0
08241,46.0
08098,1546.0
08262,4696.0
08264,3549.0
08265,962.0
08263,12037.0
06120,2547.0
10165,288.0
45155,542.0
21067,361.0
43138,2096.0
21068,747.0
35021,7733.0
09343,96.0
08243,79.0
34167,62.0
22208,140.0
49197,168.0
26134,161.0
08244,3032.0
17180,5816.0
08245,48515.0
43139,1720.0
24151,594.0
49199,176.0
24152,1105.0
15077,5481.0
17181,3639.0
49200,592.0
24153,276.0
49201,266.0
39073,5652.0
34168,54.0
50236,237.0
38037,7390.0
09345,180.0
22209,115.0
10166,435.0
45156,2778.0
13076,392.0
04080,197.0
50237,140.0
16194,785.0
13077,2703.0
44208,57.0
10167,348.0
05222,305.0
38038,96290.0
42166,76.0
18174,448.0
45157,3762.0
05221,537.0
09346,145.0
23076,561.0
24154,875.0
26135,217.0
14061,753.0
47152,109.0
49202,189.0
07053,908.0
08246,881.0
44209,886.0
26136,96.0
50238,151.0
33062,354.0
08247,555.0
08248,3162.0
07054,20225.0
18175,7235.0
04081,307.0
08249,159.0
09347,193.0
09348,193.0
17182,145.0
35022,28817.0
12102,665.0
07055,8040.0
08250,4448.0
08251,3136.0
08253,103.0
39074,4580.0
08254,1168.0
22906,107.0
35023,6602.0
42167,406.0
28135,2488.0
24155,372.0
49203,239.0
42168,214.0
05226,200.0
16196,555.0
08256,380.0
08255,126.0
08257,76.0
24158,383.0
08259,4176.0
37293,144.0
49204,86.0
05224,83.0
05225,469.0
07056,3090.0
09350,462.0
16195,628.0
05902,368.0
09351,92.0
09352,132.0
24156,359.0
24157,2025.0
05227,1196.0
16197,110.0
08258,540.0
40185,1195.0
09353,167.0
24159,1319.0
06121,2205.0
10168,267.0
37294,7043.0
40186,107.0
45158,2386.0
09354,59.0
21069,1294.0
43140,1669.0
17184,822.0
08260,9845.0
03121,43866.0
08261,1978.0
38039,6394.0
31220,550.0
14060,2889.0
22212,101.0
39075,92423.0
07057,9701.0
24160,939.0
50239,84.0
47153,176.0
34169,362.0
10169,741.0
23077,772.0
15078,56176.0
37296,421.0
10170,305.0
05228,240.0
38040,9085.0
05904,654.0
24161,450.0
23904,2418.0
37297,576.0
34170,39.0
09355,141.0
34171,1136.0
37298,193.0
49205,431.0
47154,203.0
49206,956.0
09356,70.0
10171,371.0
10172,640.0
39076,1716.0
41089,3356.0
15079,978.0
23079,2761.0
39077,196.0
39078,890.0
19250,75.0
40188,190.0
40189,489.0
37299,201.0
33064,332.0
26138,4870.0
05229,102.0
40190,58.0
09358,310.0
45901,643.0
23080,1563.0
05230,86.0
40191,831.0
30901,6407.0
39079,7283.0
28136,576.0
28137,1185.0
06122,3691.0
37300,714.0
49207,339.0
24162,1052.0
47155,2159.0
34174,157.0
08192,3161.0
26140,376.0
26141,200.0
48082,20924.0
36051,16895.0
49210,442.0
47157,498.0
37301,106.0
09361,277.0
33065,706.0
24163,2320.0
22213,2495.0
39081,265.0
09362,142.0
43142,1004.0
12103,175.0
32078,1159.0
27057,8655.0
17186,2099.0
31222,38.0
44210,1105.0
25201,284.0
25200,232.0
31223,740.0
45159,101.0
09363,899.0
50240,859.0
19251,128.0
10173,378.0
41090,1838.0
37302,335.0
40192,193.0
17187,445.0
38041,3417.0
43143,95.0
27058,2699.0
03123,5879.0
29086,1119.0
19252,176.0
40193,258.0
47158,657.0
22214,96.0
43144,891.0
46223,4671.0
29087,596.0
50242,89.0
46224,156.0
12104,5945.0
40194,28875.0
20070,671.0
23081,1292.0
06124,1379.0
44211,98.0
10174,203.0
45160,865.0
22215,160.0
19254,125.0
39082,1049.0
03124,583.0
46225,250.0
07058,2282.0
17188,267.0
43145,2627.0
19901,54.0
46226,44.0
22217,374.0
24164,381.0
43146,67.0
07047,2186.0
04082,399.0
22218,53.0
43044,3471.0
03125,449.0
44212,89.0
25202,214.0
25035,243.0
08267,3671.0
46227,604.0
37304,211.0
40195,1500.0
40196,82.0
09365,49.0
37305,354.0
17190,492.0
28138,113.0
34175,76.0
04083,1559.0
42171,296.0
25204,976.0
46228,2654.0
17191,122.0
47159,578.0
05232,155.0
10175,1482.0
37306,391.0
37307,199.0
05233,585.0
28140,1566.0
10176,365.0
22220,166.0
45161,11859.0
31224,778.0
48084,13183.0
50243,375.0
22221,237.0
17192,422.0
11034,1763.0
19255,204.0
25203,7054.0
08269,1784.0
41091,337225.0
28141,4022.0
45162,995.0
25205,310.0
19256,89.0
33066,25242.0
37309,40.0
10177,1280.0
50244,206.0
29088,1650.0
12105,995.0
04084,397.0
22222,405.0
46229,2063.0
47160,368.0
37310,146.0
05234,36.0
19257,5117.0
50245,149.0
23082,1707.0
46230,9209.0
36052,5201.0
38042,2100.0
17193,2631.0
47161,2577.0
46231,1895.0
46232,841.0
07060,2166.0
44213,99.0
05235,115.0
06125,1948.0
50246,150.0
16198,1250.0
08270,19155.0
17052,73.0
39083,885.0
27059,2201.0
50247,409.0
37311,393.0
15080,1367.0
24165,342.0
08271,54.0
33067,537.0
02072,1269.0
13078,6905.0
26143,770.0
05236,542.0
06126,1201.0
05237,258.0
13080,406.0
13079,7440.0
19258,137.0
09366,94.0
16199,74.0
25206,232.0
42172,31.0
43147,484.0
46233,2663.0
07061,7298.0
39084,551.0
05238,960.0
25207,4927.0
33068,1488.0
19259,63.0
04085,386.0
28143,98.0
15081,762.0
07062,6308.0
48904,1967.0
12106,1157.0
45163,5099.0
22223,149.0
48085,5910.0
18176,222.0
48086,1343.0
08272,181.0
20065,1998.0
04086,1886.0
09368,26.0
42173,23587.0
25208,242.0
37312,262.0
23084,729.0
31225,51.0
25209,1902.0
18177,793.0
26144,249.0
50248,690.0
25210,663.0
46234,670.0
12107,449.0
05239,384.0
26145,210.0
40198,48.0
05240,4586.0
09369,524.0
45164,277.0
42174,294.0
19260,102.0
34177,100.0
24166,1181.0
33069,3347.0
28144,5214.0
26146,241.0
24167,778.0
34176,173.0
19261,91.0
22904,785.0
16909,860.0
40199,176.0
37313,428.0
09372,184.0
09373,501.0
36053,3600.0
39085,6996.0
08273,1691.0
25211,447.0
46235,25152.0
42175,84.0
12108,630.0
04087,190.0
48076,469.0
46236,769.0
31226,491.0
25212,162.0
08274,3178.0
09374,74.0
17194,78.0
34178,105.0
34179,79.0
40200,85.0
49214,753.0
37314,53.0
04088,2453.0
04089,601.0
27060,2147.0
32079,1339.0
50249,391.0
38043,10746.0
31227,5257.0
08276,152.0
18901,644.0
04090,539.0
42176,38.0
42177,96.0
37315,142.0
08277,240.0
28145,1949.0
50250,93.0
25215,233.0
06127,2727.0
10178,798.0
25216,168.0
45165,42370.0
06128,2459.0
10179,406.0
10180,3373.0
16202,1113.0
12109,624.0
06129,394.0
17195,280.0
42178,197.0
19262,426.0
37316,781.0
34180,104.0
22225,1851.0
47162,69.0
09375,66.0
06130,261.0
38044,1183.0
33070,3049.0
49216,106.0
08278,2791.0
19263,59.0
33071,493.0
16203,7957.0
19264,88.0
50251,6783.0
37317,211.0
02073,3576.0
03127,626.0
37318,145.0
09377,426.0
42181,354.0
22226,614.0
34181,320.0
11035,12097.0
42182,98.0
43148,65711.0
25217,8627.0
25218,89.0
25219,122.0
19265,432.0
50252,3593.0
46237,4481.0
46238,15189.0
08275,181.0
08280,138.0
38045,2374.0
29089,1988.0
16204,232.0
38046,4593.0
35024,11101.0
08281,2478.0
32080,651.0
09378,109.0
16205,231.0
42183,259.0
37319,279.0
35025,999.0
10181,610.0
37320,110.0
35026,46458.0
22227,198.0
45166,1528.0
19266,466.0
37321,119.0
15082,8480.0
12110,633.0
46239,801.0
25220,709.0
35027,6542.0
04091,326.0
17196,147.0
37322,2012.0
09380,85.0
08279,101701.0
46240,201.0
50253,500.0
44215,211.0
13081,702.0
26147,68.0
44216,18999.0
19267,81.0
03128,12698.0
33072,1582.0
08282,3096.0
35028,15516.0
03129,1362.0
31228,290.0
47163,350.0
28146,1466.0
05241,5176.0
50254,147.0
22228,277.0
19268,78.0
38047,1623.0
04092,2221.0
16206,419.0
35029,2418.0
33073,5865.0
09381,93.0
05242,348.0
31229,44.0
26148,241.0
12111,493.0
25221,158.0
46241,621.0
28147,679.0
25222,46.0
43149,601.0
43150,1109.0
19269,245.0
09382,41.0
02074,5365.0
50255,333.0
26149,62.0
45167,1318.0
41092,4459.0
12112,177.0
32081,2008.0
12113,181.0
39086,286.0
05243,183.0
45168,37880.0
03130,61.0
40201,36.0
20071,8590.0
29090,1764.0
22229,197.0
41093,9110.0
13082,18439.0
36054,5476.0
08283,3599.0
37323,421.0
15083,657.0
25223,768.0
24168,376.0
24206,1325.0
12114,644.0
47164,346.0
19271,107.0
19270,44.0
08284,8459.0
47165,5449.0
19272,196.0
37324,278.0
15084,1465.0
09384,241.0
08285,6603.0
24169,2300.0
19274,903.0
10182,184.0
44217,106.0
22230,345.0
42184,159.0
26150,226.0
05244,159.0
44218,82.0
03131,262.0
25224,120.0
25225,495.0
37325,92.0
05245,331.0
10183,1129.0
10184,762.0
44219,253.0
49219,5696.0
12115,508.0
34182,805.0
16209,211.0
22232,64.0
13083,1991.0
50256,229.0
44220,156.0
45169,265.0
50257,216.0
12116,121.0
31230,132.0
50258,137.0
11036,484.0
44223,106.0
25227,705.0
08286,1791.0
10187,518.0
47169,66.0
45171,1312.0
43151,111.0
13084,1180.0
44224,85.0
43152,381.0
06131,642.0
47170,73.0
10188,584.0
24170,1243.0
19279,109.0
23086,7267.0
44225,232.0
49220,133.0
12119,173.0
12120,231.0
26153,27.0
22233,69.0
44227,124.0
40206,343.0
05247,539.0
40202,161.0
46242,418.0
25226,242.0
42185,44.0
12117,5796.0
23085,1510.0
40203,921.0
14062,1013.0
18178,633.0
12118,170.0
44221,327.0
47166,203.0
45170,425.0
47167,327.0
47168,17.0
10185,397.0
09386,114.0
40204,325.0
44222,190.0
26151,656.0
26152,83.0
10186,889.0
19277,112.0
19278,56.0
43153,14397.0
23087,7163.0
25228,1924.0
25907,472.0
09387,154.0
49221,299.0
25230,1088.0
50259,106.0
40205,385.0
28148,49209.0
28149,2786.0
28150,1769.0
19280,3291.0
10190,492.0
10189,2188.0
16211,1180.0
44226,256.0
28151,2619.0
25231,339.0
50260,82.0
09388,54.0
39087,26535.0
08287,717.0
46243,97.0
50261,325.0
08288,1804.0
08289,2533.0
47171,326.0
28152,8253.0
03132,774.0
06132,533.0
06133,1049.0
10191,428.0
10192,833.0
19281,40.0
28153,510.0
44228,120.0
19282,471.0
19283,135.0
19284,57.0
29901,44242.0
26154,15.0
34184,57.0
17197,136.0
46244,40276.0
22234,466.0
13085,1894.0
10193,962.0
30037,20386.0
09389,104.0
23088,3959.0
10194,566.0
23090,1206.0
23091,687.0
44229,175.0
22235,89.0
22236,156.0
50262,831.0
30038,8945.0
28154,2940.0
25232,977.0
49222,282.0
31231,129.0
46245,660.0
09390,424.0
47172,136.0
25233,150.0
37327,154.0
44230,225.0
03133,122327.0
45172,656.0
44231,182.0
50263,474.0
44232,403.0
45173,5981.0
17198,460.0
17199,11047.0
43154,195.0
29091,16824.0
19285,76.0
42187,85.0
16212,364.0
16213,48.0
17200,426.0
19286,525.0
05246,209.0
09391,458.0
43155,16998.0
19287,257.0
19288,71.0
18179,552.0
09392,80.0
17201,208.0
50264,279.0
17202,5926.0
29092,378.0
30039,14222.0
45174,298.0
15085,1865.0
46246,751.0
27061,711.0
24171,305.0
37328,205.0
49223,652.0
16215,394.0
19289,146.0
12121,1006.0
44234,203.0
44235,154.0
22239,56.0
06134,420.0
32082,1513.0
50265,97.0
50266,249.0
47173,1291.0
15086,1271.0
11037,3214.0
49224,490.0
37329,44.0
25234,4653.0
28903,14458.0
04901,592.0
40207,521.0
16216,421.0
09394,1488.0
39088,55.0
42188,67.0
18180,526.0
26155,287.0
27062,428.0
16217,178.0
26157,445.0
21070,3344.0
47174,371.0
19290,1423.0
19291,1363.0
34185,172.0
44236,143.0
24172,1008.0
48087,318.0
06135,629.0
10195,5371.0
09395,224.0
09396,204.0
39089,241.0
31232,16144.0
47175,5039.0
26158,403.0
46247,1250.0
36055,7344.0
35030,6379.0
31233,106.0
24173,885.0
40208,1056.0
46248,3843.0
45175,580.0
18181,262.0
04093,3231.0
04094,180.0
23092,17886.0
48088,132.0
11038,8575.0
31234,122.0
19293,2598.0
42189,135.0
16218,289.0
39090,622.0
48065,1897.0
45176,2395.0
18182,1807.0
31123,467.0
19294,61.0
31235,296.0
30040,504.0
04095,702.0
17204,459.0
08290,829.0
17205,162.0
43156,3976.0
43157,479.0
17203,108.0
31236,765.0
41094,3432.0
05249,275.0
50267,719.0
31237,133.0
50268,64.0
47176,235.0
30041,8532.0
31238,96.0
16219,123.0
49225,189.0
09398,95.0
45177,1887.0
31239,179.0
31240,353.0
24174,444.0
48089,1636.0
48074,2244.0
01054,780.0
20072,2619.0
47177,85.0
04096,257.0
31241,118.0
31242,175.0
44237,407.0
50269,326.0
20077,2987.0
50270,81.0
31244,73.0
31243,232.0
47178,201.0
40210,195.0
26160,720.0
17206,312.0
31245,74.0
06136,1072.0
50271,365.0
12122,855.0
20073,2857.0
19296,86.0
50272,7918.0
31246,123.0
46249,7154.0
41095,22604.0
44238,1733.0
31247,120.0
08291,3941.0
42190,92.0
49226,288.0
05251,358.0
09400,400.0
17014,76.0
24185,469.0
50274,118.0
39095,2468.0
15088,2068.0
44239,62.0
27063,1575.0
44240,327.0
47179,285.0
34186,47.0
49227,335.0
39091,1484.0
28155,470.0
19297,44.0
10196,321.0
44241,517.0
09403,203.0
47180,93.0
19298,123.0
19299,193.0
42191,243.0
28156,922.0
19300,721.0
06137,1104.0
10197,150.0
37330,287.0
05252,88.0
16906,198.0
19301,157.0
44243,98.0
49228,89.0
24175,1503.0
10198,995.0
37331,181.0
24176,210.0
02075,1185.0
42192,39.0
01055,1050.0
19302,77.0
37332,135.0
50273,53.0
10199,196.0
06901,1156.0
37333,271.0
10200,519.0
37334,69.0
42193,36.0
28157,728.0
21071,275.0
19303,80.0
44244,263.0
37335,314.0
44245,279.0
24177,502.0
26161,61.0
42194,330.0
28158,1148.0
13086,324.0
28159,988.0
16224,239.0
37336,61.0
24178,76.0
10201,203.0
28160,7054.0
16225,149.0
28161,27598.0
16227,381.0
42195,124.0
47181,129.0
19304,382.0
10202,530.0
39092,909.0
16228,454.0
34189,73.0
28162,1870.0
13087,15952.0
23093,2456.0
19305,462.0
24179,570.0
28163,469.0
24180,1129.0
42196,92.0
39093,527.0
40211,92.0
24181,1425.0
34190,75.0
19306,108.0
39094,1997.0
24182,483.0
44246,1731.0
42197,99.0
37337,101.0
24183,1196.0
33034,7229.0
24184,538.0
49229,164.0
19307,69.0
47182,935.0
06138,726.0
28164,2239.0
16902,176.0
34192,128.0
40212,78.0
40213,102.0
45179,1039.0
24187,883.0
09405,183.0
28165,1626.0
09406,282.0
15087,5283.0
37338,136.0
47183,198.0
46250,419929.0
10203,3857.0
24188,4069.0
06139,636.0
06140,520.0
06141,1425.0
41096,3571.0
14063,929.0
13088,483.0
16903,929.0
37339,205.0
22242,61.0
19308,198.0
36056,2422.0
26162,253.0
19309,85.0
16231,95.0
44247,325.0
12124,1713.0
03134,190.0
12125,464.0
17208,686.0
25043,2019.0
25901,550.0
03136,768.0
03137,492.0
03135,247.0
17207,1458.0
12126,16140.0
46251,2275.0
47186,158168.0
46252,322.0
09408,65.0
12123,80.0
08292,682.0
25238,293.0
08293,205.0
43158,159.0
07063,1460.0
29093,1426.0
16173,578.0
22243,15.0
34196,112.0
22901,909.0
06146,1400.0
09904,564.0
22244,73.0
09908,1203.0
09409,346.0
06147,356.0
09410,3526.0
09411,207.0
06148,780.0
09902,568.0
09905,898.0
40218,179.0
09412,1293.0
48080,5578.0
09413,1066.0
09414,304.0
09415,274.0
39101,313.0
31260,973.0
09416,210.0
34902,176.0
18907,1390.0
38049,4254.0
18902,708.0
24191,137.0
44249,97.0
38050,1621.0
09417,57.0
37343,90.0
40219,457.0
40220,119.0
40221,131.0
46253,103.0
09418,61.0
49230,228.0
35032,1893.0
25240,909.0
17170,205.0
43159,195.0
08294,1320.0
12127,264.0
08295,6872.0
17209,597.0
43160,936.0
08296,1133.0
43161,12042.0
25906,306.0
25239,595.0
09419,89.0
50275,78.0
09407,93.0
45180,2221.0
18183,772.0
47184,497.0
50276,157.0
37340,112.0
16234,142.0
40214,206.0
14064,322.0
35031,4308.0
19310,51.0
42198,40.0
40215,234.0
31249,1205.0
50277,132.0
38048,2498.0
28166,260.0
06142,270.0
47185,82.0
16236,1006.0
10204,575.0
24189,4285.0
06143,1825.0
06144,560.0
19311,149.0
06145,629.0
37341,79.0
21072,6754.0
10205,1737.0
40216,729.0
24190,150.0
16237,150.0
37342,205.0
43162,4971.0
25909,145.0
16238,571.0
08297,99.0
24193,608.0
37344,214.0
15089,2061.0
24196,1499.0
24197,579.0
39096,636.0
39097,701.0
47187,138.0
35033,3712.0
05253,108.0
49231,409.0
37345,150.0
24198,713.0
47188,90.0
49232,116.0
16239,195.0
24194,336.0
33074,2445.0
49233,88.0
40222,304.0
24199,691.0
40223,581.0
24201,1366.0
18911,4761.0
10902,640.0
44250,62.0
37346,242.0
32083,1707.0
11039,6694.0
45181,1621.0
42200,165.0
47189,77.0
05254,224.0
04097,374.0
18184,1807.0
04098,1920.0
29094,47231.0
04099,4379.0
47190,66.0
22245,259.0
50278,317.0
50279,125.0
42201,48.0
42202,65.0
28167,4372.0
34199,1206.0
37347,414.0
16240,258.0
47191,135.0
28168,1480.0
22909,203.0
43163,31026.0
49234,453.0
34023,3638.0
46254,1601.0
17210,600.0
45182,1303.0
18185,476.0
45183,2066.0
45184,207.0
26163,160.0
47192,81.0
37348,124.0
40224,100.0
26164,158.0
28169,1332.0
04100,10546.0
50280,442.0
25242,645.0
32084,766.0
03138,3020.0
17211,640.0
32085,9954.0
34201,168.0
43164,373.0
49235,502.0
22247,28.0
31251,2356.0
47193,1446.0
42204,87.0
19314,126.0
32086,2948.0
10206,356.0
02076,388.0
04101,2552.0
08298,19154.0
04102,11292.0
27064,1251.0
22248,71.0
38051,3577.0
14065,1209.0
09422,49.0
34093,74.0
09421,284.0
31252,78.0
49236,64.0
49237,206.0
37349,98.0
17212,132.0
17213,3809.0
25243,4446.0
50281,82.0
36057,143579.0
26165,436.0
36059,3493.0
43165,428.0
17214,405.0
17215,857.0
36058,2972.0
08299,293.0
17217,257.0
17216,88.0
08301,27616.0
08300,2881.0
17218,624.0
17220,746.0
12128,1510.0
17221,1952.0
38052,941.0
07065,1441.0
08305,19067.0
36060,19748.0
25244,344.0
17223,555.0
27065,8566.0
43175,338.0
08306,346.0
25245,580.0
17224,744.0
43166,1121.0
17225,151.0
17226,412.0
17227,119.0
32087,1396.0
32088,1486.0
46256,5313.0
25247,145.0
17228,202.0
12132,651.0
36061,4855.0
25248,582.0
25254,515.0
25249,113.0
25250,518.0
43168,153.0
08303,214.0
25251,545.0
08302,5578.0
08902,2090.0
43167,233.0
08307,32750.0
43169,332.0
32089,1035.0
12134,166.0
32090,524.0
32091,2306.0
12135,25412.0
32092,475.0
15091,787.0
43170,840.0
17230,283.0
25252,324.0
15090,1013.0
43171,17625.0
08214,4044.0
08219,9895.0
17222,91.0
12136,1747.0
43172,332.0
23094,2623.0
43173,122.0
43174,237.0
09423,58.0
45186,2325.0
38053,2611.0
02077,128.0
10207,516.0
28171,4596.0
10208,167.0
14066,3178.0
47195,507.0
47196,46.0
34202,29.0
21073,1396.0
24202,5063.0
20075,2627.0
47197,641.0
24203,134.0
49238,288.0
01057,263.0
49239,576.0
45185,5004.0
47198,91.0
39098,745.0
23095,6430.0
40225,1111.0
47199,117.0
34204,72.0
42205,99.0
47200,71.0
34205,92.0
28170,1712.0
16242,395.0
34206,786.0
24205,736.0
24207,300.0
49240,190.0
09427,1614.0
50283,90.0
34208,96.0
39099,1658.0
49241,306.0
16243,437.0
09428,114.0
09429,70.0
09430,117.0
49242,407.0
50284,299.0
49243,124.0
05256,146.0
37351,248.0
47203,114.0
31254,1521.0
14067,2155.0
47204,245.0
50285,452.0
05257,330.0
06149,5950.0
45187,3015.0
24209,2336.0
44251,294.0
12129,1865.0
09431,188.0
47205,317.0
