Codigo Municipio,Superficie Km2,Densidad Poblacion
24209,177.37,19.76
24210,167.06,3.84
24211,16.23,19.84
24212,57.8,21.92
24213,31.66,5.12
24214,78.98,10.08
24215,39.63,4.74
24216,56.98,15.3
24217,37.23,4.27
24218,31.89,17.03
24219,31.79,20.79
24221,53.42,18.55
24222,52.69,342.06
24223,36.25,89.38
24224,25.85,27.78
24225,59.85,20.8
24226,56.52,4.09
24227,57.02,33.67
24228,45.42,17.94
24229,145.88,3.64
24230,53.94,9.05
24901,175.84,6.3
24902,48.28,8.43
25001,77.89,2.32
25002,160.98,3.67
25003,79.43,71.17
25004,20.45,36.58
25005,57.36,6.38
25006,26.12,17.19
25007,10.7,190.65
25008,37.52,44.14
25009,32.72,26.28
25010,21.12,11.03
25011,114.65,72.83
25012,16.55,182.18
25013,11.28,275.44
25014,32.0,10.34
25015,54.41,8.27
25016,50.26,61.62
25017,185.03,1.65
25019,48.93,136.15
25020,56.5,6.69
25021,66.52,54.19
25022,69.08,2.0
25023,15.36,402.99
25024,217.75,2.07
25025,255.25,6.9
25027,23.68,58.66
25029,58.22,42.82
25030,43.35,4.38
25031,11.6,5.52
25032,10.48,9.54
25033,24.06,63.34
25034,176.36,21.71
25035,29.55,16.51
25036,10.03,22.33
25037,102.92,4.57
25038,67.15,35.82
25039,129.36,2.95
25040,57.17,295.21
25041,7.78,115.17
25042,144.65,1.78
25043,220.83,4.87
25044,70.24,3.63
25045,17.64,3.34
25046,15.77,36.65
25047,31.16,43.52
25048,35.16,69.57
25049,5.05,40.0
25050,35.02,142.78
25051,97.93,23.08
25052,46.41,51.8
25053,7.56,205.42
25055,66.05,3.36
25056,33.22,9.99
25057,21.67,11.17
25058,61.66,97.86
25059,27.86,41.92
25060,14.16,7.91
25061,79.18,1.19
25062,156.59,6.06
25063,48.52,2.14
25064,60.27,2.59
25067,64.32,15.64
25068,16.31,45.68
25069,52.62,10.62
25070,15.86,70.37
25071,41.66,1.46
25072,55.21,170.08
25073,34.04,23.74
25074,16.47,12.75
25075,40.67,3.86
25076,17.47,10.76
25077,152.61,3.98
25078,21.38,64.41
25079,39.06,10.24
25081,21.45,20.05
25082,97.37,3.59
25085,21.15,8.04
25086,8.55,108.07
25087,16.5,4.67
25088,21.41,5.74
25089,63.38,2.21
25092,5.62,29.89
25093,5.35,155.89
25094,28.91,6.33
25096,11.13,115.54
25097,16.33,6.43
25098,91.08,3.32
25099,16.79,100.71
25100,56.32,4.08
25101,82.97,9.15
25102,38.39,25.21
25103,23.98,6.21
25104,16.58,8.26
25105,20.3,8.47
25109,25.38,12.61
25110,18.18,360.4
25111,65.7,2.04
25112,27.39,13.03
25113,24.17,70.42
25114,15.32,7.83
25115,139.3,7.9
25118,76.71,6.13
25119,47.33,73.57
25120,211.8,653.52
25121,23.39,42.97
25122,28.82,94.1
25123,148.25,1.65
25124,128.34,1.53
25125,66.29,7.77
25126,69.03,5.4
25127,102.61,2.61
25128,41.19,4.44
25129,38.9,5.4
25130,31.54,7.93
25131,14.19,40.94
25132,26.14,7.84
25133,57.46,16.86
25134,20.53,43.98
25135,14.9,95.91
25136,26.74,4.34
25137,6.96,2112.79
25138,29.13,24.72
25139,55.17,12.38
25140,176.92,6.12
25141,29.46,6.65
25142,7.44,67.88
25143,12.14,8.07
25145,9.67,10.24
25146,145.25,1.91
25148,114.47,2.38
25149,32.06,60.57
25150,86.45,2.66
25151,54.89,15.85
25152,19.09,9.11
25153,11.01,21.89
25154,13.01,11.22
25155,12.46,74.56
25156,135.32,7.29
25157,26.03,8.37
25158,12.36,175.73
25161,165.98,2.53
25163,60.63,4.54
25164,25.54,19.77
25165,56.03,6.85
25166,90.97,2.39
25167,104.45,2.94
25168,8.86,72.8
25169,61.99,3.95
25170,17.45,18.62
25171,33.19,97.8
25172,31.21,86.96
25173,148.41,16.96
25174,12.35,61.05
25175,6.21,45.73
25176,21.35,19.95
25177,28.75,16.59
25179,21.15,11.06
25180,9.83,31.94
25181,17.03,16.5
25182,12.58,113.04
25183,62.81,10.57
25185,107.18,9.1
25186,47.41,5.97
25189,9.91,305.75
25190,21.16,16.68
25191,32.95,13.96
25192,25.16,44.16
25193,4.62,223.38
25194,18.87,29.25
25196,92.98,1.48
25197,12.32,15.83
25200,41.54,10.42
25201,86.91,1.46
25202,34.71,3.89
25203,15.19,856.42
25204,85.81,22.26
25205,8.12,91.01
25206,12.61,29.26
25207,17.71,525.35
25208,106.1,3.47
25209,105.15,22.44
25210,30.15,58.51
25211,8.27,107.01
25212,12.52,24.36
25215,27.86,18.77
25216,30.62,9.47
25217,87.96,194.74
25218,13.08,8.26
25219,7.9,22.15
25220,27.58,55.15
25221,8.76,18.26
25222,15.62,5.31
25223,93.29,14.4
25224,13.36,12.8
25225,20.1,43.33
25226,27.82,10.78
25227,165.26,4.65
25228,23.41,184.07
25230,40.51,55.32
25231,10.81,66.05
25232,50.66,42.36
25233,5.83,59.69
25234,302.29,22.2
25238,34.34,7.69
25239,169.44,5.62
25240,27.11,68.13
25242,35.85,28.06
25243,210.85,26.56
25244,19.67,23.95
25245,58.64,11.78
25247,15.36,12.3
25248,13.91,86.7
25249,53.5,4.41
25250,105.19,4.01
25251,8.49,102.47
25252,18.99,36.76
25253,18.85,10.77
25254,21.39,55.4
25255,37.47,15.32
25901,56.43,7.16
25902,34.83,19.61
25903,108.47,3.2
25904,62.41,2.98
25905,54.27,8.46
25906,123.78,2.46
25907,89.17,7.11
25908,102.08,2.76
25909,106.3,2.01
25910,68.56,1.98
25911,56.14,9.96
25912,56.24,20.96
25913,12.35,9.15
26001,18.22,19.98
26002,34.89,33.22
26003,54.11,10.15
26004,66.15,1.21
26005,23.03,144.98
26006,20.24,133.0
26007,31.08,23.97
26008,39.08,72.06
26009,17.17,32.73
26010,6.49,18.03
26011,194.12,50.62
26012,28.11,0.82
26013,5.05,93.27
26014,90.91,5.97
26015,8.39,32.66
26016,5.92,5.74
26017,48.33,9.87
26018,85.4,169.29
26019,7.62,64.44
26020,56.58,19.83
26021,85.28,52.27
26022,11.84,21.2
26023,20.69,28.76
26024,29.59,10.58
26025,9.23,9.97
26026,17.59,96.36
26027,15.27,11.79
26028,27.09,5.72
26029,9.7,3.61
26030,4.62,4.11
26031,4.66,31.33
26032,46.15,1.3
26033,2.44,102.05
26034,37.7,23.16
26035,12.01,1.83
26036,93.57,265.46
26037,20.45,8.7
26038,54.44,1.75
26039,3.6,11.67
26040,9.72,9.16
26041,3.98,45.73
26042,8.13,170.73
26043,10.94,44.42
26044,20.75,3.23
26045,12.43,1.05
26046,31.82,65.4
26047,152.58,17.72
26048,15.8,2.28
26049,9.76,22.85
26050,12.15,10.78
26051,19.66,15.97
26052,4.6,41.09
26053,8.2,33.9
26054,80.54,5.29
26055,8.41,5.35
26056,19.19,28.35
26057,11.3,5.04
26058,69.69,2.41
26059,21.03,71.47
26060,16.14,6.44
26061,142.85,14.6
26062,22.72,4.49
26063,17.0,8.82
26064,34.24,92.55
26065,15.44,4.08
26066,9.74,41.17
26067,11.17,2.33
26068,3.98,42.96
26069,31.01,9.9
26070,31.0,7.55
26071,40.64,289.76
26072,17.21,21.38
26073,10.88,9.74
26074,14.14,10.4
26075,15.86,28.56
26076,7.44,23.52
26077,11.9,1.26
26078,7.4,12.97
26079,21.48,42.69
26080,54.25,13.44
26081,8.43,2.85
26082,41.6,3.41
26083,34.3,10.38
26084,20.62,409.21
26086,12.13,1.81
26087,12.71,23.92
26088,11.12,4.41
26089,78.97,1932.9
26091,142.91,1.22
26092,6.16,24.68
26093,84.76,0.83
26094,17.91,5.64
26095,25.65,5.54
26096,7.46,39.28
26098,54.19,2.29
26099,46.06,39.84
26100,30.9,2.14
26101,15.99,3.0
26102,37.44,225.75
26103,24.6,41.3
26104,16.38,1.28
26105,28.53,100.42
26106,21.61,3.75
26107,42.05,2.45
26108,60.92,5.79
26109,11.72,10.24
26110,44.32,4.47
26111,2.6,119.62
26112,33.02,8.54
26113,25.12,1.39
26114,19.29,4.92
26115,11.89,1.51
26117,31.76,128.9
26118,10.28,6.42
26119,42.4,6.67
26120,54.78,38.26
26121,13.81,4.92
26122,15.85,9.46
26123,8.41,19.26
26124,34.58,28.95
26125,19.86,192.3
26126,35.88,0.84
26127,14.3,22.1
26128,13.84,9.9
26129,32.32,38.3
26130,31.19,8.91
26131,10.77,4.46
26132,47.5,3.56
26134,20.24,6.27
26135,86.07,2.16
26136,8.43,15.42
26138,40.09,166.97
26139,10.82,7.67
26140,15.43,21.78
26141,18.35,8.5
26142,48.53,23.33
26143,15.15,15.45
26144,10.23,24.63
26145,14.6,21.37
26146,49.05,3.32
26147,8.84,4.41
26148,9.1,25.38
26149,34.94,2.06
26150,11.07,14.0
26151,30.45,18.23
26152,4.36,8.72
26153,11.64,1.03
26154,4.92,2.85
26155,34.94,5.52
26157,6.35,61.89
26158,19.06,20.25
26160,13.62,69.9
26161,13.93,0.65
26162,31.74,4.03
26163,9.63,17.55
26164,72.93,0.93
26165,41.72,9.97
26166,8.96,16.74
26167,10.94,6.49
26168,20.46,340.08
26169,18.44,5.53
26170,18.25,36.16
26171,11.99,21.93
26172,6.38,5.17
26173,11.77,0.76
26174,24.73,6.71
26175,89.07,0.63
26176,5.87,12.27
26177,94.71,3.87
26178,65.68,1.51
26179,38.46,1.3
26180,18.66,17.04
26181,18.29,0.82
26183,6.44,13.51
27001,195.56,14.37
27002,77.52,26.56
27003,103.6,21.96
27004,168.82,8.94
27005,72.6,43.61
27006,172.05,18.14
27007,126.79,26.65
27008,91.11,17.82
27009,138.85,18.67
27010,176.97,30.93
27011,174.15,16.84
27012,277.63,5.92
27013,77.86,58.59
27014,157.39,24.66
27015,144.5,35.21
27016,176.73,50.34
27017,193.33,6.26
27018,438.42,9.83
27019,100.29,99.39
27020,292.29,14.38
27021,165.46,13.17
27022,293.98,19.48
27023,154.78,19.71
27024,146.09,13.39
27025,89.12,39.23
27026,121.61,23.91
27027,62.53,39.17
27028,329.78,297.19
27029,46.55,38.24
27030,142.69,30.13
27031,199.52,98.35
27032,114.59,35.19
27033,163.81,4.79
27034,243.69,5.7
27035,72.35,3.1
27037,110.34,12.15
27038,142.07,8.11
27039,134.2,37.29
27040,199.68,18.74
27041,143.24,20.5
27042,121.12,17.07
27043,74.8,21.43
27044,174.99,19.64
27045,104.91,11.71
27046,125.9,14.28
27047,176.71,11.47
27048,135.85,20.11
27049,115.1,15.09
27050,317.56,11.69
27051,109.13,91.84
27052,67.78,16.2
27053,72.99,8.96
27054,66.33,22.1
27055,136.77,11.8
27056,5.17,335.2
27057,184.62,73.61
27058,196.55,22.43
27059,133.35,18.87
27060,146.67,22.81
27061,82.67,15.85
27062,51.18,15.08
27063,110.54,19.72
27064,75.96,25.29
27065,380.76,39.93
27066,109.34,147.31
27901,141.16,20.47
27902,7.78,1230.72
28001,22.06,2.81
28002,19.62,209.53
28003,25.01,9.84
28004,22.25,380.9
28005,87.72,2322.0
28006,44.98,2438.97
28007,33.73,4996.23
28008,51.78,48.88
28009,37.88,546.49
28010,12.64,1059.41
28011,26.0,22.0
28012,21.55,52.67
28013,201.11,277.24
28014,79.65,680.73
28015,20.66,944.97
28016,29.55,3.45
28017,21.37,71.03
28018,30.35,172.36
28019,23.71,64.07
28020,14.32,16.34
28021,28.8,21.35
28022,47.2,977.78
28023,39.59,173.23
28024,24.93,8.38
28025,44.33,12.52
28026,48.94,203.66
28027,26.5,78.42
28028,57.32,38.52
28029,14.07,52.38
28030,22.4,113.48
28031,47.64,61.0
28032,35.43,188.6
28033,61.75,88.23
28034,52.7,9.51
28035,47.58,42.79
28036,5.32,606.02
28037,67.49,30.94
28038,35.78,197.54
28039,12.02,15.56
28040,49.64,470.47
28041,20.84,314.78
28042,50.57,30.02
28043,114.32,73.29
28044,31.7,270.95
28045,182.56,249.06
28046,22.57,292.87
28047,26.52,2300.08
28048,25.91,24.47
28049,12.01,7648.71
28050,12.82,390.33
28051,25.4,84.72
28052,115.91,46.49
28053,43.77,211.74
28054,68.75,219.52
28055,79.1,18.84
28056,28.2,56.06
28057,31.59,64.61
28058,39.41,5038.32
28059,33.23,191.9
28060,60.59,33.45
28061,64.99,501.23
28062,39.66,9.83
28063,24.12,15.71
28064,20.04,9.13
28065,78.38,2170.39
28066,17.42,558.55
28067,61.05,98.15
28068,56.98,269.39
28069,17.18,3.2
28070,20.57,8.56
28071,24.39,4.18
28072,45.31,170.38
28073,19.46,964.75
28074,43.09,4329.36
28075,44.06,173.29
28076,57.94,11.17
28078,8.46,6.62
28079,605.77,5389.9
28080,38.47,1821.58
28082,126.7,61.02
28083,35.11,357.56
28084,17.21,1317.66
28085,56.66,105.24
28086,50.29,158.54
28087,19.56,233.23
28088,31.95,11.17
28089,31.29,156.12
28090,42.56,281.6
28091,45.2,165.11
28092,45.36,4519.73
28093,27.29,101.83
28094,11.75,105.96
28095,76.05,31.12
28096,100.22,245.59
28097,27.44,5.32
28099,50.78,52.82
28100,20.2,311.63
28101,16.57,21.54
28102,21.51,60.3
28104,43.92,420.81
28106,24.51,4977.36
28107,34.47,15.55
28108,28.35,164.76
28109,7.58,331.4
28110,48.92,58.67
28111,41.44,20.32
28112,25.84,8.24
28113,62.04,735.7
28114,18.19,9.51
28115,43.2,1919.35
28116,31.0,31.84
28117,22.48,5.74
28118,57.7,1.77
28119,25.71,117.08
28120,150.28,13.21
28121,12.87,21.91
28122,31.82,20.58
28123,67.38,1081.86
28124,20.35,5.06
28125,93.01,42.91
28126,18.03,3.66
28127,58.31,1528.91
28128,30.15,15.46
28129,38.28,324.58
28130,39.86,1038.13
28131,56.4,327.07
28132,105.93,181.48
28133,115.48,71.32
28134,58.66,1360.81
28135,74.41,15.48
28136,27.98,29.56
28137,34.89,65.84
28138,5.44,18.75
28140,13.29,264.48
28141,25.13,350.5
28143,20.42,4.85
28144,43.21,196.83
28145,39.36,79.01
28146,26.88,96.91
28147,9.95,118.99
28148,32.62,3758.09
28149,8.98,812.69
28150,52.32,79.28
28151,43.4,113.32
28152,21.95,1018.41
28153,18.49,46.57
28154,43.79,181.34
28155,64.31,10.56
28156,18.79,72.38
28157,42.13,20.86
28158,17.58,55.29
28159,52.2,16.49
28160,93.68,123.24
28161,64.17,1066.2
28162,26.81,125.33
28163,17.59,30.76
28164,33.52,119.57
28165,42.48,65.77
28166,13.53,32.3
28167,14.35,821.81
28168,34.14,51.55
28169,9.79,189.99
28170,32.97,107.07
28171,78.42,82.33
28172,34.63,302.19
28173,29.32,27.35
28174,63.15,39.97
28175,23.99,45.39
28176,34.92,511.6
28177,25.35,634.75
28178,31.18,47.4
28179,27.62,77.88
28180,118.62,62.22
28181,68.05,391.57
28182,23.29,12.37
28183,20.63,73.34
28901,51.28,22.56
28902,58.33,11.06
28903,37.93,1082.65
29001,65.11,84.03
29002,45.19,60.92
29003,34.0,38.91
29004,20.36,26.82
29005,9.74,671.36
29006,19.71,45.87
29007,82.7,444.14
29008,73.1,325.68
29009,14.4,130.9
29010,34.37,62.15
29011,162.89,25.91
29012,169.62,79.58
29013,33.85,67.0
29014,31.24,8.93
29015,748.03,55.95
29016,4.8,99.17
29017,186.46,47.5
29018,106.46,24.72
29019,26.3,54.11
29020,8.27,503.26
29021,10.9,15.69
29022,20.67,12.68
29023,145.39,37.73
29024,19.75,26.03
29025,26.91,2370.42
29026,12.12,133.42
29027,5.74,537.28
29028,32.0,49.12
29029,24.9,23.57
29030,24.39,42.35
29031,118.35,16.54
29032,187.44,46.45
29033,42.05,53.32
29034,33.22,28.51
29035,164.97,11.8
29036,22.56,38.79
29037,21.47,12.9
29038,105.1,217.57
29039,67.62,54.35
29040,113.74,23.8
29041,162.34,32.84
29042,127.36,173.99
29043,65.95,55.69
29044,25.5,64.16
29045,54.23,70.66
29046,175.28,20.46
29047,16.54,89.6
29048,16.3,109.82
29049,36.89,111.06
29050,19.42,34.71
29051,137.37,478.03
29052,20.41,14.31
29053,40.51,80.79
29054,10.31,7182.74
29055,90.55,31.33
29056,98.24,18.08
29057,31.87,17.07
29058,22.4,103.12
29059,34.66,96.88
29060,43.87,21.29
29061,99.39,15.29
29062,7.47,127.04
29063,27.17,17.34
29064,39.32,19.86
29065,33.66,7.19
29066,7.26,71.49
29067,395.71,1435.47
29068,35.58,388.14
29069,117.15,1183.63
29070,148.73,532.93
29071,14.37,90.68
29072,74.56,70.86
29073,57.65,43.12
29074,45.46,23.05
29075,85.12,261.91
29076,85.61,37.89
29077,44.44,5.96
29079,58.75,60.77
29080,63.61,143.64
29081,24.38,14.07
29082,28.0,1440.68
29083,39.98,78.21
29084,397.24,92.62
29085,10.29,22.55
29086,18.3,85.08
29087,31.61,23.19
29088,85.57,41.51
29089,143.74,28.86
29090,94.41,24.82
29091,50.05,356.82
29092,9.2,83.48
29093,21.17,130.42
29094,158.19,486.78
29095,70.75,63.45
29096,43.95,82.96
29097,58.99,91.95
29098,21.63,76.88
29099,27.22,72.74
29100,55.15,57.68
29901,19.91,3424.46
29902,67.49,51.01
30001,235.62,28.15
30002,115.04,112.88
30003,251.77,138.98
30004,17.08,84.72
30005,16.24,2559.61
30006,49.54,21.07
30007,23.84,389.6
30008,313.03,66.21
30009,16.38,1103.97
30010,10.11,1094.76
30011,87.17,74.44
30012,82.5,149.83
30013,185.59,57.57
30014,47.01,47.35
30015,860.2,30.73
30016,560.19,383.65
30017,300.12,54.26
30018,10.3,1041.65
30019,366.2,96.74
30020,149.39,66.95
30021,274.19,57.89
30022,969.71,26.74
30023,56.63,83.52
30024,1675.27,55.44
30025,15.73,448.06
30026,318.17,111.49
30027,169.37,394.26
30028,952.61,8.8
30029,633.84,26.93
30030,885.11,499.6
30031,45.72,13.34
30032,29.34,137.25
30033,144.62,99.15
30034,86.83,16.77
30035,75.36,429.49
30036,22.35,1077.99
30037,189.61,175.19
30038,38.76,553.22
30039,287.28,104.29
30040,40.02,22.96
30041,25.75,731.07
30042,13.14,182.34
30043,605.26,57.52
30901,44.12,354.69
30902,20.06,808.42
31001,4.86,21.19
31002,23.02,23.81
31003,21.36,6.41
31004,10.89,3.67
31005,21.25,18.02
31006,77.48,34.25
31007,7.72,24.09
31008,18.67,5.57
31009,47.71,18.59
31010,26.72,286.49
31011,41.85,20.17
31012,37.03,29.03
31013,30.2,26.26
31014,9.48,40.19
31015,51.51,58.84
31016,1.93,5583.42
31017,61.44,6.67
31018,24.1,23.32
31019,13.54,189.88
31020,38.81,14.61
31021,3.75,22.4
31022,31.71,20.31
31023,40.61,186.8
31024,13.6,9.12
31025,53.78,17.78
31026,17.72,10.55
31027,14.54,74.42
31028,145.69,1.87
31029,57.67,21.57
31030,16.89,11.78
31031,12.2,22.95
31032,66.93,35.87
31033,8.32,6.97
31034,4.04,11.88
31035,12.38,5.01
31036,55.21,20.36
31037,5.71,19.61
31038,67.14,25.86
31039,6.03,20.07
31040,26.33,9.0
31041,9.61,201.04
31042,33.7,114.54
31043,10.5,3.9
31044,11.77,28.89
31045,13.94,46.27
31046,8.35,8.02
31047,25.32,12.4
31048,2.9,65.17
31049,83.08,10.69
31050,370.99,21.77
31051,22.25,15.01
31052,6.08,20.89
31053,12.98,55.01
31054,39.56,16.33
31055,7.17,48.12
31056,15.69,14.15
31057,36.38,65.42
31058,19.19,15.11
31059,64.33,3.67
31060,2.11,8623.22
31061,7.18,11.0
31062,35.66,41.87
31063,11.9,8.74
31064,27.1,78.71
31065,80.82,34.53
31066,40.45,28.7
31067,97.0,26.71
31068,62.93,63.44
31069,85.61,12.04
31070,18.07,238.85
31071,26.34,0.65
31072,37.34,208.28
31073,14.22,28.06
31074,41.47,12.18
31075,4.36,25.46
31076,52.5,66.65
31077,81.35,99.85
31078,36.54,91.65
31079,13.84,7.37
31080,33.41,20.56
31081,23.48,18.57
31082,46.28,17.85
31083,2.29,29.26
31084,32.87,75.6
31085,14.1,41.91
31086,53.26,304.58
31087,3.87,59.95
31088,48.15,154.0
31089,9.55,36.75
31090,25.69,6.27
31091,41.79,10.1
31092,143.73,5.53
31093,28.79,11.81
31094,19.09,6.71
31095,26.46,3.44
31096,8.76,14.84
31097,15.45,922.39
31098,149.13,15.7
31099,13.47,6.76
31100,7.74,43.67
31101,34.16,49.03
31102,23.7,7.13
31103,46.39,1.1
31104,115.38,22.85
31105,43.23,52.46
31106,22.26,41.91
31107,52.48,47.62
31108,66.91,38.74
31109,41.18,43.3
31110,56.45,2.09
31111,43.0,2.47
31112,21.25,4.94
31113,43.59,3.9
31114,10.52,49.24
31115,21.51,8.79
31116,8.64,9.61
31117,90.18,8.55
31118,42.3,4.54
31119,26.59,1.92
31120,77.03,5.93
31121,24.64,4.14
31122,3.86,1634.46
31123,38.05,21.97
31124,54.33,4.47
31125,16.28,21.38
31126,42.5,10.12
31127,8.52,18.78
31128,147.3,3.39
31129,15.51,33.72
31130,9.76,41.29
31131,51.49,21.23
31132,59.34,3.0
31133,7.45,6.58
31134,30.84,6.97
31135,46.6,2.49
31136,31.51,17.96
31137,28.13,8.82
31138,11.12,111.24
31139,41.43,4.76
31140,16.88,7.7
31141,20.65,7.51
31142,77.1,28.03
31143,7.71,14.66
31144,107.09,9.41
31145,17.01,12.23
31146,14.63,4.03
31147,8.3,14.34
31148,4.92,23.17
31149,58.49,50.49
31150,95.5,2.85
31151,21.75,3.45
31152,98.16,18.98
31153,55.56,50.45
31154,19.04,14.13
31155,19.28,16.91
31156,65.44,4.94
31157,45.34,110.12
31158,90.75,3.48
31159,57.38,24.61
31160,8.1,17.04
31161,12.98,32.9
31162,5.77,9.88
31163,21.7,129.31
31164,26.11,28.92
31165,78.1,47.59
31166,32.95,10.83
31167,39.43,27.04
31168,22.58,12.58
31169,28.44,120.96
31170,2.65,20.38
31171,59.79,15.54
31172,22.61,21.67
31173,10.84,106.0
31174,8.94,14.99
31175,14.47,6.36
31176,13.22,282.3
31177,4.47,78.08
31178,58.72,11.15
31179,33.79,20.89
31180,5.94,48.48
31181,95.92,1.81
31182,9.42,5.52
31183,19.85,46.65
31184,3.28,22.26
31185,129.16,4.84
31186,24.09,14.82
31187,8.1,18.27
31188,15.99,15.2
31189,19.19,88.38
31190,4.35,12.64
31191,84.15,44.56
31192,40.72,4.49
31193,41.25,40.12
31194,37.22,10.05
31195,81.72,2.63
31196,8.99,5.34
31197,7.2,12.36
31198,11.54,4.42
31199,23.91,7.07
31200,47.99,19.92
31201,25.14,7873.19
31202,88.36,68.81
31203,27.55,0.8
31204,13.26,3.92
31205,42.38,13.1
31206,39.71,72.45
31207,21.04,16.21
31208,28.95,126.74
31209,91.44,1.87
31210,38.98,6.52
31211,15.28,1.57
31212,12.65,15.42
31213,8.95,12.96
31214,13.87,8.51
31215,21.16,295.98
31216,68.03,77.23
31217,50.17,9.13
31219,13.63,8.22
31220,33.96,27.33
31221,8.69,193.21
31222,22.95,3.01
31223,14.91,95.77
31224,71.33,17.8
31225,6.14,10.75
31226,46.79,14.17
31227,98.08,116.13
31228,21.35,31.62
31229,5.64,9.4
31230,17.96,7.46
31231,12.39,12.59
31232,215.06,164.74
31233,3.81,34.38
31234,11.85,15.11
31235,112.12,1.89
31236,96.44,17.69
31237,37.31,6.16
31238,18.88,7.52
31239,7.75,50.06
31240,15.13,47.19
31241,140.86,1.33
31242,59.81,4.75
31243,11.26,34.99
31244,11.93,14.84
31245,20.92,4.35
31246,8.63,23.75
31247,58.34,2.98
31248,44.9,9.13
31249,50.27,50.67
31250,35.33,106.48
31251,78.96,50.89
31252,39.7,2.52
31253,5.14,30.54
31254,46.82,63.5
31255,11.1,12.52
31256,21.64,5.55
31257,23.81,47.12
31258,1.06,9893.4
31259,16.56,38.35
31260,252.61,6.12
31261,22.95,10.68
31262,14.04,19.23
31263,17.82,17.45
31264,5.46,38.64
31265,15.47,7.05
31901,1.39,15505.04
31902,26.13,205.36
31903,2.71,3295.57
31904,3.74,609.36
31905,5.43,699.82
31906,5.63,646.0
31907,5.05,2746.73
31908,6.71,219.52
32001,85.96,69.63
32002,39.68,57.89
32003,20.69,52.39
32004,121.13,20.87
32005,94.71,11.55
32006,98.96,20.41
32007,67.64,26.98
32008,30.02,324.15
32009,85.43,165.32
32010,6.4,80.47
32011,55.97,22.83
32012,47.56,21.17
32013,87.82,33.43
32014,34.9,41.15
32015,91.17,12.25
32016,97.87,12.02
32017,222.67,8.17
32018,46.37,32.43
32019,54.33,260.35
32020,94.29,34.99
32021,122.05,9.64
32022,39.74,45.65
32023,87.61,17.5
32024,67.31,87.74
32025,29.03,46.74
32026,38.11,83.94
32027,26.89,49.31
32028,117.77,16.92
32029,171.81,3.6
32030,84.52,16.54
32031,37.79,31.6
32032,132.67,77.85
32033,28.31,33.42
32034,171.27,9.07
32035,121.05,14.37
32036,60.21,28.18
32037,27.65,33.06
32038,23.69,23.51
32039,215.91,7.23
32040,38.25,47.03
32041,68.88,14.27
32042,168.38,13.29
32043,101.93,30.7
32044,114.57,8.78
32045,40.04,76.37
32046,53.25,27.7
32047,50.99,43.38
32048,104.27,12.74
32049,135.57,6.9
32050,119.14,24.95
32051,109.56,16.27
32052,98.31,24.22
32053,71.48,28.61
32054,84.77,1274.06
32055,38.76,41.31
32056,57.04,41.29
32057,62.43,10.38
32058,60.89,101.56
32059,54.52,39.97
32060,30.48,33.07
32061,52.69,25.85
32062,43.4,24.03
32063,84.2,29.17
32064,9.86,67.65
32065,17.08,48.3
32066,31.26,23.16
32067,72.11,22.49
32068,40.66,45.65
32069,25.16,216.97
32070,61.14,11.58
32071,114.27,16.15
32072,35.91,131.41
32073,100.79,15.49
32074,29.03,43.47
32075,39.48,115.98
32076,94.44,27.89
32077,52.84,26.32
32078,77.29,19.23
32079,25.19,65.58
32080,27.64,15.48
32081,58.29,44.69
32082,56.74,27.49
32083,290.79,3.6
32084,94.23,12.97
32085,94.11,155.49
32086,270.73,11.99
32087,56.09,38.55
32088,88.26,23.19
32089,106.74,15.01
32090,20.7,45.51
32091,152.55,14.3
32092,200.23,3.36
33001,339.37,5.91
33002,376.32,32.75
33003,114.98,6.99
33004,26.72,3129.38
33005,208.01,8.24
33006,32.63,58.26
33007,120.28,15.49
33008,238.83,9.32
33009,38.31,28.16
33010,71.97,30.15
33011,823.58,17.3
33012,213.24,31.82
33013,13.25,39.4
33014,66.59,164.63
33015,306.62,6.0
33016,55.46,412.78
33017,125.44,29.99
33018,65.8,52.39
33019,97.57,38.28
33020,46.01,352.88
33021,100.78,56.77
33022,87.16,14.05
33023,78.03,51.02
33024,183.95,1508.88
33025,81.73,132.55
33026,216.71,50.3
33027,114.5,8.87
33028,333.41,4.98
33029,102.46,4.33
33030,25.51,39.98
33031,83.54,535.52
33032,131.06,107.47
33033,318.2,39.42
33034,353.52,37.45
33035,106.69,131.56
33036,262.93,53.43
33037,146.04,294.1
33038,50.05,57.34
33039,8.09,239.56
33040,95.81,58.42
33041,63.11,142.85
33042,5.66,959.72
33043,74.88,10.75
33044,186.65,1207.56
33045,126.24,45.91
33046,92.19,6.69
33047,84.06,15.69
33048,38.98,4.85
33049,284.92,27.78
33050,206.36,3.33
33051,102.96,87.36
33052,76.8,10.72
33053,203.21,6.44
33054,65.85,30.08
33055,35.44,53.1
33056,84.37,73.98
33057,21.98,90.26
33058,46.49,46.68
33059,227.11,25.46
33060,55.05,332.17
33061,67.72,7.43
33062,47.12,10.82
33063,31.1,17.07
33064,22.6,11.73
33065,25.72,51.32
33066,211.23,246.62
33067,69.42,12.89
33068,290.12,4.86
33069,35.34,115.31
33070,65.99,61.3
33071,82.16,8.91
33072,176.31,10.94
33073,540.83,20.02
33074,83.25,49.97
33075,72.99,4.99
33076,276.23,54.17
33077,132.46,11.48
33078,31.63,5.63
34001,11.39,3.42
34003,27.16,6.59
34004,235.32,30.71
