Codigo Municipio,Superficie (Ha) Agricolas,Nº Explotaciones Agrícolas
11008,27816.64,169.0
09043,3773.1700000000014,121.0
09044,1079.69,15.0
24012,4399.719999999999,25.0
36002,551.0400000000001,346.0
05023,1845.77,47.0
37044,2847.249999999999,75.0
34027,4098.969999999999,55.0
47014,1192.9499999999996,24.0
01013,3839.510000000001,149.0
46046,127.32,87.0
46045,1268.5400000000002,378.0
31049,6813.179999999999,131.0
40026,1298.89,22.0
48015,95.44000000000001,35.0
17016,1073.1799999999996,59.0
09045,6181.010000000002,95.0
34028,1815.2100000000003,28.0
09046,450.4,18.0
16030,1213.25,8.0
25044,3523.2700000000013,67.0
37045,1258.42,11.0
43022,8438.370000000003,726.0
06017,3863.7499999999995,148.0
28017,576.13,
25045,1835.96,16.0
04020,3061.26,45.0
04021,481.84999999999997,51.0
42032,2735.8800000000006,14.0
42033,696.0699999999999,17.0
18023,23706.28,932.0
31050,24792.50000000001,652.0
15007,4026.5299999999993,793.0
26024,2442.5299999999993,84.0
24010,1295.27,44.0
37039,4637.85,60.0
44034,4896.57,61.0
01011,790.8399999999999,93.0
32007,1532.0399999999986,259.0
10024,850.3900000000001,44.0
26026,643.9900000000001,61.0
26025,701.14,23.0
19048,2367.4100000000003,4.0
09035,2529.2699999999995,119.0
23011,21657.12,344.0
19049,1631.45,7.0
09036,877.8900000000002,22.0
44036,1214.2400000000002,7.0
32010,107.37,76.0
16031,162.9,6.0
32011,306.08000000000004,106.0
21011,9616.890000000003,427.0
18024,826.4200000000001,191.0
18025,753.0400000000001,93.0
23012,12250.460000000005,1265.0
20019,1143.3499999999995,119.0
05024,3949.75,61.0
05025,2129.59,26.0
44037,2618.459999999998,92.0
27006,6562.450000000006,649.0
34029,7889.089999999998,167.0
28018,799.23,31.0
47015,4357.760000000001,104.0
04022,389.6899999999998,52.0
48092,254.84,72.0
23902,8477.429999999998,912.0
23014,3532.6399999999976,598.0
27007,3076.489999999999,583.0
08020,161.67,16.0
17013,154.13,19.0
31137,2649.8899999999994,63.0
31051,1945.3700000000003,46.0
04023,1026.12,14.0
20020,515.71,46.0
37046,4056.7800000000007,77.0
12022,576.1200000000001,86.0
14008,29071.869999999988,432.0
31052,828.0400000000001,12.0
20021,193.89000000000007,28.0
09047,791.3199999999999,20.0
50045,25833.06000000001,402.0
37047,1880.18,25.0
46047,798.7500000000005,191.0
25046,1611.5299999999997,116.0
16032,6040.090000000001,109.0
25048,2917.85,165.0
25170,1339.5999999999997,85.0
17018,649.5699999999999,31.0
25047,3358.3599999999997,165.0
25049,382.77000000000004,27.0
43023,624.81,79.0
44039,4178.310000000002,122.0
08021,1790.5499999999995,64.0
25050,2728.590000000001,227.0
46048,166.96,153.0
46049,181.74999999999997,43.0
43024,387.61000000000007,61.0
25051,7614.529999999999,99.0
25052,4941.850000000003,312.0
14009,10440.09,273.0
23015,1896.9099999999992,355.0
16033,7940.040000000002,259.0
34031,1431.0799999999997,15.0
50046,1655.85,71.0
33005,7170.360000000003,321.0
44038,716.4,70.0
28019,1695.58,131.0
16034,4810.5599999999995,82.0
09048,11078.630000000005,172.0
22052,7230.310000000001,284.0
49020,5786.449999999996,119.0
10026,3287.0999999999995,84.0
45020,8705.390000000005,662.0
24014,2844.12,53.0
22053,9133.250000000002,239.0
41015,2153.94,151.0
29022,983.9100000000002,75.0
47016,1479.8600000000004,38.0
12024,224.87,43.0
12025,893.3799999999999,147.0
46050,574.92,34.0
46051,1404.3800000000006,596.0
04024,92.28,35.0
29023,286.46000000000004,16.0
29024,475.3800000000001,81.0
29025,20.689999999999998,11.0
18027,333.03,122.0
18028,1588.1099999999994,317.0
11901,4932.09,69.0
29026,593.36,284.0
18029,9271.960000000003,450.0
14010,4258.4400000000005,439.0
29027,293.33000000000004,124.0
11009,5157.32,93.0
29028,2029.8100000000004,42.0
29029,2378.98,95.0
12026,3940.0300000000016,311.0
03022,383.27,102.0
22054,11521.000000000002,58.0
23016,2301.79,285.0
25053,598.3200000000002,107.0
49021,2514.549999999999,120.0
24015,3412.2599999999998,126.0
46052,228.81000000000003,146.0
49022,2095.1499999999987,66.0
03023,2017.1999999999998,249.0
46053,182.25,127.0
03024,627.3000000000001,129.0
46054,1.0,
03025,885.1599999999999,160.0
03026,275.43000000000006,181.0
03027,536.01,99.0
46055,177.56999999999994,149.0
03028,808.7600000000001,311.0
46056,563.5900000000001,148.0
12027,2637.760000000001,517.0
12028,767.2400000000001,66.0
46057,441.6799999999999,169.0
46904,238.12999999999997,123.0
03030,426.0200000000001,185.0
03031,388.04999999999995,61.0
30010,590.5600000000001,242.0
46060,1414.4599999999998,812.0
46059,746.6399999999999,354.0
46058,323.37,86.0
43025,2408.939999999999,243.0
03032,1078.68,57.0
03033,276.6,72.0
46061,147.61999999999998,20.0
46062,902.7700000000001,274.0
03029,300.4399999999999,107.0
03034,83.00999999999999,49.0
03035,797.7800000000001,103.0
03036,118.61,36.0
03037,794.7400000000001,113.0
03038,248.29999999999995,87.0
03039,307.63,66.0
03040,126.89999999999998,77.0
46063,656.4499999999998,327.0
46064,227.35999999999999,159.0
46065,89.91,59.0
46066,2.92,
46067,58.12,41.0
03041,1394.34,415.0
43026,1306.2099999999991,228.0
46068,99.03999999999996,28.0
46069,44.43000000000001,18.0
03042,353.75000000000006,102.0
04026,68.91,10.0
04027,1195.3899999999999,96.0
12029,2110.37,362.0
10027,884.61,40.0
06018,7092.910000000004,333.0
04028,853.5799999999999,69.0
24016,1179.85,30.0
31250,2816.7299999999996,114.0
48016,228.95999999999998,64.0
01014,2600.3100000000004,65.0
20022,800.1099999999998,124.0
42034,2302.97,15.0
22055,3441.670000000001,120.0
09050,598.05,11.0
31053,1018.0,74.0
26027,537.0,21.0
47017,3799.8000000000006,72.0
47018,1091.8600000000001,28.0
18030,5938.5199999999995,105.0
40028,1664.0,39.0
05026,1609.6800000000005,66.0
24017,2668.7799999999997,116.0
24018,3410.9200000000014,56.0
40029,832.2799999999999,27.0
50047,292.61,
08022,1394.1500000000003,54.0
20074,2662.6199999999963,384.0
26028,2132.2999999999997,97.0
26029,747.0500000000001,23.0
44040,2107.48,56.0
15008,227.32,96.0
31905,369.53999999999996,8.0
04029,7857.049999999999,972.0
05027,1551.690000000001,37.0
06019,10909.319999999996,473.0
42035,12466.170000000004,135.0
24019,558.0500000000001,13.0
09051,1026.9099999999999,48.0
37049,1836.7199999999998,65.0
48017,1328.5499999999986,248.0
49023,18441.01,225.0
40030,2127.7400000000002,27.0
01016,4380.970000000001,88.0
19051,645.4399999999998,9.0
40031,848.5300000000001,20.0
05029,1496.1799999999994,38.0
48018,1185.7599999999989,165.0
31902,1554.4899999999998,49.0
31903,173.75,4.0
48019,826.6899999999989,186.0
20023,122.71000000000006,26.0
21012,2472.98,77.0
37050,3584.8199999999997,48.0
37051,2008.8799999999997,25.0
10028,1406.2,25.0
05030,293.4,13.0
47019,1555.86,33.0
50048,512.54,20.0
28021,303.73,23.0
31054,1192.12,19.0
10029,12307.83,158.0
09052,940.3099999999998,28.0
28020,98.02,5.0
34032,1081.1400000000003,23.0
17019,170.9,7.0
17020,1259.4299999999996,97.0
35007,728.59,31.0
15009,199.41999999999993,95.0
31055,506.0,25.0
46070,3258.1300000000006,1240.0
16035,1202.1999999999998,34.0
12021,1267.2700000000002,653.0
17021,1181.07,17.0
26030,295.83,9.0
44041,2095.67,5.0
03043,3023.220000000001,445.0
46071,2150.3099999999995,246.0
31253,377.91999999999996,21.0
20024,668.9499999999995,97.0
50901,4897.45,46.0
22057,19423.769999999997,39.0
02016,7535.92,279.0
06020,7110.239999999999,371.0
22058,8291.150000000001,162.0
22059,15830.049999999997,138.0
03044,534.9800000000001,70.0
08023,849.4000000000001,68.0
50050,1903.2199999999998,25.0
48020,644.6699999999996,134.0
33006,1938.31,225.0
22060,6887.459999999998,331.0
22061,1980.689999999999,241.0
07008,1345.7499999999998,182.0
25055,5527.08,90.0
50051,8309.009999999998,216.0
22062,5353.91,75.0
17022,381.16000000000014,48.0
43027,913.22,66.0
43028,1450.0899999999995,150.0
22063,2416.4600000000005,69.0
50052,863.0400000000002,25.0
17234,334.87,20.0
31056,1058.67,49.0
42036,1909.93,12.0
30011,3335.480000000001,539.0
43029,1000.8199999999999,91.0
44042,5056.86,48.0
32012,1060.7999999999995,174.0
17023,348.0799999999999,35.0
05033,4224.5,79.0
05034,1058.3600000000001,18.0
05035,2021.29,70.0
14011,7824.2300000000005,215.0
22064,3016.9999999999995,54.0
44043,3219.87,35.0
42037,1124.0499999999997,17.0
37052,2608.9599999999996,49.0
34033,760.7,8.0
17029,192.01999999999998,26.0
34035,4175.39,74.0
34034,2449.2300000000005,46.0
28022,1156.57,7.0
33007,3621.26,431.0
28023,2972.5799999999995,57.0
26031,193.57999999999998,23.0
47020,2590.149999999999,55.0
32013,392.7199999999997,172.0
24020,27978.260000000002,90.0
46072,2147.0800000000004,135.0
40032,2458.3200000000006,65.0
47021,1561.9399999999996,30.0
47022,309.61000000000007,11.0
19052,1273.27,5.0
37054,4698.109999999998,61.0
06021,6475.4999999999945,248.0
47023,263.95000000000005,8.0
37055,3183.1699999999987,58.0
02017,1746.6999999999996,331.0
05036,1659.0899999999997,58.0
10030,1694.83,243.0
05037,7733.07,122.0
15010,4652.640000000001,637.0
15011,701.3299999999992,473.0
32014,662.3700000000001,183.0
13023,8111.950000000001,643.0
47024,2979.779999999999,72.0
46073,1214.9099999999994,464.0
21013,2993.72,631.0
41016,5269.129999999998,216.0
32015,1695.2699999999982,253.0
22066,8491.68,77.0
03045,262.83000000000004,107.0
17024,1507.0,38.0
22067,1446.44,22.0
21014,1979.4199999999996,250.0
43030,718.91,80.0
02018,8222.819999999998,188.0
16036,3061.8,7.0
05038,2192.51,70.0
02019,39216.78999999999,423.0
46074,42.31,19.0
15012,3437.0799999999977,623.0
50053,981.5599999999997,98.0
22068,3612.21,11.0
50054,2262.3500000000004,21.0
25057,1772.32,12.0
17025,428.44,34.0
44044,2390.1000000000004,29.0
29030,1234.58,400.0
25058,3723.3399999999974,514.0
43031,205.52999999999994,96.0
50055,8498.560000000005,369.0
42038,858.6200000000002,19.0
41017,526.66,44.0
11010,3202.69,148.0
42039,4647.679999999999,55.0
45021,4278.920000000002,101.0
17026,523.41,35.0
08024,2114.4399999999996,20.0
24022,123.66,27.0
12032,2722.969999999999,1671.0
12031,1858.3499999999997,408.0
11011,1665.7999999999997,42.0
25059,2406.9300000000003,13.0
43032,2059.169999999998,249.0
43033,758.0999999999998,166.0
10031,1608.3400000000001,55.0
50056,1332.9,25.0
37056,1229.5,28.0
27008,3014.2199999999984,334.0
49024,5319.360000000005,165.0
37057,1661.75,69.0
25056,2670.490000000001,167.0
09054,1896.89,48.0
24021,5906.030000000002,94.0
05039,1825.7699999999998,32.0
43034,622.2700000000001,57.0
47025,1928.2400000000005,55.0
28024,768.94,22.0
09055,1011.4499999999998,26.0
13024,19227.480000000003,323.0
24023,2002.2600000000002,32.0
34036,5784.129999999999,38.0
50057,1186.28,49.0
28025,2868.100000000001,101.0
17027,231.07999999999998,20.0
41018,1268.78,118.0
49025,1846.8799999999997,46.0
49026,762.8399999999999,56.0
38008,294.00000000000006,156.0
38009,181.07,156.0
40033,1049.6699999999998,16.0
26032,1640.59,9.0
19053,17015.53000000001,227.0
49027,1550.69,47.0
49028,703.6499999999999,50.0
37058,1099.46,17.0
15013,2992.5599999999968,632.0
26034,2405.8799999999997,152.0
09056,6775.950000000001,207.0
26033,112.99,11.0
44045,4106.599999999999,18.0
22069,12205.37,81.0
10032,26361.840000000026,265.0
08025,819.1700000000002,29.0
08026,754.8499999999996,26.0
28026,3770.09,22.0
17028,1867.5099999999998,98.0
42041,1275.1099999999997,16.0
50058,678.6199999999999,13.0
18032,720.92,13.0
16038,647.58,29.0
19054,4220.419999999999,19.0
16039,4050.2199999999993,128.0
16040,1278.98,7.0
37059,5215.05,52.0
45022,1873.49,55.0
37060,2357.7200000000003,23.0
34037,7342.450000000002,61.0
38010,583.6600000000003,225.0
16041,2794.0099999999998,43.0
36004,67.0,24.0
44046,1866.5799999999995,30.0
46075,100.94000000000003,28.0
46076,1249.3199999999997,227.0
09057,823.5900000000001,19.0
07009,410.90999999999997,86.0
42042,823.1700000000001,15.0
28027,1632.5000000000002,33.0
14012,12448.989999999998,797.0
19055,1248.1899999999998,17.0
50059,10757.980000000005,185.0
05040,2019.91,44.0
50060,2086.6499999999996,89.0
30012,5123.389999999999,565.0
09058,946.8199999999999,27.0
07010,4393.579999999999,132.0
44047,3066.880000000001,90.0
27902,78.92999999999999,17.0
50061,997.3000000000004,59.0
49029,3221.210000000001,172.0
29031,5109.8499999999985,382.0
24024,9878.77,142.0
50062,2185.4199999999996,57.0
42043,14281.03,189.0
05041,6385.349999999997,118.0
09059,5918.659999999996,192.0
31059,1259.65,39.0
41019,3806.629999999998,156.0
45023,2002.3999999999999,81.0
06022,17580.92000000001,339.0
46078,92.63999999999996,29.0
31060,82.57000000000002,5.0
24025,15907.769999999999,50.0
45024,3071.040000000001,151.0
03046,35.74,6.0
18033,1076.09,38.0
19057,369.74,14.0
28028,4228.8,29.0
50063,619.65,27.0
47026,2503.4399999999982,28.0
34038,2339.2999999999993,54.0
49030,1363.1399999999999,44.0
24026,5489.479999999999,248.0
34039,1961.0099999999998,20.0
31061,587.5199999999999,22.0
09060,1581.2399999999998,78.0
48021,384.68999999999994,104.0
46077,746.6499999999999,239.0
31057,3011.689999999999,137.0
43035,1371.8899999999996,144.0
37061,3015.54,35.0
40034,1146.8299999999997,40.0
15014,3282.0299999999975,658.0
25060,959.36,44.0
15015,566.94,152.0
17031,1356.5299999999997,47.0
12033,7024.489999999995,845.0
17030,1292.6299999999999,88.0
31062,1849.75,74.0
28029,655.69,15.0
19058,2128.4999999999995,34.0
08027,79.83,13.0
24027,772.31,154.0
50064,820.6600000000002,65.0
40035,2654.6900000000005,35.0
49031,4576.629999999999,51.0
45026,1204.5800000000002,48.0
45025,2040.4999999999998,46.0
10033,5658.769999999998,180.0
09061,1920.0399999999997,64.0
37063,1020.92,23.0
06023,36927.34000000002,578.0
37065,3960.249999999999,72.0
06024,5097.059999999995,436.0
10034,1544.12,55.0
37062,856.4399999999999,36.0
45027,5567.93,130.0
13025,7915.6,116.0
13026,8164.049999999999,195.0
21015,7557.4,82.0
05042,1336.0999999999997,51.0
41020,19387.980000000003,593.0
05043,1586.7299999999998,45.0
05044,9323.099999999997,139.0
26035,1053.58,13.0
39013,5691.7699999999995,118.0
47027,768.23,42.0
47028,888.8000000000001,13.0
39012,1610.9599999999996,126.0
09062,13.01,
40036,3294.7599999999998,125.0
10035,1601.0800000000002,303.0
05045,1527.6000000000001,46.0
25061,1319.96,43.0
50065,2167.0299999999997,14.0
14013,17516.39,1611.0
44048,728.5000000000001,23.0
43036,1313.6199999999992,67.0
23017,9153.54,369.0
33008,22260.519999999993,185.0
33009,1632.9599999999996,214.0
31063,855.27,22.0
42044,1406.6999999999996,22.0
42045,12088.289999999999,16.0
28030,504.0,10.0
08028,604.3500000000001,22.0
08029,176.58,64.0
37067,688.1400000000001,34.0
10036,350.99,78.0
47029,2165.2100000000005,34.0
24028,2434.4400000000005,81.0
24029,13003.01,124.0
37068,2146.6900000000005,41.0
08030,13.450000000000001,8.0
39014,11329.68,125.0
24030,871.3499999999999,234.0
10037,131112.0400000001,985.0
10038,4067.35,23.0
18034,2743.43,199.0
10039,220.24999999999997,97.0
28031,1959.3200000000004,172.0
17032,186.2,34.0
18035,2067.2499999999995,292.0
31064,2734.5500000000006,266.0
50066,775.0699999999999,26.0
18036,31.580000000000002,11.0
21016,6701.730000000004,200.0
40037,878.5099999999995,23.0
44049,4985.920000000003,313.0
08031,539.4899999999998,42.0
43037,248.84999999999997,63.0
26036,7466.139999999999,457.0
18114,3170.859999999999,129.0
34041,1526.77,19.0
44050,21911.36,377.0
06025,423.47999999999996,59.0
44051,8508.189999999995,345.0
30013,6892.539999999999,635.0
50067,11996.41,237.0
42046,1192.1399999999999,9.0
50068,3085.9099999999994,254.0
21017,14918.16,141.0
50069,2381.14,6.0
36005,927.78,531.0
22072,14278.589999999998,92.0
08034,1342.21,32.0
17033,2629.7600000000007,87.0
08033,1018.5000000000001,83.0
08035,32.69,30.0
06026,5946.489999999999,281.0
45028,18928.19,575.0
09064,3463.9599999999996,23.0
45029,940.25,20.0
18037,1119.75,106.0
12034,1664.0800000000004,223.0
08037,612.14,46.0
46079,478.89000000000016,107.0
03048,2734.4899999999993,839.0
03049,1552.52,346.0
08038,523.4599999999999,21.0
50070,863.6299999999999,19.0
44052,2541.25,11.0
17034,1753.5799999999997,83.0
08036,2721.209999999999,93.0
03047,105.44999999999999,34.0
42048,8534.119999999999,31.0
37069,2410.7700000000004,90.0
37070,2466.13,67.0
07011,7258.600000000001,139.0
32016,1628.339999999999,205.0
37071,492.3,23.0
13027,28355.580000000005,679.0
37072,4255.539999999999,50.0
45030,11179.29,107.0
37073,2303.0699999999997,73.0
34042,2461.1699999999987,52.0
24031,4466.869999999998,78.0
10040,6467.5599999999995,134.0
49032,578.75,89.0
06027,4972.09,148.0
39015,7426.079999999999,211.0
25062,5495.030000000003,243.0
45031,5319.54,308.0
44054,7830.549999999999,10.0
45032,2151.37,58.0
39016,1082.7199999999998,133.0
44055,4650.42,33.0
15016,296.28000000000014,125.0
43903,2357.85,414.0
28032,2070.7999999999997,35.0
49033,1629.8699999999994,130.0
41021,287.82,22.0
44053,5626.460000000002,40.0
36006,426.40000000000015,257.0
23018,7261.390000000002,997.0
15017,534.09,229.0
43038,1527.1200000000006,293.0
10041,1613.949999999999,407.0
44056,3687.4200000000005,160.0
17035,749.8399999999997,48.0
41022,11312.39,317.0
06028,23567.72000000001,365.0
07012,2863.51,129.0
47030,5045.4500000000035,212.0
24032,1519.6199999999992,41.0
17036,1974.4200000000003,46.0
17037,354.17,18.0
03050,451.34999999999997,20.0
01017,3821.3,90.0
21018,1442.7,21.0
47031,1937.6300000000006,55.0
16042,7554.479999999998,252.0
50071,3583.4199999999996,56.0
09065,1639.27,34.0
23019,4884.710000000001,691.0
37074,2437.1700000000005,63.0
10042,1069.05,81.0
19059,4765.910000000002,47.0
06029,18472.019999999993,292.0
19060,335.19,4.0
45033,4847.970000000001,297.0
29032,14274.139999999998,396.0
16043,3572.42,31.0
16044,196.84000000000003,10.0
08039,18.330000000000002,9.0
19061,4838.030000000001,19.0
17038,643.2300000000001,54.0
22074,620.13,15.0
36007,339.1699999999999,226.0
10043,6204.239999999997,136.0
28033,3095.499999999998,184.0
13028,26574.72999999999,1199.0
03051,577.3000000000002,89.0
37077,4449.44,116.0
40039,4051.420000000002,91.0
24033,1140.7500000000002,43.0
21019,3360.9300000000003,78.0
09066,581.7800000000001,8.0
24034,813.5000000000002,238.0
39027,5937.709999999999,215.0
39017,6263.0599999999995,164.0
47032,650.2799999999997,36.0
22075,1723.2399999999998,73.0
46080,5122.829999999996,350.0
07013,10453.73000000001,580.0
16901,15373.53,274.0
30014,4103.7300000000005,154.0
18038,2393.4499999999994,301.0
17039,5638.759999999999,86.0
26037,1055.9299999999998,69.0
45034,7654.379999999999,655.0
22076,6973.260000000004,150.0
47033,2736.94,89.0
16045,5888.09,131.0
05046,493.06999999999994,
26038,136.46,5.0
46081,1053.0599999999997,480.0
33010,2138.4599999999978,371.0
22077,7186.280000000002,122.0
38011,94.4,91.0
37078,1813.92,27.0
05047,17196.46,781.0
42049,4871.690000000001,70.0
24036,9165.689999999999,60.0
25063,4652.940000000002,20.0
23020,1326.6800000000003,269.0
28034,1421.12,50.0
17040,1255.34,57.0
46082,53.36999999999999,49.0
08040,18.4,11.0
12036,2404.7299999999987,274.0
22078,6825.77,6.0
36008,18.16,12.0
33012,5893.230000000001,501.0
33011,37855.56,1864.0
09067,557.0400000000001,11.0
18039,12476.199999999997,662.0
37079,3652.96,49.0
29033,808.739999999999,277.0
29034,353.81000000000006,167.0
47034,1539.5499999999997,22.0
26039,211.55,12.0
04030,6631.38,144.0
08041,271.7,16.0
08042,454.95000000000005,36.0
19064,9196.380000000001,11.0
09068,8.719999999999999,8.0
37080,431.06,20.0
37081,6959.94,130.0
40040,4967.700000000001,190.0
17041,779.37,68.0
19065,9786.060000000001,21.0
37082,7672.880000000001,163.0
37083,3443.4999999999995,60.0
44059,10343.550000000001,116.0
41023,8699.66,348.0
40041,2814.6800000000003,77.0
05048,680.9799999999999,25.0
04031,2303.1399999999994,341.0
08043,119.82,18.0
43039,308.93,21.0
31065,9825.68,139.0
07014,1934.4899999999986,113.0
22079,875.7500000000001,31.0
