Codigo Municipio,Nº edificios,Nº Inmuebles
24146,344.0,356.0
05208,54.0,55.0
49188,98.0,100.0
05207,817.0,986.0
42163,152.0,163.0
39069,869.0,993.0
37285,470.0,503.0
11031,9504.0,43122.0
28130,2735.0,15695.0
03118,7031.0,8677.0
05209,139.0,140.0
03904,584.0,1008.0
30035,17526.0,39849.0
11902,2126.0,2614.0
41086,3178.0,10599.0
05901,545.0,594.0
05210,133.0,134.0
05211,661.0,738.0
38034,1809.0,2168.0
22207,86.0,157.0
05212,445.0,533.0
09337,186.0,208.0
05213,255.0,284.0
21064,2121.0,3787.0
49189,642.0,657.0
24148,1090.0,1124.0
42164,681.0,1644.0
47143,142.0,142.0
13075,281.0,287.0
28131,3489.0,10521.0
16191,860.0,1058.0
05214,178.0,178.0
09338,159.0,194.0
34163,76.0,76.0
16192,144.0,148.0
28132,4177.0,7864.0
05215,282.0,291.0
50234,154.0,187.0
45151,821.0,895.0
33061,240.0,263.0
45152,647.0,651.0
09339,233.0,235.0
10164,672.0,732.0
31217,366.0,407.0
28133,3698.0,5925.0
49190,67.0,67.0
47144,76.0,76.0
37286,304.0,380.0
05216,299.0,310.0
33060,3878.0,11627.0
44207,303.0,316.0
40182,219.0,228.0
50235,1347.0,1794.0
38035,3017.0,12499.0
39070,91.0,93.0
40183,124.0,134.0
05217,126.0,133.0
49191,236.0,245.0
03120,4156.0,5966.0
05218,241.0,261.0
37287,278.0,288.0
47145,558.0,573.0
22903,458.0,491.0
47146,172.0,173.0
37036,106.0,111.0
49192,231.0,233.0
26130,211.0,236.0
09340,119.0,125.0
24149,118.0,118.0
26131,45.0,45.0
01053,402.0,421.0
37288,224.0,225.0
37289,296.0,297.0
41088,339.0,380.0
47147,81.0,88.0
45153,1352.0,1568.0
05219,53.0,53.0
02071,697.0,792.0
24150,234.0,235.0
49193,433.0,490.0
40184,384.0,400.0
49194,340.0,340.0
47148,429.0,459.0
06119,397.0,440.0
37291,299.0,322.0
05220,327.0,448.0
30036,12053.0,20073.0
39071,385.0,421.0
37290,118.0,120.0
42165,644.0,772.0
16193,183.0,192.0
47149,27.0,30.0
37292,76.0,76.0
12101,299.0,364.0
26132,142.0,170.0
47150,353.0,362.0
34165,85.0,88.0
45154,1904.0,1950.0
11033,10049.0,17037.0
39072,263.0,271.0
15076,1849.0,1924.0
47151,28.0,29.0
38036,2457.0,5302.0
14059,474.0,513.0
28134,5957.0,34633.0
21066,375.0,376.0
33063,479.0,507.0
26139,116.0,131.0
06123,2405.0,3271.0
05231,122.0,124.0
39080,1172.0,4083.0
49208,400.0,410.0
26142,694.0,1511.0
47156,123.0,124.0
03122,8036.0,27803.0
09360,74.0,74.0
49209,433.0,490.0
32070,876.0,901.0
25191,262.0,317.0
24143,360.0,382.0
05204,649.0,674.0
37280,66.0,67.0
37281,44.0,44.0
40179,598.0,659.0
05205,107.0,107.0
37282,266.0,270.0
06118,250.0,262.0
37279,640.0,717.0
32077,892.0,935.0
37283,132.0,144.0
03117,480.0,576.0
40180,358.0,383.0
22206,142.0,156.0
31216,1118.0,2619.0
11032,14010.0,31987.0
21065,287.0,326.0
41087,4295.0,6103.0
31219,86.0,90.0
08194,1395.0,15652.0
08195,70.0,77.0
08196,2194.0,10955.0
08197,2374.0,5883.0
17157,152.0,169.0
17183,210.0,216.0
07046,4332.0,12077.0
08198,1989.0,2775.0
08199,289.0,420.0
08200,5978.0,36044.0
08201,238.0,340.0
43136,3357.0,10711.0
08203,1509.0,2040.0
08202,3443.0,7788.0
08204,979.0,1705.0
17158,206.0,232.0
08205,12084.0,33359.0
08206,355.0,410.0
25196,179.0,184.0
08207,1068.0,1411.0
08208,2341.0,3431.0
17159,517.0,560.0
08210,1776.0,3300.0
17160,6427.0,15386.0
08211,2691.0,19071.0
17161,629.0,865.0
08212,293.0,403.0
17162,101.0,102.0
08209,2719.0,3323.0
08213,2205.0,3961.0
17163,1005.0,1345.0
25192,519.0,762.0
25197,109.0,116.0
17164,1824.0,3177.0
08215,969.0,1816.0
08193,527.0,619.0
08216,37.0,43.0
17165,341.0,432.0
43137,1366.0,1530.0
43902,1543.0,1921.0
07049,972.0,1107.0
03119,2841.0,11499.0
07050,2359.0,3759.0
17167,863.0,2529.0
17168,198.0,214.0
12902,1115.0,1802.0
08218,2230.0,5031.0
08217,1922.0,14705.0
17185,938.0,1511.0
46222,210.0,230.0
17166,293.0,337.0
12099,893.0,1539.0
07048,8986.0,16877.0
08903,188.0,258.0
17169,969.0,1340.0
08220,949.0,1456.0
17903,408.0,591.0
08221,1996.0,7800.0
17171,223.0,265.0
25193,521.0,1251.0
07051,2791.0,4987.0
08222,937.0,1251.0
08223,1015.0,1345.0
07052,3459.0,4462.0
08225,81.0,83.0
08224,286.0,557.0
17172,327.0,336.0
25902,465.0,507.0
08226,467.0,636.0
08227,847.0,1348.0
08228,187.0,207.0
17173,111.0,117.0
12100,1129.0,1483.0
08229,232.0,357.0
17174,105.0,106.0
17175,344.0,373.0
17176,123.0,157.0
17177,346.0,596.0
08231,6178.0,14468.0
08232,722.0,1162.0
08233,745.0,1162.0
08234,2034.0,2234.0
17178,1038.0,1648.0
08189,95.0,101.0
08235,1546.0,3760.0
08236,878.0,1368.0
08237,769.0,1384.0
08238,4481.0,7611.0
08239,310.0,398.0
25194,254.0,291.0
08240,2293.0,5852.0
08241,45.0,46.0
08098,1513.0,1559.0
08262,2070.0,4895.0
08264,2169.0,3644.0
08265,665.0,962.0
08263,5142.0,12285.0
06120,1940.0,2851.0
10165,275.0,288.0
45155,540.0,542.0
21067,335.0,361.0
43138,1596.0,2174.0
21068,694.0,747.0
35021,5733.0,7736.0
09343,88.0,96.0
08243,77.0,79.0
34167,62.0,62.0
22208,126.0,142.0
49197,168.0,168.0
26134,157.0,161.0
08244,1376.0,3135.0
17180,3555.0,5960.0
08245,6437.0,51459.0
43139,1314.0,1780.0
24151,581.0,594.0
49199,173.0,176.0
24152,1049.0,1106.0
15077,3671.0,6075.0
17181,2359.0,3717.0
49200,555.0,610.0
24153,268.0,277.0
49201,247.0,276.0
39073,2827.0,5799.0
34168,54.0,54.0
50236,149.0,238.0
38037,2915.0,7632.0
09345,175.0,180.0
22209,107.0,115.0
10166,438.0,457.0
45156,2328.0,2789.0
13076,388.0,392.0
04080,190.0,197.0
50237,155.0,160.0
16194,705.0,786.0
13077,2186.0,2770.0
44208,57.0,57.0
10167,340.0,348.0
05222,289.0,305.0
38038,24985.0,99878.0
42166,102.0,107.0
18174,403.0,448.0
45157,3351.0,3781.0
05221,470.0,545.0
09346,139.0,146.0
23076,549.0,561.0
24154,838.0,875.0
26135,213.0,217.0
14061,666.0,754.0
47152,108.0,109.0
49202,186.0,189.0
07053,842.0,909.0
08246,657.0,900.0
44209,776.0,895.0
26136,92.0,96.0
50238,137.0,149.0
33062,317.0,354.0
08247,341.0,556.0
08248,2597.0,3206.0
07054,8284.0,21217.0
18175,4367.0,7439.0
04081,308.0,317.0
08249,127.0,159.0
09347,183.0,193.0
09348,193.0,200.0
17182,124.0,145.0
35022,12383.0,29226.0
12102,606.0,665.0
07055,4582.0,8773.0
08250,1510.0,4697.0
08251,1418.0,3330.0
08253,97.0,106.0
39074,2122.0,4795.0
08254,879.0,1208.0
22906,102.0,107.0
35023,4001.0,6686.0
42167,341.0,408.0
28135,2116.0,2490.0
24155,365.0,372.0
49203,231.0,239.0
42168,211.0,214.0
05226,197.0,206.0
16196,542.0,556.0
08256,250.0,381.0
08255,122.0,133.0
08257,74.0,75.0
24158,372.0,382.0
08259,2739.0,4176.0
37293,135.0,145.0
49204,86.0,86.0
05224,83.0,83.0
05225,428.0,471.0
07056,2163.0,3092.0
09350,437.0,468.0
16195,606.0,629.0
05902,340.0,368.0
09351,92.0,92.0
09352,130.0,132.0
24156,355.0,358.0
24157,1008.0,2222.0
05227,732.0,1196.0
16197,100.0,110.0
08258,443.0,569.0
40185,1110.0,1195.0
09353,164.0,170.0
24159,1249.0,1319.0
06121,1715.0,2261.0
10168,255.0,267.0
37294,2252.0,7234.0
40186,94.0,107.0
45158,1925.0,2387.0
09354,58.0,59.0
21069,1252.0,1294.0
43140,1409.0,1712.0
17184,715.0,822.0
08260,3434.0,9848.0
03121,10305.0,45138.0
08261,1235.0,1985.0
38039,3327.0,6394.0
31220,536.0,562.0
14060,2478.0,2914.0
22212,78.0,101.0
39075,11928.0,98912.0
07057,5768.0,9839.0
24160,912.0,939.0
50239,81.0,84.0
47153,174.0,176.0
34169,349.0,362.0
10169,696.0,742.0
23077,624.0,772.0
15078,17463.0,59254.0
37296,408.0,427.0
10170,294.0,305.0
05228,205.0,240.0
38040,1783.0,9086.0
05904,633.0,654.0
24161,440.0,449.0
23904,2224.0,2419.0
37297,553.0,582.0
34170,40.0,40.0
09355,138.0,141.0
34171,889.0,1142.0
37298,184.0,194.0
49205,405.0,432.0
47154,199.0,203.0
49206,885.0,984.0
09356,70.0,70.0
10171,361.0,401.0
10172,588.0,640.0
39076,1419.0,1815.0
41089,3002.0,3471.0
15079,976.0,978.0
23079,2286.0,2762.0
39077,191.0,196.0
39078,833.0,890.0
19250,74.0,75.0
40188,183.0,191.0
40189,485.0,489.0
37299,197.0,201.0
33064,328.0,330.0
26138,1167.0,5419.0
05229,102.0,102.0
40190,61.0,62.0
09358,292.0,319.0
45901,601.0,643.0
23080,1414.0,1562.0
05230,85.0,86.0
40191,808.0,830.0
30901,3784.0,6598.0
39079,662.0,7933.0
28136,542.0,580.0
28137,1026.0,1185.0
06122,3100.0,3692.0
37300,681.0,715.0
49207,335.0,339.0
24162,966.0,1061.0
47155,1132.0,2161.0
34174,153.0,157.0
08192,1990.0,3363.0
26140,263.0,376.0
26141,173.0,201.0
48082,1777.0,23257.0
36051,6593.0,17710.0
49210,428.0,442.0
47157,499.0,499.0
37301,87.0,106.0
09361,276.0,277.0
33065,703.0,707.0
24163,2219.0,2322.0
22213,1749.0,2601.0
39081,254.0,267.0
09362,142.0,142.0
43142,762.0,1008.0
12103,189.0,192.0
32078,1143.0,1160.0
27057,3475.0,9400.0
17186,922.0,2127.0
31222,37.0,38.0
44210,909.0,1140.0
25201,221.0,284.0
25200,207.0,234.0
31223,630.0,755.0
45159,92.0,101.0
09363,885.0,899.0
50240,755.0,870.0
19251,122.0,132.0
10173,364.0,378.0
41090,1620.0,1837.0
37302,324.0,335.0
40192,186.0,193.0
17187,382.0,445.0
38041,2233.0,3422.0
43143,95.0,95.0
27058,2269.0,2769.0
03123,3273.0,6076.0
29086,1062.0,1141.0
19252,169.0,177.0
40193,216.0,258.0
47158,629.0,657.0
22214,97.0,98.0
43144,668.0,891.0
46223,1074.0,4848.0
29087,583.0,596.0
50242,85.0,89.0
46224,126.0,156.0
12104,2637.0,6556.0
40194,5741.0,30347.0
20070,284.0,694.0
23081,1160.0,1294.0
06124,1261.0,1389.0
44211,97.0,98.0
10174,181.0,201.0
45160,802.0,865.0
22215,99.0,160.0
19254,110.0,125.0
39082,552.0,1253.0
03124,498.0,583.0
46225,223.0,250.0
07058,2010.0,2282.0
17188,168.0,267.0
43145,1709.0,2760.0
19901,51.0,54.0
46226,44.0,44.0
22217,355.0,382.0
24164,361.0,381.0
43146,67.0,67.0
07047,2019.0,2284.0
04082,383.0,399.0
22218,51.0,53.0
43044,1923.0,3542.0
03125,435.0,449.0
44212,84.0,89.0
25202,117.0,214.0
25035,229.0,243.0
08267,2063.0,3819.0
46227,509.0,604.0
37304,210.0,211.0
40195,1106.0,1572.0
40196,72.0,82.0
09365,48.0,49.0
37305,290.0,360.0
17190,407.0,493.0
28138,111.0,113.0
34175,74.0,76.0
04083,1331.0,1622.0
42171,245.0,303.0
25204,684.0,1029.0
46228,1881.0,2655.0
17191,115.0,122.0
47159,547.0,578.0
05232,144.0,155.0
10175,1422.0,1484.0
37306,359.0,391.0
37307,190.0,199.0
05233,434.0,590.0
28140,1316.0,1617.0
10176,346.0,365.0
22220,155.0,166.0
45161,6083.0,12102.0
31224,626.0,801.0
48084,1156.0,14906.0
50243,325.0,375.0
22221,102.0,238.0
17192,199.0,422.0
11034,1503.0,1764.0
19255,195.0,204.0
25203,1946.0,7506.0
08269,1509.0,1785.0
41091,57946.0,354212.0
28141,2061.0,4072.0
45162,916.0,997.0
25205,292.0,311.0
19256,88.0,90.0
33066,10946.0,27211.0
37309,39.0,40.0
10177,1172.0,1280.0
50244,187.0,213.0
29088,1430.0,1731.0
12105,912.0,1010.0
04084,363.0,397.0
22222,399.0,405.0
46229,1053.0,2104.0
47160,335.0,368.0
37310,123.0,147.0
05234,35.0,36.0
19257,2860.0,5324.0
50245,118.0,149.0
23082,1444.0,1746.0
46230,2531.0,9782.0
36052,3096.0,5720.0
38042,1494.0,2146.0
17193,2124.0,2632.0
47161,2300.0,2605.0
46231,1178.0,1896.0
46232,695.0,841.0
07060,2019.0,2471.0
44213,97.0,99.0
05235,115.0,115.0
06125,1728.0,1989.0
50246,150.0,152.0
16198,1144.0,1253.0
08270,4927.0,19635.0
17052,72.0,73.0
39083,706.0,885.0
27059,2107.0,2206.0
50247,246.0,429.0
37311,369.0,393.0
15080,1276.0,1368.0
24165,334.0,343.0
08271,53.0,54.0
33067,515.0,552.0
02072,1138.0,1270.0
13078,4720.0,7231.0
26143,210.0,770.0
05236,533.0,542.0
06126,1149.0,1201.0
05237,281.0,288.0
13080,386.0,406.0
13079,5548.0,7704.0
19258,132.0,137.0
09366,101.0,101.0
16199,71.0,74.0
25206,194.0,232.0
42172,31.0,31.0
43147,444.0,490.0
46233,1554.0,2664.0
07061,4510.0,7525.0
39084,328.0,556.0
05238,932.0,1007.0
25207,1734.0,5324.0
33068,1264.0,1488.0
19259,59.0,63.0
04085,352.0,390.0
28143,96.0,100.0
15081,692.0,778.0
07062,2483.0,6374.0
48904,730.0,2187.0
12106,903.0,1250.0
45163,4379.0,5265.0
22223,123.0,149.0
48085,1140.0,6310.0
18176,199.0,222.0
48086,748.0,1522.0
08272,172.0,181.0
20065,292.0,2279.0
04086,1685.0,1934.0
09368,27.0,30.0
42173,3618.0,25539.0
25208,169.0,245.0
37312,251.0,262.0
23084,715.0,730.0
31225,51.0,51.0
25209,584.0,2033.0
18177,605.0,807.0
26144,227.0,263.0
50248,510.0,698.0
25210,524.0,671.0
46234,341.0,677.0
12107,398.0,454.0
05239,348.0,383.0
26145,177.0,210.0
40198,46.0,48.0
05240,2597.0,4787.0
09369,496.0,524.0
45164,270.0,277.0
42174,277.0,297.0
19260,95.0,102.0
34177,100.0,100.0
24166,1136.0,1184.0
33069,1870.0,3447.0
28144,3867.0,5260.0
26146,224.0,241.0
24167,643.0,778.0
34176,171.0,173.0
19261,90.0,91.0
22904,724.0,785.0
16909,809.0,861.0
40199,164.0,176.0
37313,354.0,428.0
09372,182.0,184.0
09373,501.0,504.0
36053,1891.0,3658.0
39085,2614.0,7108.0
08273,1474.0,1704.0
25211,329.0,454.0
46235,8419.0,25704.0
42175,96.0,97.0
12108,424.0,630.0
04087,184.0,190.0
48076,146.0,487.0
46236,662.0,769.0
31226,297.0,491.0
25212,121.0,163.0
08274,1354.0,3219.0
09374,71.0,74.0
17194,77.0,78.0
34178,102.0,105.0
34179,76.0,79.0
40200,80.0,85.0
49214,676.0,753.0
37314,53.0,53.0
04088,2228.0,2474.0
04089,507.0,604.0
27060,1892.0,2217.0
32079,1303.0,1336.0
50249,329.0,391.0
38043,7554.0,10847.0
31227,1405.0,5435.0
08276,140.0,152.0
18901,583.0,642.0
04090,514.0,539.0
42176,38.0,38.0
42177,95.0,100.0
37315,141.0,142.0
08277,203.0,240.0
28145,1023.0,1973.0
50250,88.0,93.0
25215,183.0,243.0
06127,2194.0,2890.0
10178,760.0,799.0
25216,149.0,168.0
45165,9572.0,46520.0
06128,2003.0,2470.0
10179,350.0,406.0
10180,2598.0,3410.0
16202,954.0,1125.0
12109,484.0,632.0
06129,367.0,394.0
17195,264.0,280.0
42178,189.0,197.0
19262,425.0,427.0
37316,653.0,790.0
34180,96.0,104.0
22225,1107.0,1942.0
47162,68.0,69.0
09375,62.0,67.0
06130,246.0,261.0
38044,1021.0,1229.0
33070,1661.0,3169.0
49216,106.0,106.0
08278,1948.0,2874.0
19263,59.0,59.0
33071,425.0,493.0
16203,2952.0,8175.0
19264,80.0,88.0
50251,2797.0,7812.0
37317,210.0,211.0
02073,2464.0,3624.0
03127,582.0,626.0
37318,145.0,145.0
09377,375.0,434.0
42181,286.0,355.0
22226,375.0,662.0
34181,291.0,320.0
11035,4760.0,12241.0
42182,98.0,98.0
43148,9872.0,70131.0
25217,3203.0,9197.0
25218,85.0,89.0
25219,116.0,122.0
19265,421.0,432.0
50252,1834.0,3781.0
46237,736.0,4734.0
46238,4916.0,15574.0
08275,179.0,181.0
08280,121.0,140.0
38045,1283.0,2409.0
29089,1706.0,2034.0
16204,230.0,232.0
38046,3276.0,4845.0
35024,6387.0,11232.0
08281,1493.0,2479.0
32080,634.0,651.0
09378,109.0,109.0
16205,219.0,231.0
42183,241.0,258.0
37319,268.0,279.0
35025,877.0,999.0
10181,501.0,610.0
37320,106.0,110.0
35026,19908.0,47015.0
22227,113.0,199.0
45166,1354.0,1569.0
19266,389.0,471.0
37321,117.0,119.0
15082,5384.0,8530.0
12110,419.0,633.0
46239,727.0,801.0
25220,590.0,726.0
35027,4981.0,6609.0
04091,284.0,326.0
17196,141.0,148.0
37322,503.0,2046.0
09380,82.0,85.0
08279,26960.0,106967.0
46240,186.0,201.0
50253,406.0,500.0
44215,209.0,211.0
13081,628.0,702.0
26147,57.0,68.0
44216,5434.0,20043.0
19267,76.0,81.0
03128,9116.0,13140.0
33072,1250.0,1653.0
08282,1578.0,3099.0
35028,4302.0,18688.0
03129,1178.0,1365.0
31228,253.0,290.0
47163,331.0,350.0
28146,876.0,1475.0
05241,3305.0,5242.0
50254,136.0,147.0
22228,268.0,277.0
19268,75.0,78.0
38047,1429.0,1596.0
04092,1767.0,2384.0
16206,403.0,424.0
35029,2043.0,2419.0
33073,4065.0,6035.0
09381,90.0,93.0
05242,339.0,348.0
31229,39.0,44.0
26148,198.0,252.0
12111,476.0,493.0
25221,104.0,158.0
46241,529.0,629.0
28147,585.0,679.0
25222,44.0,48.0
43149,523.0,613.0
43150,949.0,1107.0
19269,234.0,246.0
09382,40.0,41.0
02074,3840.0,5700.0
50255,284.0,334.0
26149,60.0,62.0
45167,1163.0,1320.0
41092,3768.0,4754.0
12112,167.0,181.0
32081,1966.0,2007.0
12113,160.0,181.0
39086,279.0,296.0
05243,182.0,183.0
45168,10509.0,40022.0
03130,60.0,64.0
40201,33.0,36.0
20071,1158.0,9456.0
29090,1420.0,1817.0
22229,174.0,203.0
41093,5748.0,9240.0
13082,10429.0,19347.0
36054,4547.0,5729.0
08283,2099.0,3871.0
37323,398.0,422.0
15083,651.0,657.0
25223,519.0,799.0
24168,363.0,377.0
24206,1111.0,1384.0
12114,405.0,644.0
47164,342.0,353.0
19271,103.0,107.0
19270,42.0,44.0
08284,5489.0,8757.0
47165,2852.0,5749.0
19272,182.0,196.0
37324,273.0,279.0
15084,1414.0,1468.0
09384,230.0,239.0
08285,3188.0,7152.0
24169,1494.0,2471.0
19274,854.0,903.0
10182,171.0,184.0
44217,106.0,106.0
22230,202.0,378.0
42184,148.0,160.0
26150,217.0,235.0
05244,158.0,159.0
44218,73.0,82.0
03131,247.0,262.0
25224,111.0,120.0
25225,389.0,495.0
37325,88.0,92.0
05245,308.0,331.0
10183,704.0,1183.0
10184,658.0,762.0
44219,252.0,253.0
49219,3015.0,6134.0
12115,418.0,508.0
34182,691.0,813.0
16209,204.0,212.0
22232,61.0,64.0
13083,1811.0,2022.0
50256,204.0,229.0
44220,150.0,156.0
45169,248.0,265.0
50257,203.0,216.0
12116,106.0,121.0
31230,120.0,132.0
50258,137.0,137.0
11036,400.0,484.0
44223,104.0,106.0
25227,456.0,708.0
08286,1694.0,1793.0
10187,509.0,528.0
47169,66.0,66.0
45171,1194.0,1312.0
43151,98.0,111.0
13084,1202.0,1251.0
44224,80.0,85.0
43152,352.0,381.0
06131,582.0,642.0
47170,72.0,73.0
10188,562.0,589.0
24170,935.0,1249.0
19279,94.0,109.0
23086,3906.0,7456.0
44225,220.0,230.0
49220,132.0,133.0
12119,157.0,173.0
12120,221.0,231.0
26153,27.0,29.0
22233,66.0,70.0
44227,124.0,124.0
40206,328.0,343.0
05247,531.0,541.0
40202,160.0,161.0
46242,355.0,419.0
25226,216.0,247.0
42185,43.0,44.0
12117,2060.0,5877.0
23085,1423.0,1510.0
40203,550.0,918.0
14062,962.0,1014.0
18178,604.0,644.0
12118,160.0,170.0
44221,294.0,327.0
47166,191.0,203.0
45170,387.0,425.0
47167,316.0,327.0
47168,17.0,17.0
10185,356.0,398.0
09386,114.0,114.0
40204,323.0,325.0
44222,186.0,190.0
26151,366.0,656.0
26152,83.0,86.0
10186,828.0,890.0
19277,112.0,112.0
19278,54.0,56.0
43153,3644.0,14626.0
23087,4336.0,7335.0
25228,1076.0,2018.0
25907,463.0,471.0
09387,169.0,179.0
49221,277.0,299.0
25230,930.0,1131.0
50259,105.0,106.0
40205,379.0,386.0
28148,5312.0,50977.0
28149,1778.0,2918.0
28150,1416.0,1776.0
19280,3125.0,3291.0
10190,483.0,491.0
10189,2047.0,2188.0
16211,1155.0,1198.0
44226,252.0,256.0
28151,1608.0,2654.0
25231,281.0,341.0
50260,82.0,85.0
09388,53.0,54.0
39087,5402.0,29392.0
08287,501.0,740.0
46243,87.0,97.0
50261,391.0,440.0
08288,1441.0,1837.0
08289,1780.0,2557.0
47171,317.0,331.0
28152,4907.0,8300.0
03132,601.0,792.0
06132,524.0,538.0
06133,925.0,1055.0
10191,362.0,428.0
10192,771.0,834.0
19281,39.0,40.0
28153,446.0,512.0
44228,120.0,120.0
19282,455.0,471.0
19283,114.0,135.0
19284,55.0,57.0
29901,4867.0,46487.0
26154,15.0,15.0
34184,57.0,57.0
17197,126.0,136.0
46244,13751.0,42161.0
22234,378.0,472.0
13085,1656.0,1895.0
10193,875.0,962.0
30037,12563.0,21274.0
09389,104.0,104.0
23088,3002.0,4026.0
10194,549.0,566.0
23090,1089.0,1206.0
23091,644.0,687.0
44229,163.0,176.0
22235,88.0,89.0
22236,154.0,156.0
50262,688.0,852.0
30038,6847.0,9233.0
28154,1869.0,2943.0
25232,782.0,1026.0
49222,268.0,285.0
31231,128.0,130.0
46245,503.0,660.0
09390,353.0,424.0
47172,135.0,136.0
25233,130.0,150.0
37327,146.0,154.0
44230,193.0,225.0
03133,28384.0,122338.0
45172,567.0,656.0
44231,168.0,182.0
50263,426.0,474.0
44232,365.0,404.0
45173,2676.0,6343.0
17198,397.0,460.0
17199,4702.0,11212.0
43154,183.0,195.0
29091,5939.0,16828.0
19285,76.0,76.0
42187,83.0,85.0
16212,351.0,364.0
16213,44.0,48.0
17200,389.0,426.0
19286,500.0,526.0
05246,205.0,209.0
09391,459.0,459.0
43155,6934.0,17830.0
19287,241.0,257.0
19288,68.0,71.0
18179,527.0,552.0
09392,77.0,80.0
17201,194.0,208.0
50264,251.0,281.0
17202,1387.0,6007.0
29092,354.0,378.0
30039,9332.0,14773.0
45174,276.0,300.0
15085,1711.0,1894.0
46246,593.0,751.0
27061,610.0,718.0
24171,299.0,303.0
37328,204.0,205.0
49223,617.0,655.0
16215,346.0,394.0
19289,142.0,146.0
12121,884.0,1006.0
44234,203.0,203.0
44235,150.0,155.0
22239,46.0,56.0
06134,383.0,420.0
32082,1485.0,1513.0
50265,87.0,97.0
50266,215.0,249.0
47173,1231.0,1286.0
15086,1233.0,1270.0
11037,2747.0,3255.0
49224,462.0,489.0
37329,42.0,44.0
25234,1705.0,4836.0
28903,3690.0,14887.0
04901,573.0,592.0
40207,509.0,525.0
16216,399.0,423.0
09394,803.0,1683.0
39088,54.0,55.0
42188,71.0,73.0
18180,422.0,534.0
26155,277.0,287.0
27062,392.0,429.0
16217,175.0,178.0
26157,326.0,446.0
21070,2590.0,3347.0
47174,368.0,371.0
19290,1347.0,1448.0
19291,1044.0,1370.0
34185,155.0,172.0
44236,140.0,143.0
24172,949.0,1008.0
48087,287.0,321.0
06135,597.0,636.0
10195,4054.0,5666.0
09395,223.0,224.0
09396,193.0,204.0
39089,221.0,241.0
31232,4207.0,17337.0
47175,3637.0,5114.0
26158,376.0,408.0
46247,867.0,1264.0
36055,5241.0,7869.0
35030,3904.0,6707.0
31233,106.0,107.0
24173,838.0,885.0
40208,916.0,1137.0
46248,2844.0,3913.0
45175,548.0,580.0
18181,255.0,264.0
04093,2089.0,3378.0
04094,178.0,180.0
23092,7564.0,19121.0
48088,89.0,135.0
11038,3967.0,8969.0
31234,116.0,122.0
19293,2427.0,2596.0
42189,133.0,136.0
16218,290.0,302.0
39090,510.0,622.0
48065,235.0,2263.0
45176,2305.0,2464.0
18182,1491.0,1896.0
31123,275.0,478.0
19294,53.0,61.0
31235,274.0,296.0
30040,460.0,504.0
04095,660.0,713.0
17204,261.0,459.0
08290,628.0,848.0
17205,154.0,162.0
43156,2637.0,4221.0
43157,407.0,496.0
17203,102.0,108.0
31236,606.0,789.0
41094,3127.0,3503.0
05249,270.0,275.0
50267,572.0,726.0
31237,129.0,133.0
50268,56.0,64.0
47176,220.0,235.0
30041,4523.0,8604.0
31238,75.0,99.0
16219,111.0,123.0
49225,181.0,189.0
09398,94.0,94.0
45177,1778.0,1907.0
31239,126.0,213.0
31240,275.0,354.0
24174,429.0,447.0
48089,507.0,1764.0
48074,684.0,2965.0
01054,379.0,796.0
20072,596.0,2782.0
47177,84.0,85.0
04096,252.0,257.0
31241,118.0,119.0
31242,148.0,177.0
44237,377.0,413.0
50269,319.0,327.0
20077,410.0,3233.0
50270,78.0,81.0
31244,64.0,76.0
31243,149.0,232.0
47178,199.0,200.0
40210,190.0,195.0
26160,554.0,734.0
17206,284.0,312.0
31245,65.0,79.0
06136,924.0,1072.0
50271,336.0,374.0
12122,800.0,856.0
20073,687.0,2965.0
19296,84.0,86.0
50272,2532.0,8315.0
31246,115.0,123.0
46249,4470.0,7197.0
41095,14535.0,23246.0
44238,723.0,1759.0
31247,117.0,126.0
08291,3563.0,3944.0
42190,87.0,92.0
49226,280.0,288.0
05251,331.0,372.0
09400,375.0,402.0
17014,68.0,76.0
24185,494.0,508.0
50274,103.0,118.0
39095,1241.0,2477.0
15088,1617.0,2111.0
44239,59.0,62.0
27063,1151.0,1663.0
44240,283.0,334.0
47179,279.0,285.0
34186,47.0,47.0
49227,335.0,335.0
39091,1314.0,1484.0
28155,419.0,472.0
19297,39.0,44.0
10196,253.0,321.0
44241,457.0,527.0
09403,194.0,203.0
47180,92.0,93.0
19298,121.0,123.0
19299,190.0,193.0
42191,226.0,246.0
28156,721.0,922.0
19300,679.0,721.0
06137,842.0,1129.0
10197,117.0,150.0
37330,269.0,287.0
05252,84.0,89.0
16906,196.0,198.0
19301,153.0,157.0
44243,96.0,98.0
49228,89.0,89.0
24175,1436.0,1506.0
10198,833.0,998.0
37331,175.0,181.0
24176,208.0,210.0
02075,1007.0,1197.0
42192,39.0,39.0
01055,947.0,1056.0
19302,77.0,77.0
37332,133.0,135.0
50273,53.0,53.0
10199,181.0,196.0
06901,1120.0,1158.0
37333,270.0,271.0
10200,480.0,519.0
37334,68.0,69.0
42193,41.0,41.0
28157,533.0,728.0
21071,269.0,275.0
19303,79.0,80.0
44244,178.0,263.0
37335,307.0,314.0
44245,258.0,279.0
24177,474.0,504.0
26161,69.0,70.0
42194,328.0,330.0
28158,916.0,1146.0
13086,275.0,324.0
28159,767.0,988.0
16224,215.0,240.0
37336,59.0,61.0
24178,75.0,76.0
10201,197.0,203.0
28160,5709.0,7054.0
16225,122.0,150.0
28161,7517.0,28339.0
