COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
3021000000;1030211;3100;3;Alacant/Alicante;Banyeres de Mariola;7113;5027,5886;39273;3021000101;Banyeres de Mariola;6918;0820-4;-0,65685684;38,71635902;Mapa;812;MDT
3022000000;1030226;3105;3;Alacant/Alicante;Benasau;170;904,039;16402;3022000202;Benasau;150;0821-4;-0,34261264;38,68991329;Mapa;705;MDT
3023000000;1030232;3110;3;Alacant/Alicante;Beneixama;1707;3488,8204;26678;3023000101;Beneixama;1661;0820-3;-0,76676743;38,70018533;Mapa;592;MDT
3024000000;1030247;3115;3;Alacant/Alicante;Benejúzar;5453;932,7958;15599;3024000101;Benejúzar;5453;0914-3;-0,83819517;38,07806375;Mapa;23;MDT
3025000000;1030250;3120;3;Alacant/Alicante;Benferri;1958;1236,89;16679;3025000101;Benferri;1414;0913-2;-0,9622579;38,14179352;Mapa;56;MDT
3026000000;1030263;3125;3;Alacant/Alicante;Beniarbeig;2227;740,3238;17593;3026000101;Beniarbeig;2120;0822-2;-0,00130364;38,82193219;Mapa;42;MDT
3027000000;1030279;3130;3;Alacant/Alicante;Beniardá;192;1573,9453;21110;3027000101;Beniardá;149;0821-4;-0,21600764;38,68343356;Mapa;464;MDT
3028000000;1030285;3135;3;Alacant/Alicante;Beniarrés;1083;2021,3756;20473;3028000101;Beniarrés;1042;0821-1;-0,37904234;38,82007885;Mapa;385;MDT
3029000000;1030298;3140;3;Alacant/Alicante;Benigembla;483;1845,4265;17576;3029000101;Benigembla;275;0822-1;-0,10982699;38,75633514;Mapa;311;MDT
3030000000;1030302;3145;3;Alacant/Alicante;Benidoleig;1166;748,4278;13133;3030000101;Benidoleig;688;0822-1;-0,03173239;38,791917;Mapa;124;MDT
3031000000;1030319;3150;3;Alacant/Alicante;Benidorm;69118;3850,9874;39091;3031000102;Benidorm;67395;0848-3;-0,1306853;38,53427136;Mapa;11;MDT
3032000000;1030324;3155;3;Alacant/Alicante;Benifallim;103;1368,8379;18200;3032000101;Benifallim;101;0847-1;-0,39922559;38,66273419;Mapa;738;MDT
3033000000;1030330;3160;3;Alacant/Alicante;Benifato;135;1188,0505;15536;3033000101;Benifato;82;0821-4;-0,22888967;38,67369418;Mapa;663;MDT
3034000000;1030345;3165;3;Alacant/Alicante;Benijófar;3323;435,9954;8848;3034000101;Benijófar;2295;0914-3;-0,73828051;38,0808408;Mapa;22;MDT
3035000000;1030358;3170;3;Alacant/Alicante;Benilloba;737;953,8103;16495;3035000101;Benilloba;687;0821-3;-0,3908201;38,69955909;Mapa;521;MDT
3036000000;1030361;3175;3;Alacant/Alicante;Benillup;101;337,8822;10655;3036000101;Benillup;99;0821-1;-0,3789958;38,75380301;Mapa;564;MDT
3037000000;1030377;3180;3;Alacant/Alicante;Benimantell;501;3792,79;42148;3037000101;Benimantell;379;0821-4;-0,20984798;38,67659254;Mapa;546;MDT
3038000000;1030383;3185;3;Alacant/Alicante;Benimarfull;397;556,3613;10384;3038000101;Benimarfull;354;0821-1;-0,39099875;38,77584801;Mapa;414;MDT
3039000000;1030396;3190;3;Alacant/Alicante;Benimassot;97;951,2727;14024;3039000101;Benimassot;97;0821-4;-0,291855;38,74905825;Mapa;725;MDT
3040000000;1030400;3195;3;Alacant/Alicante;Benimeli;415;350,4942;11959;3040000101;Benimeli;376;0822-1;-0,04146491;38,82296616;Mapa;93;MDT
3041000000;1030417;3200;3;Alacant/Alicante;Benissa;11462;6970,7341;54032;3041000101;Benissa;7284;0822-4;0,05043358;38,7151969;Mapa;254;MDT
3042000000;1030422;3205;3;Alacant/Alicante;el Poble Nou de Benitatxell/Benitachell;4447;1265,3812;16918;3042000102;el Poble Nou de Benitatxell/Benitachell;1786;0822-4;0,144742727;38,73241632;Investigación;159;Investigación
3043000000;1030438;3210;3;Alacant/Alicante;Biar;3628;9816,5159;40760;3043000101;Biar;3392;0846-1;-0,76597374;38,62996229;Mapa;697;MDT
3044000000;1030443;3215;3;Alacant/Alicante;Bigastro;6994;409,8141;13443;3044000101;Bigastro;6987;0913-4;-0,89528476;38,06301558;Mapa;23;MDT
3045000000;1030456;3220;3;Alacant/Alicante;Bolulla;426;1357,1512;16389;3045000101;Bolulla;271;0822-3;-0,11168494;38,67657681;Mapa;213;MDT
3046000000;1030469;3225;3;Alacant/Alicante;Busot;3207;3384,1908;27619;3046000101;Busot;587;0872-1;-0,42050568;38,4819618;Mapa;312;MDT
3047000000;1030475;3230;3;Alacant/Alicante;Calp;23530;2350,9119;28830;3047000101;Calp;12392;0848-2;0,04453809;38,64526261;Mapa;55;MDT
3048000000;1030481;3235;3;Alacant/Alicante;Callosa d'en Sarrià;7589;3466,1654;30558;3048000102;Callosa d'en Sarrià;6682;0848-1;-0,12235041;38,65164066;Mapa;250;MDT
3049000000;1030494;3240;3;Alacant/Alicante;Callosa de Segura;19273;2490,77;41368;3049000101;Callosa de Segura;17305;0913-2;-0,87933854;38,12258136;Mapa;20;MDT
3050000000;1030507;3245;3;Alacant/Alicante;el Campello;29013;5526,7822;51303;3050000204;el Campello;15979;0872-1;-0,40086509;38,42754724;Mapa;26;MDT
3051000000;1030514;3250;3;Alacant/Alicante;el Camp de Mirra/Campo de Mirra;429;2181,5853;26539;3051000101;el Camp de Mirra/Campo de Mirra;401;0820-3;-0,778961778;38,68728729;Investigación;585;Investigación
3052000000;1030529;3255;3;Alacant/Alicante;Cañada;1191;1932,4451;24508;3052000101;Cañada;1158;0820-3;-0,80952172;38,67518917;Mapa;556;MDT
3053000000;1030535;3260;3;Alacant/Alicante;Castalla;10752;11459,9725;56120;3053000101;Castalla;8884;0846-2;-0,67026538;38,59657643;Mapa;669;MDT
3054000000;1030540;3265;3;Alacant/Alicante;Castell de Castells;425;4592,67;28244;3054000101;Castell de Castells;374;0821-4;-0,19391054;38,72499704;Mapa;549;MDT
3055000000;1030553;3270;3;Alacant/Alicante;Catral;8880;2002,31;20330;3055000102;Catral;7137;0914-1;-0,80464175;38,15964959;Mapa;8;MDT
3056000000;1030566;3275;3;Alacant/Alicante;Cocentaina;11451;5294,4709;38405;3056000401;Cocentaina;9583;0821-3;-0,44022067;38,74541202;Mapa;433;MDT
3057000000;1030572;3280;3;Alacant/Alicante;Confrides;271;3998,3328;30719;3057000201;Confrides;123;0821-4;-0,26810894;38,68353731;Mapa;780;MDT
3058000000;1030588;3285;3;Alacant/Alicante;Cox;7427;1670,97;35761;3058000201;Cox;7329;0913-2;-0,88437585;38,13972138;Mapa;16;MDT
3059000000;1030591;3290;3;Alacant/Alicante;Crevillent;29717;10455,01;51135;3059000202;Crevillent;24096;0893-3;-0,80855322;38,24881414;Mapa;129;MDT
3060000000;1030605;3295;3;Alacant/Alicante;Quatretondeta;117;1670,4812;18277;3060000101;Quatretondeta;117;0821-4;-0,31641906;38,72386675;Mapa;620;MDT
3061000000;1030612;3300;3;Alacant/Alicante;Daya Nueva;1757;709,3467;11032;3061000101;Daya Nueva;1598;0914-1;-0,76103525;38,11371672;Mapa;8;MDT
3062000000;1030627;3305;3;Alacant/Alicante;Daya Vieja;707;314,2879;7310;3062000101;Daya Vieja;556;0914-1;-0,73805702;38,1047248;Mapa;6;MDT
3063000000;1030633;3310;3;Alacant/Alicante;Dénia;42953;6617,916;86143;3063000101;Dénia;25415;0796-4;0,10661934;38,84122705;Mapa;13;MDT
3064000000;1030648;3315;3;Alacant/Alicante;Dolores;7620;1870,1083;21304;3064000101;Dolores;6334;0914-1;-0,76969869;38,13897736;Mapa;4;MDT
3065000000;1030651;3320;3;Alacant/Alicante;Elx/Elche;234205;32650,14;91867;3065001101;Elx/Elche;191127;0893-1;-0,698854923;38,26536234;Investigación;81;Investigación
3066000000;1030664;3325;3;Alacant/Alicante;Elda;52551;4559,75;30494;3066000101;Elda;51019;0871-1;-0,79611046;38,47878894;Mapa;395;MDT
3067000000;1030670;3330;3;Alacant/Alicante;Fageca;105;1017,479;15760;3067000101;Fageca;104;0821-4;-0,26771337;38,73467536;Mapa;769;MDT
3068000000;1030686;3335;3;Alacant/Alicante;Famorca;45;972,4032;12929;3068000101;Famorca;45;0821-4;-0,24604552;38,73219338;Mapa;684;MDT
3069000000;1030699;3340;3;Alacant/Alicante;Finestrat;7402;4225,3968;29962;3069000202;Finestrat;2157;0847-4;-0,2117688;38,56697349;Mapa;264;MDT
3070000000;1030703;3345;3;Alacant/Alicante;Formentera del Segura;4337;433,1745;12939;3070000201;Formentera del Segura;2687;0914-3;-0,74649853;38,08423377;Mapa;8;MDT
3071000000;1030710;3350;3;Alacant/Alicante;Gata de Gorgos;6223;2033,1876;20037;3071000101;Gata de Gorgos;5021;0822-2;0,08427495;38,7732101;Mapa;79;MDT
3072000000;1030725;3355;3;Alacant/Alicante;Gaianes;505;957,1426;12485;3072000101;Gaianes;293;0821-1;-0,40755768;38,81311114;Mapa;420;MDT
3073000000;1030731;3360;3;Alacant/Alicante;Gorga;261;910,6836;18983;3073000101;Gorga;237;0821-3;-0,35671735;38,71833445;Mapa;542;MDT
3074000000;1030746;3365;3;Alacant/Alicante;Granja de Rocamora;2609;716,89;41219;3074000101;Granja de Rocamora;2548;0913-2;-0,89001674;38,15262779;Mapa;17;MDT
3075000000;1030759;3370;3;Alacant/Alicante;el Castell de Guadalest;243;1596,02;21929;3075000101;el Castell de Guadalest;156;0821-4;-0,19735239;38,67694213;Mapa;571;MDT
3076000000;1030762;3375;3;Alacant/Alicante;Guardamar del Segura;15983;3393,72;33048;3076000103;Guardamar del Segura;12533;0914-2;-0,65477035;38,08988071;Mapa;27;MDT
3077000000;1030778;3380;3;Alacant/Alicante;el Fondó de les Neus/Hondón de las Nieves;2634;6885,1772;36777;3077000201;el Fondó de les Neus/Hondón de las Nieves;1215;0892-2;-0,85486637;38,30855695;Mapa;367;MDT
3078000000;1030784;3385;3;Alacant/Alicante;Hondón de los Frailes;1299;1254,5898;14915;3078000101;Hondón de los Frailes;574;0892-2;-0,92699487;38,27358559;Mapa;413;MDT
3079000000;1030797;3390;3;Alacant/Alicante;Ibi;23652;6252,4351;30903;3079000101;Ibi;23009;0846-2;-0,57466482;38,62745682;Mapa;754;MDT
3080000000;1030801;3395;3;Alacant/Alicante;Jacarilla;2030;1220,4205;18436;3080000101;Jacarilla;1895;0913-4;-0,86635637;38,06070041;Mapa;25;MDT
3081000000;1030818;3400;3;Alacant/Alicante;Xaló;2892;3458,6303;31489;3081000101;Xaló;1825;0822-4;-0,01192072;38,74069906;Mapa;188;MDT
3082000000;1030823;3405;3;Alacant/Alicante;Xàbia/Jávea;27983;6859,0349;52582;3082000214;Xàbia/Jávea;12890;0823-1;0,163523555;38,78906246;Investigación;46;Investigación
3083000000;1030839;3410;3;Alacant/Alicante;Xixona/Jijona;6861;16376,0691;68034;3083000101;Xixona/Jijona;6438;0847-3;-0,507189631;38,53941113;Investigación;448;Investigación
3084000000;1030844;3415;3;Alacant/Alicante;l'Orxa/Lorcha;584;3176,4696;24599;3084000101;l'Orxa/Lorcha;543;0795-4;-0,311838984;38,84540041;Investigación;261;Investigación
3085000000;1030857;3420;3;Alacant/Alicante;Llíber;883;2193,274;26922;3085000101;Llíber;372;0822-4;0,006304;38,74347137;Mapa;191;MDT
3086000000;1030860;3425;3;Alacant/Alicante;Millena;242;977,3401;16190;3086000101;Millena;112;0821-3;-0,36337482;38,73087323;Mapa;635;MDT
3088000000;1030882;3430;3;Alacant/Alicante;Monforte del Cid;8500;7952,2261;49689;3088000301;Monforte del Cid;6347;0871-3;-0,72989187;38,37928097;Mapa;228;MDT
3089000000;1030895;3435;3;Alacant/Alicante;Monòver/Monóvar;12188;15235,6842;54964;3089000401;Monòver/Monóvar;9873;0871-1;-0,839000344;38,43694476;Investigación;389;Investigación
3090000000;1030909;3440;3;Alacant/Alicante;Mutxamel;25679;4765,3187;34880;3090000114;Mutxamel;14530;0872-3;-0,44522331;38,41368396;Mapa;63;MDT
3091000000;1030916;3445;3;Alacant/Alicante;Murla;549;581,336;11828;3091000101;Murla;297;0822-1;-0,08306874;38,75958883;Mapa;283;MDT
3092000000;1030921;3450;3;Alacant/Alicante;Muro de Alcoy;9326;3024,3942;31128;3092000401;Muro de Alcoy;8060;0821-1;-0,4357044;38,77998192;Mapa;391;MDT
3093000000;1030937;3455;3;Alacant/Alicante;Novelda;25611;7572,424;42521;3093000202;Novelda;23234;0871-3;-0,76539782;38,38606382;Mapa;241;MDT
3094000000;1030942;3460;3;Alacant/Alicante;la Nucia;18108;2136,1299;30865;3094000103;la Nucia;5347;0848-1;-0,12289748;38,61761623;Mapa;216;MDT
3095000000;1030955;3465;3;Alacant/Alicante;Ondara;7080;1041,3359;20045;3095000101;Ondara;6404;0822-2;0,01764367;38,82692459;Mapa;36;MDT
3096000000;1030968;3470;3;Alacant/Alicante;Onil;7569;4841,0481;33675;3096000101;Onil;7158;0846-2;-0,6740463;38,62952092;Mapa;701;MDT
3097000000;1030974;3475;3;Alacant/Alicante;Orba;2233;1772,9579;26196;3097000304;Orba;1155;0822-1;-0,06371253;38,78039233;Mapa;154;MDT
3098000000;1030980;3480;3;Alacant/Alicante;Orxeta;787;2406,2327;30104;3098000102;Orxeta;526;0847-4;-0,2618598;38,56400384;Mapa;176;MDT
3099000000;1030993;3485;3;Alacant/Alicante;Orihuela;78940;36536,33;234084;3099002102;Orihuela;31714;0913-2;-0,949954565;38,08522582;Investigación;24;Investigación
3100000000;1031007;3490;3;Alacant/Alicante;Parcent;983;1177,04;15015;3100000101;Parcent;651;0822-3;-0,06446788;38,74571695;Mapa;290;MDT
3101000000;1031014;3495;3;Alacant/Alicante;Pedreguer;8006;2958,2241;24883;3101000104;Pedreguer;5643;0822-2;0,03432468;38,7935383;Mapa;85;MDT
3102000000;1031029;3500;3;Alacant/Alicante;Pego;10240;5284,6658;33677;3102000102;Pego;9345;0796-3;-0,11803172;38,84201714;Mapa;82;MDT
3103000000;1031035;3505;3;Alacant/Alicante;Penàguila;275;4991,51;47887;3103000101;Penàguila;223;0821-3;-0,35881625;38,67944195;Mapa;682;MDT
3104000000;1031040;3510;3;Alacant/Alicante;Petrer;34009;10428,11;43761;3104000103;Petrer;28890;0871-1;-0,76953712;38,48480043;Mapa;465;MDT
3105000000;1031053;3515;3;Alacant/Alicante;el Pinós/Pinoso;8142;12646,02;59560;3105000801;el Pinós/Pinoso;6808;0870-3;-1,04195399;38,40441177;Mapa;591;MDT
3106000000;1031066;3520;3;Alacant/Alicante;Planes;693;3886,7596;27974;3106000401;Planes;530;0821-2;-0,34478535;38,78583429;Mapa;451;MDT
3107000000;1031072;3525;3;Alacant/Alicante;Polop;5069;2255,93;22516;3107000201;Polop;3530;0848-1;-0,12654723;38,62255314;Mapa;239;MDT
3109000000;1031091;3530;3;Alacant/Alicante;Rafal;4597;157,02;6583;3109000101;Rafal;4544;0914-1;-0,84889051;38,10480713;Mapa;13;MDT
3110000000;1031105;3535;3;Alacant/Alicante;el Ràfol d'Almúnia;670;487,7576;12870;3110000101;el Ràfol d'Almúnia;416;0822-1;-0,05280018;38,82066727;Mapa;87;MDT
3111000000;1031112;3540;3;Alacant/Alicante;Redován;8058;944,7868;22932;3111000102;Redován;7078;0913-2;-0,90524865;38,1140353;Mapa;28;MDT
3112000000;1031127;3545;3;Alacant/Alicante;Relleu;1173;7677,3;41044;3112000101;Relleu;650;0847-2;-0,31086389;38,58727823;Mapa;435;MDT
3113000000;1031133;3550;3;Alacant/Alicante;Rojales;15978;2772,86;37034;3113000103;Rojales;4961;0914-1;-0,7231866;38,08892037;Mapa;8;MDT
3114000000;1031148;3555;3;Alacant/Alicante;la Romana;2542;4329,3741;31883;3114000102;la Romana;1580;0870-4;-0,8960138;38,36742371;Mapa;419;MDT
3115000000;1031151;3560;3;Alacant/Alicante;Sagra;427;561,9059;11673;3115000101;Sagra;411;0822-1;-0,06512199;38,81142807;Mapa;103;MDT
3116000000;1031164;3565;3;Alacant/Alicante;Salinas;1642;6171,1716;32115;3116000101;Salinas;1294;0845-4;-0,91278122;38,52006995;Mapa;493;MDT
3117000000;1031170;3590;3;Alacant/Alicante;Sanet y Negrals;702;394,1625;8049;3117000101;Sanet y Negrals;496;0822-1;-0,03373355;38,81916633;Mapa;83;MDT
3118000000;1031186;3570;3;Alacant/Alicante;San Fulgencio;8447;2070,11;20939;3118000203;San Fulgencio;1424;0914-1;-0,718882252;38,11200673;Investigación;3;Investigación
3119000000;1031199;3575;3;Alacant/Alicante;Sant Joan d'Alacant;24363;963,8765;13854;3119000108;Sant Joan d'Alacant;21422;0872-3;-0,43660694;38,40151192;Mapa;40;MDT
3120000000;1031203;3580;3;Alacant/Alicante;San Miguel de Salinas;6553;5484,62;29622;3120000103;San Miguel de Salinas;3913;0935-1;-0,78930554;37,97713811;Mapa;87;MDT
3121000000;1031210;3595;3;Alacant/Alicante;Santa Pola;34148;5816,0985;43087;3121000106;Santa Pola;24060;0893-4;-0,55528061;38,1931155;Mapa;4;MDT
3122000000;1031225;3585;3;Alacant/Alicante;Sant Vicent del Raspeig/San Vicente del Raspeig;58912;4055,084;38579;3122000605;Sant Vicent del Raspeig/San Vicente del Raspeig;53822;0871-4;-0,522215366;38,39603599;Investigación;105;Investigación
3123000000;1031231;3600;3;Alacant/Alicante;Sax;9935;6348,61;31473;3123000101;Sax;8703;0846-3;-0,81692328;38,53849557;Mapa;473;MDT
3124000000;1031246;3605;3;Alacant/Alicante;Sella;578;3883,05;29631;3124000101;Sella;474;0847-2;-0,27218087;38,60812245;Mapa;412;MDT
3125000000;1031259;3610;3;Alacant/Alicante;Senija;605;478,6374;11096;3125000102;Senija;380;0822-4;0,04175328;38,72826598;Mapa;231;MDT
3127000000;1031278;3620;3;Alacant/Alicante;Tàrbena;642;3167,0038;28630;3127000101;Tàrbena;458;0822-3;-0,1019394;38,69363337;Mapa;559;MDT
3128000000;1031284;3625;3;Alacant/Alicante;Teulada;11466;3225;30407;3128000215;Teulada;4484;0822-4;0,10231946;38,72911733;Mapa;183;MDT
3129000000;1031297;3630;3;Alacant/Alicante;Tibi;1691;7038,2694;35711;3129000103;Tibi;975;0846-4;-0,57799241;38,53125236;Mapa;517;MDT
3130000000;1031301;3635;3;Alacant/Alicante;Tollos;37;1597,312;19407;3130000101;Tollos;37;0821-2;-0,27417974;38,75700785;Mapa;776;MDT
3131000000;1031318;3640;3;Alacant/Alicante;Tormos;327;536;14453;3131000101;Tormos;268;0822-1;-0,0723226;38,80205024;Mapa;129;MDT
3132000000;1031323;3645;3;Alacant/Alicante;la Torre de les Maçanes/Torremanzanas;681;3647,9641;29931;3132000101;la Torre de les Maçanes/Torremanzanas;529;0847-1;-0,419974923;38,60749575;Investigación;782;Investigación
3133000000;1031339;3650;3;Alacant/Alicante;Torrevieja;82842;7176,02;47324;3133000206;Torrevieja;60712;0935-2;-0,68302608;37,97775873;Mapa;7;MDT
3134000000;1031344;3655;3;Alacant/Alicante;la Vall d'Alcalà;163;2285,0561;24552;3134000101;Alcalà de la Jovada;108;0821-2;-0,25201489;38,79456237;Mapa;639;MDT
3135000000;1031357;3660;3;Alacant/Alicante;la Vall d'Ebo;204;3242,5432;24069;3135000101;la Vall d'Ebo;194;0822-1;-0,15985139;38,80574426;Mapa;392;MDT
3136000000;1031360;3665;3;Alacant/Alicante;la Vall de Gallinera;557;5363,2909;36163;3136000101;Benialí;122;0821-2;-0,22174105;38,82200923;Mapa;293;MDT
3137000000;1031376;3670;3;Alacant/Alicante;la Vall de Laguar;843;2305,4272;24361;3137000001;la Vall de Laguar;0;0822-1;-0,10944662;38,77743427;Mapa;439;MDT
3138000000;1031382;3675;3;Alacant/Alicante;el Verger;4841;815,895;13551;3138000101;el Verger;4205;0796-4;0,01012098;38,84290338;Mapa;21;MDT
3139000000;1031395;3680;3;Alacant/Alicante;la Vila Joiosa/Villajoyosa;34684;5924,8127;41201;3139000401;la Vila Joiosa/Villajoyosa;21710;0847-4;-0,232622623;38,50511374;Investigación;26;Investigación
3140000000;1031409;3685;3;Alacant/Alicante;Villena;34025;34538,21;96744;3140000510;Villena;31837;0845-2;-0,86138343;38,62963811;Mapa;503;MDT
3901000000;1039016;3615;3;Alacant/Alicante;els Poblets;2721;362,0743;8537;3901000301;Setla;403;0796-4;0,01680187;38,85116436;Mapa;13;MDT
3902000000;1039021;3512;3;Alacant/Alicante;Pilar de la Horadada;22597;7781,26;47092;3902000103;Pilar de la Horadada;14501;0935-3;-0,79242783;37,86372554;Mapa;32;MDT
3903000000;1039037;3437;3;Alacant/Alicante;Los Montesinos;5123;1499,03;21321;3903000101;Los Montesinos;4673;0914-3;-0,74364774;38,02749921;Mapa;19;MDT
3904000000;1039042;3572;3;Alacant/Alicante;San Isidro;2146;1169,884;15948;3904000101;San Isidro;2110;0893-3;-0,83836588;38,17123285;Mapa;10;MDT
4001000000;1040010;4005;4;Almería;Abla;1258;4524,4244;46589;4001000101;Abla;1170;1029-1;-2,77953953;37,1412099;Mapa;853;MDT
4002000000;1040025;4010;4;Almería;Abrucena;1208;8367,747;58614;4002000101;Abrucena;1061;1029-1;-2,7974669;37,13218285;Mapa;986;MDT
4003000000;1040031;4015;4;Almería;Adra;25501;8969,45;51619;4003000101;Adra;20514;1057-1;-3,02330257;36,74868325;Mapa;14;MDT
4004000000;1040046;4020;4;Almería;Albanchez;726;3491,3;26860;4004000101;Albanchez;625;1014-1;-2,18135854;37,28686167;Mapa;487;MDT
4005000000;1040059;4025;4;Almería;Alboloduy;612;6973,4477;47842;4005000101;Alboloduy;568;1029-4;-2,62168571;37,03339629;Mapa;381;MDT
4006000000;1040062;4030;4;Almería;Albox;12070;16827,6;61380;4006000101;Albox;8535;0996-3;-2,146835459;37,38967753;Investigación;422;Investigación
4007000000;1040078;4035;4;Almería;Alcolea;849;6751,6723;47344;4007000101;Alcolea;711;1043-2;-2,96066637;36,97361957;Mapa;746;MDT
4008000000;1040084;4040;4;Almería;Alcóntar;542;9390,6745;59358;4008000101;Alcóntar;129;0994-4;-2,59756879;37,33611796;Mapa;955;MDT
4009000000;1040097;4045;4;Almería;Alcudia de Monteagud;129;1552,04;22484;4009000101;Alcudia de Monteagud;123;1013-4;-2,26678969;37,23587193;Mapa;1025;MDT
4010000000;1040101;4050;4;Almería;Alhabia;675;1639,4593;18386;4010000101;Alhabia;609;1044-2;-2,58702093;36,98991242;Mapa;290;MDT
4011000000;1040118;4055;4;Almería;Alhama de Almería;3733;2624,375;25588;4011000101;Alhama de Almería;3368;1044-2;-2,56977648;36,95718281;Mapa;520;MDT
4012000000;1040123;4060;4;Almería;Alicún;204;587,3104;14336;4012000101;Alicún;198;1044-2;-2,60215517;36,96671607;Mapa;414;MDT
4013000000;1040139;4001;4;Almería;Almería;200753;29572,44;127373;4013000101;Almería;168807;1045-3;-2,46413188;36,83892362;Mapa;16;MDT
4014000000;1040144;4065;4;Almería;Almócita;197;3082,5201;39310;4014000101;Almócita;192;1029-3;-2,78984397;37,00274251;Mapa;835;MDT
4015000000;1040157;4070;4;Almería;Alsodux;131;2010,2293;32083;4015000101;Alsodux;95;1029-4;-2,59464638;37,00135999;Mapa;309;MDT
4016000000;1040160;4075;4;Almería;Antas;3355;9973,47;42414;4016000201;Antas;1847;1014-4;-1,91715315;37,24459175;Mapa;108;MDT
4017000000;1040176;4080;4;Almería;Arboleas;4685;6614,36;46628;4017000101;Arboleas;777;0996-3;-2,0754646;37,35116011;Mapa;270;MDT
4018000000;1040182;4085;4;Almería;Armuña de Almanzora;313;772,17;15299;4018000101;Armuña de Almanzora;279;0995-3;-2,41135555;37,34982202;Mapa;630;MDT
4019000000;1040195;4090;4;Almería;Bacares;249;9452,09;39976;4019000101;Bacares;248;1013-1;-2,45318749;37,26120059;Mapa;1209;MDT
4020000000;1040209;4095;4;Almería;Bayárcal;317;3802,3734;35027;4020000101;Bayárcal;308;1028-4;-2,99562617;37,03018267;Mapa;1252;MDT
4021000000;1040216;4100;4;Almería;Bayarque;219;2636,08;28909;4021000101;Bayarque;211;1013-1;-2,43594364;37,33068864;Mapa;817;MDT
4022000000;1040221;4105;4;Almería;Bédar;974;4672,13;33619;4022000201;Bédar;328;1014-4;-1,98182232;37,19030833;Mapa;401;MDT
4023000000;1040237;4110;4;Almería;Beires;132;3883,4832;37726;4023000101;Beires;129;1029-3;-2,79152516;37,01264326;Mapa;934;MDT
4024000000;1040242;4115;4;Almería;Benahadux;4526;1661,5387;18999;4024000101;Benahadux;4242;1045-1;-2,455766;36,925792;Investigación;115;Investigación
4026000000;1040268;4125;4;Almería;Benitagla;59;639,68;14152;4026000101;Benitagla;59;1013-4;-2,23834784;37,23123941;Mapa;945;MDT
4027000000;1040274;4130;4;Almería;Benizalón;263;3197,26;32485;4027000101;Benizalón;149;1013-4;-2,24165602;37,2118904;Investigación;934;Investigación
4028000000;1040280;4135;4;Almería;Bentarique;239;1134,3564;28435;4028000101;Bentarique;234;1044-2;-2,61889692;36,98631438;Mapa;316;MDT
4029000000;1040293;4140;4;Almería;Berja;12708;18581,24;66447;4029000401;Berja;9668;1043-4;-2,94948207;36,84732147;Mapa;340;MDT
4030000000;1040307;4145;4;Almería;Canjáyar;1178;6692,6563;57977;4030000201;Canjáyar;1081;1029-3;-2,73944378;37,01006973;Mapa;602;MDT
4031000000;1040314;4150;4;Almería;Cantoria;3547;7895,2;49635;4031000401;Cantoria;1897;0995-4;-2,19324978;37,35219371;Mapa;381;MDT
4032000000;1040329;4155;4;Almería;Carboneras;8183;9546,4247;57089;4032000401;Carboneras;6904;1046-2;-1,89349648;36,99742391;Mapa;6;MDT
